Triplet_ID,Anchor,Positive,Negative,Hardness Score
16,Sha_wind2_b100_m1.7_1.avi,Sweater_wind3_b100_m1_1.avi,Fleece_wind1_b10_m0.3_1.avi,7
17,Bro_wind2_b0.001_m0.3_1.avi,Sweater_wind1_b0.001_m1_1.avi,Silk_wind2_b100_m1_1.avi,3
18,Silk_wind3_b0.001_m0.3_1.avi,FeltGreen_wind3_b0.001_m0.5_1.avi,Sweater_wind2_b0.1_m0.5_1.avi,5
19,FeltGreen_wind2_b10_m0.1_1.avi,Sweater_wind3_b10_m1_1.avi,Sha_wind1_b1_m0.7_1.avi,8
20,Silk_wind1_b0.01_m1_1.avi,Cotton_wind1_b0.01_m0.3_1.avi,Silk_wind1_b1_m1.3_1.avi,7
21,Sweater_wind3_b0.001_m0.1_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,Fleece_wind3_b0.01_m0.5_1.avi,2
22,Sha_wind3_b100_m0.5_1.avi,Fleece_wind1_b100_m0.7_1.avi,Sha_wind2_b1_m1.3_1.avi,6
23,Sha_wind3_b100_m0.7_1.avi,Cotton_wind1_b100_m1.3_1.avi,Sha_wind2_b1_m1.3_1.avi,5
24,FeltGreen_wind2_b1_m1.3_1.avi,FeltGreen_wind3_b1_m0.7_1.avi,FeltGreen_wind3_b0.01_m0.1_1.avi,6
25,Fleece_wind1_b0.001_m0.3_1.avi,Silk_wind3_b0.001_m0.5_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,4
26,Bro_wind1_b100_m1.7_1.avi,Bro_wind3_b100_m0.5_1.avi,Cotton_wind3_b0.1_m1_1.avi,4
27,Sha_wind3_b1_m0.7_1.avi,Silk_wind3_b1_m0.1_1.avi,Silk_wind1_b10_m0.7_1.avi,4
28,Fleece_wind3_b0.001_m0.3_1.avi,Cotton_wind2_b0.001_m1_1.avi,Bro_wind1_b0.01_m0.7_1.avi,4
29,FeltGreen_wind3_b100_m1.7_1.avi,Sweater_wind2_b100_m0.1_1.avi,Sweater_wind2_b10_m1.7_1.avi,10
30,FeltGreen_wind3_b100_m0.5_1.avi,FeltGreen_wind2_b100_m0.3_1.avi,Fleece_wind2_b0.001_m0.7_1.avi,5
31,Cotton_wind2_b0.1_m0.7_1.avi,Sha_wind3_b0.1_m0.3_1.avi,Silk_wind2_b10_m1_1.avi,8
32,Cotton_wind2_b1_m1.3_1.avi,Silk_wind3_b1_m0.1_1.avi,FeltGreen_wind1_b10_m0.7_1.avi,4
33,Cotton_wind3_b10_m0.5_1.avi,Cotton_wind2_b10_m0.3_1.avi,Cotton_wind1_b100_m0.1_1.avi,2
34,Fleece_wind1_b0.1_m1.3_1.avi,Bro_wind1_b0.1_m0.5_1.avi,FeltGreen_wind2_b10_m1.3_1.avi,7
35,Sha_wind2_b100_m0.5_1.avi,Sweater_wind1_b100_m0.7_1.avi,Cotton_wind3_b1_m0.3_1.avi,6
36,Sha_wind2_b100_m0.3_1.avi,Bro_wind1_b100_m1_1.avi,Cotton_wind2_b1_m1.3_1.avi,6
37,Silk_wind3_b100_m1.3_1.avi,Sweater_wind2_b100_m1.7_1.avi,Sha_wind2_b0.001_m1.3_1.avi,6
38,Sha_wind1_b0.1_m1_1.avi,FeltGreen_wind1_b0.1_m1.3_1.avi,Cotton_wind2_b0.001_m1.3_1.avi,4
39,Bro_wind3_b0.001_m0.7_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,Sweater_wind1_b100_m0.3_1.avi,2
40,Fleece_wind1_b0.001_m0.1_1.avi,Bro_wind1_b0.001_m0.5_1.avi,Sweater_wind3_b0.1_m1.7_1.avi,6
41,Bro_wind2_b10_m1.3_1.avi,Sha_wind1_b10_m0.7_1.avi,Silk_wind1_b0.001_m0.5_1.avi,6
42,Cotton_wind2_b0.001_m0.5_1.avi,Fleece_wind2_b0.001_m1_1.avi,Silk_wind3_b0.1_m0.3_1.avi,7
43,Sha_wind3_b0.1_m0.1_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,FeltGreen_wind2_b0.001_m0.3_1.avi,6
44,Bro_wind1_b10_m0.1_1.avi,FeltGreen_wind1_b10_m0.3_1.avi,Fleece_wind1_b0.001_m1.7_1.avi,4
45,Fleece_wind2_b0.01_m0.7_1.avi,Sweater_wind3_b0.01_m0.7_1.avi,Sha_wind2_b100_m1_1.avi,4
46,Sha_wind3_b100_m0.3_1.avi,Cotton_wind2_b100_m0.1_1.avi,Sweater_wind2_b10_m0.5_1.avi,8
47,Sha_wind3_b10_m0.7_1.avi,Cotton_wind3_b10_m0.3_1.avi,FeltGreen_wind1_b0.001_m1_1.avi,5
48,FeltGreen_wind2_b100_m1.3_1.avi,Cotton_wind2_b100_m1.3_1.avi,Sha_wind1_b10_m1_1.avi,5
49,Bro_wind2_b0.01_m1_1.avi,Sha_wind2_b0.01_m0.3_1.avi,Sweater_wind2_b100_m1_1.avi,5
50,Sweater_wind3_b100_m0.1_1.avi,Sweater_wind1_b100_m0.7_1.avi,FeltGreen_wind3_b10_m0.5_1.avi,7
51,Sweater_wind2_b0.1_m0.7_1.avi,Cotton_wind2_b0.1_m1.3_1.avi,Sweater_wind1_b10_m1_1.avi,7
52,FeltGreen_wind1_b100_m1.7_1.avi,Cotton_wind1_b100_m1_1.avi,Cotton_wind2_b0.001_m0.5_1.avi,4
53,Sha_wind2_b0.01_m1.7_1.avi,Fleece_wind2_b0.01_m1.3_1.avi,Silk_wind3_b10_m0.3_1.avi,5
54,Cotton_wind2_b10_m0.5_1.avi,Sha_wind2_b10_m1.7_1.avi,Sweater_wind3_b0.01_m0.3_1.avi,3
55,Sweater_wind2_b1_m1.7_1.avi,Bro_wind2_b1_m1.3_1.avi,Cotton_wind2_b0.1_m0.1_1.avi,6
56,FeltGreen_wind2_b1_m0.7_1.avi,Fleece_wind2_b1_m1.7_1.avi,Bro_wind3_b10_m1.7_1.avi,1
57,Sweater_wind3_b0.01_m0.7_1.avi,Silk_wind1_b0.01_m0.5_1.avi,Silk_wind3_b0.1_m0.7_1.avi,5
58,Cotton_wind2_b10_m1.3_1.avi,FeltGreen_wind1_b10_m1.3_1.avi,Silk_wind3_b0.001_m1.3_1.avi,4
59,Cotton_wind3_b0.001_m0.1_1.avi,Cotton_wind1_b0.001_m0.7_1.avi,Sha_wind3_b0.01_m0.1_1.avi,3
60,Bro_wind2_b0.001_m1.7_1.avi,Cotton_wind1_b0.001_m1.7_1.avi,Sha_wind3_b0.01_m1_1.avi,2
61,Fleece_wind3_b1_m0.1_1.avi,Sweater_wind3_b1_m0.3_1.avi,Sha_wind1_b0.1_m0.1_1.avi,7
62,Bro_wind3_b0.001_m0.5_1.avi,Bro_wind1_b0.001_m0.5_1.avi,Sweater_wind1_b1_m0.5_1.avi,5
63,FeltGreen_wind3_b0.01_m1.3_1.avi,Silk_wind2_b0.01_m1.3_1.avi,Fleece_wind3_b0.1_m1_1.avi,2
64,Bro_wind1_b100_m0.7_1.avi,Cotton_wind2_b100_m0.5_1.avi,Bro_wind2_b0.1_m0.1_1.avi,4
65,Sweater_wind1_b0.1_m1.7_1.avi,Bro_wind1_b0.1_m0.1_1.avi,Silk_wind1_b0.01_m1_1.avi,7
66,Fleece_wind1_b100_m1_1.avi,Sweater_wind2_b100_m1.7_1.avi,Sha_wind3_b1_m0.3_1.avi,6
67,Fleece_wind3_b0.01_m1.3_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,Cotton_wind1_b10_m1.3_1.avi,5
68,Silk_wind1_b0.01_m1_1.avi,Cotton_wind3_b0.01_m1_1.avi,Silk_wind3_b10_m1.7_1.avi,6
69,FeltGreen_wind2_b1_m0.3_1.avi,Fleece_wind2_b1_m1.7_1.avi,Sha_wind3_b0.001_m0.3_1.avi,3
70,Fleece_wind2_b1_m1.7_1.avi,Sha_wind2_b1_m1_1.avi,Fleece_wind1_b0.001_m0.3_1.avi,2
71,Sha_wind1_b0.01_m0.1_1.avi,FeltGreen_wind1_b0.01_m0.5_1.avi,Fleece_wind2_b10_m0.7_1.avi,5
72,Sha_wind1_b0.1_m1.3_1.avi,FeltGreen_wind1_b0.1_m0.1_1.avi,Sha_wind1_b0.001_m0.5_1.avi,6
73,Silk_wind1_b100_m0.5_1.avi,Fleece_wind1_b100_m0.3_1.avi,Bro_wind2_b0.01_m1.7_1.avi,4
74,FeltGreen_wind2_b0.001_m0.5_1.avi,Sweater_wind3_b0.001_m0.1_1.avi,Fleece_wind1_b0.1_m0.1_1.avi,6
75,Silk_wind3_b10_m0.1_1.avi,Cotton_wind3_b10_m1.7_1.avi,Silk_wind1_b0.001_m0.5_1.avi,5
76,Silk_wind3_b100_m0.7_1.avi,FeltGreen_wind3_b100_m0.1_1.avi,FeltGreen_wind3_b0.1_m1.3_1.avi,3
77,FeltGreen_wind2_b0.01_m1_1.avi,Cotton_wind2_b0.01_m1_1.avi,Bro_wind3_b10_m0.3_1.avi,4
78,Bro_wind1_b1_m1.3_1.avi,Sweater_wind1_b1_m0.5_1.avi,Fleece_wind3_b0.001_m1.7_1.avi,3
79,FeltGreen_wind3_b0.01_m1_1.avi,Sweater_wind2_b0.01_m0.1_1.avi,Fleece_wind1_b1_m0.7_1.avi,8
80,Fleece_wind3_b10_m1.7_1.avi,Cotton_wind3_b10_m0.7_1.avi,Bro_wind1_b0.1_m1.7_1.avi,6
81,Fleece_wind3_b0.01_m1_1.avi,Silk_wind2_b0.01_m0.3_1.avi,Silk_wind3_b0.001_m0.7_1.avi,9
82,Fleece_wind3_b0.001_m1.7_1.avi,Fleece_wind1_b0.001_m1.3_1.avi,Cotton_wind3_b0.1_m0.5_1.avi,6
83,Cotton_wind2_b100_m0.3_1.avi,Bro_wind1_b100_m0.1_1.avi,Bro_wind3_b0.001_m1.7_1.avi,5
84,Cotton_wind1_b0.1_m0.1_1.avi,Fleece_wind3_b0.1_m1.7_1.avi,Fleece_wind3_b100_m1.7_1.avi,7
85,FeltGreen_wind1_b0.1_m0.3_1.avi,Fleece_wind1_b0.1_m0.5_1.avi,Sha_wind1_b100_m1.7_1.avi,5
86,Cotton_wind1_b1_m1.7_1.avi,Sha_wind2_b1_m0.3_1.avi,Silk_wind2_b0.001_m1.7_1.avi,5
87,Sweater_wind2_b0.01_m0.5_1.avi,Bro_wind1_b0.01_m0.3_1.avi,Sweater_wind3_b1_m0.5_1.avi,8
88,FeltGreen_wind3_b10_m0.5_1.avi,Fleece_wind2_b10_m0.3_1.avi,Sweater_wind3_b0.001_m1.7_1.avi,5
89,FeltGreen_wind1_b0.001_m0.1_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,Sha_wind2_b100_m0.5_1.avi,5
90,Bro_wind3_b100_m0.3_1.avi,Bro_wind3_b100_m0.5_1.avi,Sweater_wind2_b0.01_m1.7_1.avi,3
91,Silk_wind3_b0.01_m1.7_1.avi,Sha_wind3_b0.01_m1.7_1.avi,Cotton_wind3_b1_m0.7_1.avi,5
92,Silk_wind1_b0.001_m0.7_1.avi,Sweater_wind3_b0.001_m0.1_1.avi,Silk_wind2_b0.1_m0.1_1.avi,6
93,Fleece_wind2_b0.001_m1_1.avi,Sweater_wind1_b0.001_m0.3_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,6
94,Sha_wind3_b100_m1.3_1.avi,Cotton_wind1_b100_m0.3_1.avi,Sha_wind1_b0.001_m1_1.avi,6
95,Fleece_wind3_b0.01_m1.7_1.avi,Sha_wind3_b0.01_m1.3_1.avi,Cotton_wind2_b0.1_m1_1.avi,2
96,Sweater_wind3_b0.1_m0.3_1.avi,FeltGreen_wind2_b0.1_m0.7_1.avi,Cotton_wind1_b10_m0.5_1.avi,8
97,Sweater_wind3_b0.1_m1.3_1.avi,FeltGreen_wind3_b0.1_m0.1_1.avi,Sha_wind3_b0.01_m1.7_1.avi,7
98,Fleece_wind3_b10_m1.3_1.avi,Sha_wind1_b10_m1.3_1.avi,Silk_wind1_b0.001_m0.7_1.avi,5
99,Sha_wind2_b100_m0.1_1.avi,Sweater_wind1_b100_m1.7_1.avi,Sha_wind3_b0.1_m1_1.avi,4
100,Cotton_wind1_b0.001_m0.1_1.avi,Silk_wind1_b0.001_m0.3_1.avi,Silk_wind1_b10_m1_1.avi,5
101,Sweater_wind1_b10_m0.7_1.avi,Sha_wind1_b10_m1.3_1.avi,Cotton_wind3_b0.01_m0.5_1.avi,3
102,Fleece_wind1_b1_m0.7_1.avi,Silk_wind2_b1_m1_1.avi,Sha_wind1_b0.001_m1.3_1.avi,3
103,Sweater_wind1_b0.01_m1.3_1.avi,Silk_wind2_b0.01_m0.5_1.avi,Sweater_wind3_b1_m1.3_1.avi,8
104,Sweater_wind2_b100_m0.7_1.avi,FeltGreen_wind1_b100_m0.3_1.avi,Sha_wind3_b0.1_m0.3_1.avi,2
105,Sweater_wind3_b1_m1_1.avi,Silk_wind2_b1_m0.5_1.avi,Silk_wind2_b100_m0.5_1.avi,8
106,Sha_wind2_b10_m1.7_1.avi,Sha_wind1_b10_m0.5_1.avi,Fleece_wind3_b100_m0.7_1.avi,3
107,Cotton_wind1_b0.1_m0.3_1.avi,Cotton_wind3_b0.1_m0.1_1.avi,Sweater_wind3_b10_m0.3_1.avi,8
108,Silk_wind3_b1_m1.3_1.avi,Silk_wind1_b1_m0.7_1.avi,Bro_wind3_b0.001_m1.3_1.avi,3
109,Silk_wind1_b0.001_m1_1.avi,FeltGreen_wind1_b0.001_m1.3_1.avi,FeltGreen_wind2_b0.01_m1_1.avi,4
110,FeltGreen_wind3_b0.001_m1.7_1.avi,Bro_wind1_b0.001_m1.3_1.avi,Sha_wind3_b1_m0.7_1.avi,6
111,Cotton_wind2_b0.1_m0.1_1.avi,Silk_wind3_b0.1_m0.7_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,8
112,Silk_wind2_b0.01_m0.1_1.avi,Bro_wind2_b0.01_m0.7_1.avi,FeltGreen_wind1_b0.001_m1.7_1.avi,6
113,Sweater_wind3_b1_m0.5_1.avi,Bro_wind1_b1_m1.7_1.avi,Cotton_wind3_b10_m0.5_1.avi,4
114,Silk_wind3_b0.001_m0.7_1.avi,Sweater_wind1_b0.001_m0.5_1.avi,Sweater_wind3_b100_m1.3_1.avi,5
115,Cotton_wind1_b0.1_m0.7_1.avi,Cotton_wind2_b0.1_m1_1.avi,Cotton_wind3_b0.001_m1_1.avi,4
116,Bro_wind3_b0.1_m0.3_1.avi,Silk_wind1_b0.1_m0.5_1.avi,FeltGreen_wind3_b100_m1.7_1.avi,6
117,FeltGreen_wind3_b10_m0.3_1.avi,Bro_wind1_b10_m0.5_1.avi,Silk_wind3_b100_m1.7_1.avi,3
118,Silk_wind1_b0.001_m0.1_1.avi,Sweater_wind1_b0.001_m0.3_1.avi,Cotton_wind1_b0.1_m0.1_1.avi,7
119,Cotton_wind1_b0.01_m1_1.avi,Fleece_wind3_b0.01_m1.3_1.avi,Bro_wind3_b1_m0.5_1.avi,8
120,Sweater_wind2_b10_m1_1.avi,Sha_wind2_b10_m1.7_1.avi,Sha_wind3_b100_m1_1.avi,4
121,FeltGreen_wind3_b1_m0.3_1.avi,Sha_wind3_b1_m1_1.avi,Sha_wind1_b100_m1.7_1.avi,7
122,Sweater_wind1_b0.001_m0.3_1.avi,Cotton_wind2_b0.001_m1_1.avi,FeltGreen_wind2_b100_m0.1_1.avi,6
123,Fleece_wind1_b100_m0.7_1.avi,FeltGreen_wind1_b100_m0.1_1.avi,Silk_wind2_b10_m1.7_1.avi,6
124,Cotton_wind3_b1_m0.1_1.avi,FeltGreen_wind3_b1_m0.7_1.avi,FeltGreen_wind1_b100_m0.7_1.avi,6
125,Fleece_wind1_b0.01_m0.3_1.avi,Sweater_wind3_b0.01_m1_1.avi,Bro_wind3_b10_m0.1_1.avi,8
126,Silk_wind1_b0.01_m1.3_1.avi,Sweater_wind2_b0.01_m0.7_1.avi,Sweater_wind2_b0.1_m0.1_1.avi,5
127,Silk_wind2_b1_m0.1_1.avi,Silk_wind2_b1_m0.3_1.avi,FeltGreen_wind3_b10_m1.3_1.avi,1
128,Sweater_wind3_b100_m0.3_1.avi,Bro_wind2_b100_m0.1_1.avi,Silk_wind3_b10_m1_1.avi,7
129,FeltGreen_wind3_b0.01_m1_1.avi,Cotton_wind2_b0.01_m1.7_1.avi,Sha_wind2_b100_m0.5_1.avi,7
130,Fleece_wind3_b0.1_m1.3_1.avi,Cotton_wind2_b0.1_m1_1.avi,Bro_wind1_b0.01_m0.5_1.avi,7
131,Bro_wind1_b100_m1.7_1.avi,Sweater_wind3_b100_m0.7_1.avi,FeltGreen_wind3_b0.1_m0.3_1.avi,4
132,FeltGreen_wind3_b1_m0.1_1.avi,Fleece_wind3_b1_m1.7_1.avi,Cotton_wind2_b0.001_m0.5_1.avi,3
133,Sha_wind3_b0.01_m0.1_1.avi,Sweater_wind1_b0.01_m0.1_1.avi,FeltGreen_wind3_b10_m1.7_1.avi,5
134,FeltGreen_wind2_b0.001_m0.5_1.avi,Sweater_wind3_b0.001_m0.7_1.avi,Sha_wind1_b1_m1.7_1.avi,6
135,Cotton_wind3_b0.001_m0.5_1.avi,Fleece_wind2_b0.001_m0.3_1.avi,Sha_wind1_b100_m0.1_1.avi,4
136,Sha_wind2_b0.01_m1.7_1.avi,Bro_wind1_b0.01_m0.3_1.avi,Bro_wind1_b0.1_m1_1.avi,6
137,Sweater_wind3_b10_m1.7_1.avi,Cotton_wind3_b10_m0.3_1.avi,Fleece_wind3_b100_m1_1.avi,3
138,FeltGreen_wind3_b0.1_m0.7_1.avi,FeltGreen_wind2_b0.1_m0.1_1.avi,Fleece_wind2_b100_m1.7_1.avi,6
139,Bro_wind3_b0.001_m1.3_1.avi,FeltGreen_wind2_b0.001_m1.3_1.avi,FeltGreen_wind2_b0.1_m1.7_1.avi,8
140,Bro_wind1_b0.01_m0.3_1.avi,Sweater_wind2_b0.01_m0.5_1.avi,Sha_wind2_b0.1_m1.7_1.avi,4
141,FeltGreen_wind1_b0.001_m1_1.avi,Bro_wind3_b0.001_m1.7_1.avi,Bro_wind3_b0.1_m1.3_1.avi,10
142,FeltGreen_wind3_b1_m1.7_1.avi,Fleece_wind2_b1_m0.7_1.avi,FeltGreen_wind2_b0.001_m1_1.avi,5
143,Silk_wind2_b0.01_m1.7_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,Bro_wind3_b0.001_m0.7_1.avi,7
144,Bro_wind3_b0.01_m0.5_1.avi,FeltGreen_wind1_b0.01_m0.7_1.avi,Sha_wind3_b100_m1.3_1.avi,5
145,Sweater_wind3_b0.01_m1.3_1.avi,Sha_wind3_b0.01_m1.3_1.avi,Sweater_wind1_b0.1_m0.3_1.avi,1
146,Fleece_wind1_b1_m1_1.avi,Sweater_wind1_b1_m0.3_1.avi,Cotton_wind1_b10_m0.3_1.avi,1
147,Silk_wind3_b0.01_m0.5_1.avi,Sha_wind1_b0.01_m0.1_1.avi,Bro_wind2_b0.001_m1.7_1.avi,7
148,Sha_wind3_b0.001_m0.1_1.avi,Fleece_wind1_b0.001_m0.3_1.avi,FeltGreen_wind3_b1_m0.1_1.avi,7
149,FeltGreen_wind2_b0.001_m0.3_1.avi,Fleece_wind3_b0.001_m1.3_1.avi,Bro_wind3_b1_m0.5_1.avi,8
150,Silk_wind1_b100_m0.7_1.avi,Sha_wind2_b100_m0.5_1.avi,Cotton_wind2_b0.1_m0.5_1.avi,3
151,Fleece_wind2_b100_m1.3_1.avi,Bro_wind2_b100_m0.7_1.avi,FeltGreen_wind2_b1_m1_1.avi,6
152,Cotton_wind3_b1_m1.3_1.avi,Silk_wind3_b1_m0.7_1.avi,Fleece_wind3_b0.01_m1.7_1.avi,6
153,Silk_wind2_b1_m1.7_1.avi,Cotton_wind2_b1_m1_1.avi,Bro_wind1_b0.1_m1.7_1.avi,7
154,Fleece_wind1_b1_m1_1.avi,Bro_wind3_b1_m1.7_1.avi,Sweater_wind3_b0.1_m0.3_1.avi,8
155,FeltGreen_wind3_b0.001_m1_1.avi,Sha_wind1_b0.001_m0.5_1.avi,FeltGreen_wind2_b10_m1.7_1.avi,5
156,Fleece_wind2_b1_m1_1.avi,Cotton_wind3_b1_m1.3_1.avi,Sweater_wind2_b0.001_m1_1.avi,4
157,Bro_wind3_b0.01_m1.7_1.avi,Sweater_wind2_b0.01_m0.7_1.avi,Bro_wind2_b0.001_m0.3_1.avi,8
158,Bro_wind2_b0.001_m0.1_1.avi,Cotton_wind1_b0.001_m1_1.avi,Fleece_wind1_b0.1_m1_1.avi,7
159,Bro_wind2_b1_m1.3_1.avi,FeltGreen_wind3_b1_m0.1_1.avi,Sha_wind2_b0.001_m0.1_1.avi,2
160,FeltGreen_wind1_b10_m0.1_1.avi,Fleece_wind1_b10_m0.5_1.avi,FeltGreen_wind2_b0.1_m1.7_1.avi,5
161,Bro_wind2_b1_m1.3_1.avi,Silk_wind3_b1_m0.1_1.avi,Cotton_wind2_b0.01_m0.3_1.avi,7
162,Fleece_wind3_b1_m0.7_1.avi,FeltGreen_wind2_b1_m1.7_1.avi,FeltGreen_wind1_b100_m1_1.avi,9
163,FeltGreen_wind1_b0.1_m0.7_1.avi,Sweater_wind3_b0.1_m0.7_1.avi,Sha_wind2_b1_m1_1.avi,2
164,Bro_wind3_b10_m1.7_1.avi,Fleece_wind2_b10_m1.3_1.avi,Sha_wind1_b0.1_m0.3_1.avi,6
165,FeltGreen_wind1_b1_m1.3_1.avi,Silk_wind1_b1_m1.7_1.avi,Cotton_wind2_b0.01_m0.7_1.avi,5
166,Bro_wind3_b1_m0.7_1.avi,Bro_wind2_b1_m0.3_1.avi,Fleece_wind3_b0.1_m0.1_1.avi,6
167,Sha_wind2_b1_m1_1.avi,Fleece_wind2_b1_m1_1.avi,Sha_wind2_b0.01_m0.3_1.avi,4
168,Sweater_wind2_b1_m0.1_1.avi,Sweater_wind3_b1_m0.3_1.avi,Silk_wind2_b100_m1_1.avi,6
169,Sha_wind3_b0.001_m1.3_1.avi,Bro_wind2_b0.001_m1_1.avi,Sweater_wind2_b0.1_m1_1.avi,7
170,Sweater_wind3_b1_m1.3_1.avi,Fleece_wind1_b1_m0.1_1.avi,FeltGreen_wind1_b0.1_m1.3_1.avi,9
171,Sha_wind1_b0.01_m1.3_1.avi,FeltGreen_wind1_b0.01_m0.7_1.avi,Cotton_wind3_b0.001_m0.5_1.avi,6
172,Silk_wind1_b100_m0.7_1.avi,Bro_wind3_b100_m0.7_1.avi,Fleece_wind3_b0.1_m1.3_1.avi,3
173,Fleece_wind1_b0.1_m0.7_1.avi,Cotton_wind3_b0.1_m1_1.avi,Cotton_wind3_b0.001_m0.7_1.avi,9
174,Fleece_wind2_b0.1_m0.7_1.avi,Fleece_wind2_b0.1_m1.7_1.avi,Cotton_wind2_b1_m0.7_1.avi,2
175,Fleece_wind1_b0.1_m1.7_1.avi,Silk_wind3_b0.1_m0.3_1.avi,Sweater_wind2_b1_m1.7_1.avi,4
176,Sweater_wind2_b1_m0.3_1.avi,Sweater_wind1_b1_m0.5_1.avi,FeltGreen_wind3_b10_m1.7_1.avi,2
177,Sweater_wind3_b0.1_m1_1.avi,Sha_wind3_b0.1_m1.3_1.avi,Bro_wind2_b0.01_m0.7_1.avi,6
178,Cotton_wind2_b0.1_m1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,FeltGreen_wind3_b100_m0.3_1.avi,5
179,Cotton_wind3_b100_m0.1_1.avi,Bro_wind3_b100_m1.3_1.avi,Cotton_wind3_b0.1_m1.7_1.avi,2
180,Sha_wind3_b1_m1_1.avi,FeltGreen_wind1_b1_m1_1.avi,Fleece_wind3_b0.1_m0.5_1.avi,6
181,Fleece_wind1_b0.1_m1_1.avi,Silk_wind3_b0.1_m1_1.avi,Sha_wind2_b100_m0.1_1.avi,5
182,Bro_wind1_b10_m0.7_1.avi,Silk_wind1_b10_m1.7_1.avi,Sweater_wind3_b0.01_m0.5_1.avi,3
183,FeltGreen_wind1_b0.1_m0.5_1.avi,FeltGreen_wind3_b0.1_m0.1_1.avi,Sweater_wind1_b0.001_m0.7_1.avi,6
184,FeltGreen_wind2_b0.1_m1.7_1.avi,Fleece_wind1_b0.1_m0.3_1.avi,Sha_wind3_b0.01_m1_1.avi,8
185,Silk_wind1_b0.01_m0.1_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,Cotton_wind1_b1_m1.3_1.avi,6
186,Bro_wind3_b0.01_m0.3_1.avi,Silk_wind1_b0.01_m0.1_1.avi,Fleece_wind2_b100_m0.7_1.avi,5
187,Sha_wind2_b10_m1.7_1.avi,Sweater_wind3_b10_m1_1.avi,Cotton_wind2_b1_m1.7_1.avi,8
188,Sha_wind2_b100_m0.3_1.avi,Bro_wind1_b100_m0.3_1.avi,Silk_wind2_b1_m0.3_1.avi,5
189,Bro_wind1_b0.1_m0.1_1.avi,FeltGreen_wind2_b0.1_m1_1.avi,Sweater_wind1_b10_m1.7_1.avi,7
190,Sweater_wind2_b0.001_m0.5_1.avi,Cotton_wind1_b0.001_m0.5_1.avi,Sweater_wind3_b10_m1.7_1.avi,4
191,Silk_wind3_b1_m0.5_1.avi,Sha_wind1_b1_m1_1.avi,Fleece_wind1_b0.1_m0.3_1.avi,9
192,Sweater_wind2_b0.001_m1_1.avi,FeltGreen_wind1_b0.001_m0.5_1.avi,Bro_wind3_b0.1_m1.3_1.avi,8
193,Sweater_wind1_b100_m0.7_1.avi,Cotton_wind2_b100_m1_1.avi,FeltGreen_wind3_b1_m1.7_1.avi,6
