Triplet_ID,Anchor,Positive,Negative,Hardness Score
15,Cotton_wind2_b0.01_m0.7_1.avi,Sweater_wind3_b0.01_m1_1.avi,Sweater_wind1_b100_m1.7_1.avi,6
16,FeltGreen_wind2_b0.01_m1.3_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,FeltGreen_wind1_b10_m0.5_1.avi,6
17,Fleece_wind3_b0.01_m0.7_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,Fleece_wind1_b100_m1_1.avi,6
18,Silk_wind3_b100_m0.1_1.avi,Cotton_wind1_b100_m1_1.avi,FeltGreen_wind2_b0.01_m0.5_1.avi,6
19,Fleece_wind1_b0.001_m0.7_1.avi,Bro_wind3_b0.001_m0.7_1.avi,Cotton_wind1_b10_m1.7_1.avi,4
20,Sweater_wind2_b1_m0.5_1.avi,Sweater_wind1_b1_m0.5_1.avi,Cotton_wind3_b0.01_m1.3_1.avi,4
21,Fleece_wind1_b0.01_m1.7_1.avi,Sweater_wind1_b0.01_m0.1_1.avi,Silk_wind3_b10_m1.3_1.avi,6
22,Fleece_wind1_b0.1_m0.3_1.avi,Fleece_wind3_b0.1_m1_1.avi,Cotton_wind2_b1_m0.3_1.avi,3
23,Silk_wind2_b0.001_m0.7_1.avi,Silk_wind3_b0.001_m0.5_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,2
24,Sweater_wind2_b10_m0.1_1.avi,Fleece_wind1_b10_m1.7_1.avi,Cotton_wind1_b0.01_m0.7_1.avi,5
25,Bro_wind1_b100_m0.7_1.avi,Cotton_wind3_b100_m1_1.avi,Sha_wind1_b1_m1_1.avi,5
26,Sweater_wind2_b1_m0.5_1.avi,Cotton_wind3_b1_m0.7_1.avi,Cotton_wind2_b10_m1.7_1.avi,4
27,Silk_wind2_b1_m0.5_1.avi,Sha_wind2_b1_m0.3_1.avi,Fleece_wind2_b0.01_m0.1_1.avi,5
28,Silk_wind1_b1_m0.1_1.avi,Cotton_wind2_b1_m0.7_1.avi,Cotton_wind1_b100_m1.3_1.avi,8
29,Silk_wind2_b0.1_m0.1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,Fleece_wind1_b0.001_m0.3_1.avi,5
30,FeltGreen_wind1_b10_m1_1.avi,Bro_wind2_b10_m1_1.avi,Silk_wind1_b100_m1_1.avi,2
31,Sha_wind1_b10_m1.3_1.avi,Sweater_wind2_b10_m0.5_1.avi,Sha_wind2_b0.01_m0.3_1.avi,4
32,Silk_wind3_b1_m0.7_1.avi,Sweater_wind1_b1_m1_1.avi,Sha_wind3_b0.001_m0.7_1.avi,4
33,FeltGreen_wind3_b1_m0.3_1.avi,FeltGreen_wind3_b1_m0.7_1.avi,FeltGreen_wind1_b100_m0.3_1.avi,6
34,Cotton_wind2_b0.001_m0.1_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,Bro_wind3_b1_m0.7_1.avi,6
35,FeltGreen_wind3_b10_m1.3_1.avi,Silk_wind3_b10_m1.3_1.avi,Sha_wind2_b0.01_m0.3_1.avi,1
36,FeltGreen_wind2_b0.01_m0.7_1.avi,Cotton_wind3_b0.01_m1.3_1.avi,Sweater_wind3_b1_m1.3_1.avi,7
37,Silk_wind2_b10_m1_1.avi,Cotton_wind3_b10_m0.5_1.avi,Silk_wind3_b1_m0.3_1.avi,8
38,Sweater_wind1_b1_m0.5_1.avi,Cotton_wind1_b1_m0.3_1.avi,Sha_wind1_b100_m0.7_1.avi,7
39,Sha_wind1_b0.1_m1.7_1.avi,Fleece_wind1_b0.1_m0.7_1.avi,Sha_wind1_b0.001_m0.5_1.avi,5
40,FeltGreen_wind2_b10_m1.3_1.avi,Silk_wind2_b10_m1_1.avi,Cotton_wind1_b0.001_m0.7_1.avi,4
41,Sha_wind2_b100_m1_1.avi,FeltGreen_wind3_b100_m1.3_1.avi,Silk_wind1_b10_m0.5_1.avi,7
42,Bro_wind1_b100_m0.3_1.avi,FeltGreen_wind2_b100_m0.5_1.avi,Silk_wind2_b1_m0.3_1.avi,8
43,Sweater_wind2_b1_m0.5_1.avi,Sha_wind3_b1_m1_1.avi,Bro_wind1_b0.1_m0.7_1.avi,8
44,Sweater_wind2_b0.001_m1.3_1.avi,Silk_wind3_b0.001_m0.5_1.avi,Fleece_wind2_b10_m1.7_1.avi,6
45,Sweater_wind2_b100_m1.7_1.avi,Sweater_wind1_b100_m1.7_1.avi,Bro_wind1_b0.001_m0.1_1.avi,3
46,Silk_wind1_b0.1_m1.3_1.avi,Sha_wind1_b0.1_m1.7_1.avi,Sha_wind1_b100_m0.5_1.avi,6
47,Sha_wind3_b10_m1.7_1.avi,Sweater_wind1_b10_m0.3_1.avi,Sha_wind2_b0.01_m1.7_1.avi,4
48,Sha_wind2_b10_m1_1.avi,Cotton_wind1_b10_m1.3_1.avi,Fleece_wind1_b0.1_m0.1_1.avi,7
49,Sha_wind2_b100_m0.5_1.avi,Sha_wind3_b100_m1.3_1.avi,Sweater_wind2_b1_m1_1.avi,6
50,Cotton_wind3_b0.001_m1.7_1.avi,Bro_wind3_b0.001_m1_1.avi,Fleece_wind2_b1_m1_1.avi,4
51,Cotton_wind2_b0.1_m1_1.avi,Sha_wind2_b0.1_m1.7_1.avi,FeltGreen_wind3_b1_m1.7_1.avi,1
52,Bro_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b0.01_m0.7_1.avi,Sweater_wind3_b0.1_m1_1.avi,3
53,Fleece_wind3_b10_m0.1_1.avi,Fleece_wind1_b10_m0.1_1.avi,Cotton_wind3_b100_m0.5_1.avi,1
54,Sweater_wind3_b10_m0.1_1.avi,Sweater_wind3_b10_m0.5_1.avi,Fleece_wind1_b0.001_m1.3_1.avi,3
55,Sweater_wind3_b0.01_m1.3_1.avi,FeltGreen_wind3_b0.01_m0.3_1.avi,FeltGreen_wind3_b1_m1.7_1.avi,8
56,Bro_wind3_b10_m1_1.avi,Bro_wind2_b10_m1_1.avi,Sweater_wind1_b0.001_m0.5_1.avi,3
57,Cotton_wind2_b1_m0.1_1.avi,Fleece_wind2_b1_m1_1.avi,Sha_wind2_b100_m1.7_1.avi,6
58,Sweater_wind3_b10_m0.7_1.avi,FeltGreen_wind2_b10_m0.7_1.avi,FeltGreen_wind3_b1_m0.5_1.avi,7
59,Sweater_wind2_b0.001_m0.3_1.avi,Sweater_wind2_b0.001_m1.3_1.avi,Sha_wind1_b10_m0.3_1.avi,4
60,Silk_wind1_b0.01_m0.5_1.avi,Sha_wind2_b0.01_m0.3_1.avi,Bro_wind3_b0.001_m1.7_1.avi,7
61,Sha_wind2_b0.01_m1_1.avi,Fleece_wind2_b0.01_m0.1_1.avi,Silk_wind1_b1_m1.3_1.avi,7
62,Bro_wind3_b0.01_m0.1_1.avi,Bro_wind1_b0.01_m0.1_1.avi,Fleece_wind3_b100_m1.3_1.avi,3
63,Silk_wind1_b0.01_m0.3_1.avi,Fleece_wind1_b0.01_m0.3_1.avi,Bro_wind1_b0.001_m1_1.avi,5
64,Bro_wind1_b0.001_m0.7_1.avi,Cotton_wind1_b0.001_m1.3_1.avi,Sha_wind1_b10_m1.3_1.avi,3
65,FeltGreen_wind1_b0.001_m0.7_1.avi,Silk_wind1_b0.001_m1.3_1.avi,Bro_wind3_b100_m0.3_1.avi,4
66,Silk_wind3_b10_m1_1.avi,Sweater_wind1_b10_m1.3_1.avi,Sweater_wind2_b0.01_m0.7_1.avi,4
67,FeltGreen_wind3_b0.001_m1_1.avi,Cotton_wind1_b0.001_m1_1.avi,FeltGreen_wind3_b100_m0.3_1.avi,3
68,FeltGreen_wind1_b0.1_m0.1_1.avi,Sweater_wind1_b0.1_m0.5_1.avi,FeltGreen_wind2_b0.001_m0.3_1.avi,6
69,Sweater_wind3_b0.001_m1.3_1.avi,Sweater_wind1_b0.001_m1_1.avi,Silk_wind2_b10_m0.7_1.avi,4
70,Sha_wind2_b1_m0.3_1.avi,Sweater_wind3_b1_m0.5_1.avi,Sweater_wind3_b100_m1.3_1.avi,9
71,Sweater_wind2_b100_m1.3_1.avi,Fleece_wind3_b100_m1_1.avi,Cotton_wind2_b0.01_m1.7_1.avi,5
72,Cotton_wind2_b0.01_m1.3_1.avi,Silk_wind3_b0.01_m1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,4
73,Fleece_wind3_b10_m0.5_1.avi,Sha_wind2_b10_m0.7_1.avi,Sha_wind1_b0.01_m0.5_1.avi,5
74,Fleece_wind2_b0.001_m1_1.avi,Fleece_wind1_b0.001_m0.5_1.avi,Sha_wind3_b0.1_m1_1.avi,7
75,Sweater_wind3_b1_m0.7_1.avi,Silk_wind2_b1_m1.7_1.avi,Cotton_wind2_b0.001_m1.7_1.avi,3
76,Sweater_wind1_b1_m0.3_1.avi,Sweater_wind3_b1_m0.1_1.avi,FeltGreen_wind2_b100_m0.3_1.avi,7
77,FeltGreen_wind3_b10_m1.7_1.avi,FeltGreen_wind2_b10_m1_1.avi,Cotton_wind3_b1_m1_1.avi,5
78,Bro_wind1_b100_m0.1_1.avi,Fleece_wind2_b100_m0.7_1.avi,FeltGreen_wind1_b0.001_m0.1_1.avi,5
79,Sha_wind3_b100_m1.3_1.avi,Sha_wind1_b100_m0.1_1.avi,FeltGreen_wind2_b10_m0.7_1.avi,7
80,Cotton_wind1_b100_m1.3_1.avi,Silk_wind2_b100_m0.3_1.avi,Cotton_wind3_b0.1_m0.3_1.avi,2
81,Sha_wind3_b0.1_m0.7_1.avi,Silk_wind1_b0.1_m1_1.avi,FeltGreen_wind3_b0.001_m0.3_1.avi,6
82,Cotton_wind3_b0.1_m0.5_1.avi,Sha_wind2_b0.1_m0.7_1.avi,Bro_wind2_b0.001_m1_1.avi,7
83,Cotton_wind3_b10_m0.1_1.avi,Sha_wind1_b10_m1_1.avi,Silk_wind1_b0.001_m0.7_1.avi,7
84,Sweater_wind3_b0.01_m0.3_1.avi,Silk_wind1_b0.01_m0.5_1.avi,Sweater_wind2_b1_m0.3_1.avi,8
85,Sweater_wind3_b100_m0.7_1.avi,Cotton_wind2_b100_m0.7_1.avi,Bro_wind3_b0.001_m1.7_1.avi,3
86,Silk_wind1_b0.01_m0.3_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,Silk_wind2_b0.001_m1.7_1.avi,7
87,Bro_wind1_b10_m0.3_1.avi,Bro_wind2_b10_m1.7_1.avi,Cotton_wind1_b0.001_m0.1_1.avi,5
88,Sha_wind3_b0.001_m1_1.avi,Silk_wind2_b0.001_m0.1_1.avi,FeltGreen_wind2_b1_m1.7_1.avi,8
89,Bro_wind3_b100_m0.7_1.avi,Sweater_wind1_b100_m1_1.avi,Silk_wind1_b0.01_m1.7_1.avi,6
90,Sha_wind3_b0.1_m1.7_1.avi,Bro_wind1_b0.1_m1.3_1.avi,Bro_wind1_b1_m0.7_1.avi,5
91,Sweater_wind1_b0.01_m0.3_1.avi,Silk_wind3_b0.01_m1.3_1.avi,Sha_wind2_b100_m1.7_1.avi,5
92,Cotton_wind2_b0.01_m0.5_1.avi,Sha_wind3_b0.01_m0.5_1.avi,Bro_wind1_b1_m1.7_1.avi,6
93,Sweater_wind3_b0.01_m1.7_1.avi,Sha_wind3_b0.01_m0.3_1.avi,Sweater_wind3_b0.001_m0.5_1.avi,7
94,Fleece_wind1_b10_m0.3_1.avi,Fleece_wind1_b10_m1_1.avi,Fleece_wind3_b1_m0.7_1.avi,6
95,Bro_wind3_b0.01_m1.3_1.avi,Cotton_wind1_b0.01_m0.5_1.avi,Fleece_wind2_b10_m1.7_1.avi,7
96,FeltGreen_wind2_b0.01_m0.1_1.avi,Sha_wind3_b0.01_m0.5_1.avi,Sweater_wind1_b100_m1.7_1.avi,5
97,Cotton_wind3_b1_m0.7_1.avi,Silk_wind3_b1_m0.7_1.avi,FeltGreen_wind3_b0.001_m0.7_1.avi,1
98,FeltGreen_wind2_b100_m1.3_1.avi,FeltGreen_wind3_b100_m1_1.avi,Fleece_wind2_b1_m0.5_1.avi,5
99,Fleece_wind2_b100_m1.7_1.avi,Sweater_wind3_b100_m1.3_1.avi,FeltGreen_wind1_b0.001_m0.1_1.avi,4
100,Bro_wind3_b0.001_m1.7_1.avi,Cotton_wind2_b0.001_m1.3_1.avi,Cotton_wind2_b10_m0.5_1.avi,7
101,Sha_wind3_b100_m0.1_1.avi,Fleece_wind2_b100_m0.5_1.avi,Bro_wind1_b0.001_m0.7_1.avi,4
102,Sweater_wind2_b10_m0.5_1.avi,Fleece_wind3_b10_m0.5_1.avi,FeltGreen_wind1_b0.1_m1.3_1.avi,5
103,FeltGreen_wind2_b10_m0.1_1.avi,FeltGreen_wind3_b10_m1_1.avi,Sweater_wind1_b0.001_m0.7_1.avi,5
104,Fleece_wind3_b1_m0.3_1.avi,Silk_wind1_b1_m1.3_1.avi,Bro_wind2_b100_m0.5_1.avi,8
105,Silk_wind3_b100_m1.7_1.avi,Silk_wind3_b100_m0.1_1.avi,Sweater_wind3_b0.1_m1.3_1.avi,2
106,Bro_wind2_b0.1_m0.1_1.avi,FeltGreen_wind2_b0.1_m0.3_1.avi,Fleece_wind1_b1_m0.7_1.avi,2
107,Cotton_wind2_b10_m0.7_1.avi,Fleece_wind2_b10_m1.7_1.avi,Fleece_wind1_b0.001_m1_1.avi,6
108,Fleece_wind2_b1_m0.3_1.avi,Fleece_wind2_b1_m1_1.avi,Silk_wind3_b100_m0.7_1.avi,6
109,Silk_wind1_b1_m1.7_1.avi,Fleece_wind1_b1_m0.7_1.avi,Cotton_wind1_b0.1_m1_1.avi,7
110,FeltGreen_wind2_b0.001_m0.3_1.avi,Cotton_wind2_b0.001_m1.7_1.avi,Sha_wind2_b0.1_m1_1.avi,7
111,Fleece_wind2_b1_m0.1_1.avi,FeltGreen_wind3_b1_m0.5_1.avi,Sweater_wind1_b10_m0.3_1.avi,4
112,Cotton_wind2_b0.01_m1.7_1.avi,Cotton_wind3_b0.01_m1_1.avi,Sha_wind1_b1_m1.7_1.avi,7
113,FeltGreen_wind1_b1_m0.1_1.avi,Silk_wind2_b1_m0.5_1.avi,Cotton_wind1_b0.001_m0.3_1.avi,4
114,Silk_wind3_b0.001_m1.7_1.avi,Sweater_wind2_b0.001_m0.7_1.avi,Bro_wind3_b100_m0.1_1.avi,4
115,Sweater_wind3_b0.1_m0.5_1.avi,FeltGreen_wind2_b0.1_m1_1.avi,Silk_wind2_b100_m1_1.avi,6
116,Silk_wind2_b10_m0.3_1.avi,Silk_wind2_b10_m1.7_1.avi,Silk_wind2_b0.1_m0.7_1.avi,5
117,Fleece_wind2_b0.1_m0.3_1.avi,FeltGreen_wind1_b0.1_m0.1_1.avi,Sweater_wind1_b1_m0.7_1.avi,4
118,FeltGreen_wind2_b100_m0.3_1.avi,FeltGreen_wind2_b100_m1_1.avi,Sweater_wind1_b0.1_m0.3_1.avi,2
119,Sweater_wind2_b1_m1.3_1.avi,Fleece_wind1_b1_m0.1_1.avi,FeltGreen_wind3_b0.01_m0.5_1.avi,7
120,FeltGreen_wind1_b10_m0.7_1.avi,Sweater_wind2_b10_m1_1.avi,FeltGreen_wind3_b0.01_m1_1.avi,2
121,Bro_wind2_b10_m0.1_1.avi,Fleece_wind3_b10_m0.7_1.avi,Fleece_wind1_b1_m0.7_1.avi,7
122,Silk_wind1_b10_m0.7_1.avi,Cotton_wind3_b10_m0.5_1.avi,Bro_wind3_b100_m1.3_1.avi,4
123,Sha_wind1_b100_m0.7_1.avi,Sha_wind2_b100_m0.7_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,2
124,Sweater_wind1_b0.1_m0.5_1.avi,Fleece_wind2_b0.1_m0.1_1.avi,Sweater_wind1_b1_m1.3_1.avi,3
125,Fleece_wind2_b100_m0.1_1.avi,Bro_wind3_b100_m1.3_1.avi,Fleece_wind3_b0.01_m0.5_1.avi,7
126,Cotton_wind2_b100_m1_1.avi,FeltGreen_wind1_b100_m0.1_1.avi,Sha_wind3_b1_m1.7_1.avi,7
127,FeltGreen_wind3_b100_m1.7_1.avi,Sha_wind3_b100_m1_1.avi,Sweater_wind2_b10_m0.1_1.avi,6
128,Fleece_wind3_b0.001_m0.5_1.avi,FeltGreen_wind1_b0.001_m1_1.avi,FeltGreen_wind2_b10_m0.5_1.avi,7
129,Bro_wind1_b1_m1.7_1.avi,Cotton_wind3_b1_m0.1_1.avi,Silk_wind3_b0.1_m0.3_1.avi,9
130,Sha_wind2_b10_m1_1.avi,Sweater_wind2_b10_m1.7_1.avi,FeltGreen_wind3_b100_m1.7_1.avi,1
131,Sweater_wind3_b0.1_m1.7_1.avi,Sweater_wind3_b0.1_m0.3_1.avi,Sweater_wind2_b1_m0.3_1.avi,0
132,Sha_wind3_b10_m0.5_1.avi,Sha_wind1_b10_m0.5_1.avi,Bro_wind3_b1_m0.7_1.avi,5
133,Silk_wind2_b0.001_m0.3_1.avi,Sha_wind1_b0.001_m0.1_1.avi,Sha_wind3_b1_m1_1.avi,7
134,Silk_wind1_b0.1_m0.1_1.avi,Silk_wind2_b0.1_m1_1.avi,Bro_wind3_b0.01_m1.7_1.avi,6
135,Bro_wind2_b0.1_m0.3_1.avi,Bro_wind3_b0.1_m0.3_1.avi,Fleece_wind2_b0.001_m0.5_1.avi,4
136,Silk_wind1_b0.01_m1_1.avi,FeltGreen_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b10_m1.3_1.avi,6
137,Fleece_wind3_b100_m0.1_1.avi,Sweater_wind2_b100_m0.1_1.avi,Silk_wind1_b0.01_m1_1.avi,4
138,Cotton_wind2_b10_m1.3_1.avi,Fleece_wind1_b10_m0.1_1.avi,Sweater_wind1_b0.01_m0.5_1.avi,5
139,Silk_wind2_b100_m1_1.avi,Silk_wind1_b100_m0.1_1.avi,Sweater_wind3_b0.1_m1.7_1.avi,3
140,Fleece_wind2_b0.1_m0.7_1.avi,Cotton_wind1_b0.1_m0.1_1.avi,Bro_wind3_b10_m1.7_1.avi,7
141,Silk_wind3_b0.1_m0.7_1.avi,Silk_wind3_b0.1_m1.3_1.avi,Fleece_wind3_b100_m1_1.avi,5
142,Sweater_wind2_b0.1_m0.5_1.avi,Fleece_wind2_b0.1_m1.3_1.avi,Bro_wind2_b0.01_m1_1.avi,7
143,Sweater_wind2_b0.01_m0.7_1.avi,Cotton_wind1_b0.01_m0.5_1.avi,Sha_wind3_b0.001_m0.7_1.avi,8
144,Cotton_wind1_b0.01_m0.1_1.avi,Sweater_wind2_b0.01_m1_1.avi,Cotton_wind3_b10_m0.1_1.avi,7
145,Bro_wind3_b0.1_m0.5_1.avi,Fleece_wind1_b0.1_m0.3_1.avi,Silk_wind1_b1_m1.3_1.avi,4
146,FeltGreen_wind3_b1_m0.1_1.avi,FeltGreen_wind2_b1_m1.3_1.avi,Fleece_wind2_b0.01_m1_1.avi,7
147,Sha_wind3_b0.001_m0.7_1.avi,Sweater_wind2_b0.001_m1_1.avi,Fleece_wind2_b1_m0.7_1.avi,8
148,Sha_wind3_b0.1_m0.1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,Fleece_wind3_b10_m0.5_1.avi,6
149,Cotton_wind2_b0.1_m1_1.avi,Sha_wind3_b0.1_m0.1_1.avi,Silk_wind1_b1_m0.5_1.avi,4
150,FeltGreen_wind2_b1_m1_1.avi,Sweater_wind3_b1_m0.7_1.avi,Sweater_wind1_b0.01_m0.1_1.avi,7
151,Bro_wind1_b1_m0.5_1.avi,Silk_wind3_b1_m0.3_1.avi,Sha_wind3_b10_m1.3_1.avi,4
152,Cotton_wind3_b0.001_m0.1_1.avi,Bro_wind3_b0.001_m0.3_1.avi,Bro_wind2_b100_m1_1.avi,4
153,Silk_wind2_b0.1_m0.7_1.avi,Cotton_wind1_b0.1_m0.5_1.avi,Silk_wind3_b10_m1.7_1.avi,7
154,Sweater_wind2_b10_m0.3_1.avi,Bro_wind2_b10_m0.5_1.avi,Sweater_wind1_b1_m0.3_1.avi,7
155,Bro_wind3_b0.1_m1.3_1.avi,Fleece_wind2_b0.1_m0.3_1.avi,Sweater_wind1_b10_m0.3_1.avi,6
156,Bro_wind2_b1_m0.3_1.avi,Cotton_wind3_b1_m0.1_1.avi,FeltGreen_wind3_b0.1_m0.1_1.avi,7
157,Bro_wind1_b1_m1_1.avi,FeltGreen_wind2_b1_m1.7_1.avi,Sha_wind1_b10_m1.7_1.avi,2
158,Cotton_wind3_b0.1_m0.3_1.avi,Sweater_wind3_b0.1_m0.7_1.avi,Sha_wind3_b100_m1.3_1.avi,5
159,Sweater_wind2_b1_m1_1.avi,Cotton_wind1_b1_m1.7_1.avi,Sweater_wind1_b0.1_m1.3_1.avi,9
160,Fleece_wind1_b0.001_m1.7_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,Silk_wind2_b0.01_m1.7_1.avi,3
161,Fleece_wind3_b0.001_m0.5_1.avi,Sha_wind1_b0.001_m1.3_1.avi,FeltGreen_wind1_b0.01_m1.3_1.avi,3
162,Bro_wind2_b0.01_m1.7_1.avi,FeltGreen_wind1_b0.01_m1_1.avi,Cotton_wind2_b0.1_m0.5_1.avi,3
163,Sweater_wind2_b100_m1_1.avi,Bro_wind1_b100_m0.3_1.avi,Silk_wind1_b10_m0.3_1.avi,7
164,Silk_wind3_b1_m1.7_1.avi,FeltGreen_wind1_b1_m0.5_1.avi,Sweater_wind1_b0.1_m1.3_1.avi,9
165,Bro_wind2_b0.1_m1.7_1.avi,Cotton_wind1_b0.1_m0.3_1.avi,Cotton_wind1_b100_m1_1.avi,9
166,Sweater_wind1_b0.01_m0.3_1.avi,Fleece_wind3_b0.01_m0.3_1.avi,Silk_wind3_b10_m0.5_1.avi,6
167,Cotton_wind2_b0.1_m0.5_1.avi,FeltGreen_wind1_b0.1_m1.7_1.avi,Fleece_wind3_b100_m0.5_1.avi,7
168,Cotton_wind2_b1_m0.7_1.avi,Sweater_wind3_b1_m0.5_1.avi,Fleece_wind3_b0.01_m0.7_1.avi,8
169,Silk_wind2_b10_m1.7_1.avi,Fleece_wind3_b10_m0.7_1.avi,Fleece_wind3_b1_m0.5_1.avi,9
170,Fleece_wind2_b10_m1.7_1.avi,FeltGreen_wind2_b10_m0.3_1.avi,Silk_wind2_b0.01_m0.3_1.avi,1
171,Fleece_wind1_b0.01_m0.1_1.avi,Bro_wind3_b0.01_m0.1_1.avi,Cotton_wind2_b1_m0.5_1.avi,6
172,Fleece_wind3_b1_m0.7_1.avi,Bro_wind2_b1_m0.1_1.avi,Bro_wind2_b0.01_m0.3_1.avi,9
173,Bro_wind3_b0.01_m0.3_1.avi,FeltGreen_wind1_b0.01_m1.3_1.avi,Cotton_wind2_b10_m0.5_1.avi,7
174,Silk_wind2_b0.1_m0.5_1.avi,Silk_wind3_b0.1_m1_1.avi,Sha_wind2_b0.01_m0.3_1.avi,7
175,Cotton_wind2_b1_m1.3_1.avi,Silk_wind1_b1_m1.7_1.avi,Bro_wind2_b10_m0.7_1.avi,3
176,Sweater_wind1_b100_m0.3_1.avi,Bro_wind3_b100_m0.5_1.avi,Fleece_wind1_b10_m1_1.avi,7
177,Bro_wind1_b1_m1_1.avi,Bro_wind3_b1_m0.7_1.avi,Fleece_wind3_b0.1_m0.5_1.avi,7
178,Cotton_wind1_b100_m0.3_1.avi,Sha_wind1_b100_m0.5_1.avi,Fleece_wind2_b0.001_m1_1.avi,3
179,Bro_wind3_b0.1_m1.7_1.avi,Sweater_wind3_b0.1_m1.7_1.avi,Fleece_wind3_b10_m0.3_1.avi,5
180,FeltGreen_wind2_b0.1_m1.3_1.avi,Silk_wind1_b0.1_m0.7_1.avi,FeltGreen_wind1_b1_m0.5_1.avi,4
181,FeltGreen_wind3_b0.001_m1.3_1.avi,FeltGreen_wind2_b0.001_m0.3_1.avi,Fleece_wind2_b100_m0.1_1.avi,4
182,Sweater_wind3_b0.1_m0.7_1.avi,Bro_wind1_b0.1_m0.3_1.avi,Cotton_wind1_b1_m1.7_1.avi,4
183,Sha_wind2_b100_m0.7_1.avi,FeltGreen_wind3_b100_m1_1.avi,Bro_wind3_b0.01_m0.5_1.avi,7
184,Sweater_wind2_b10_m0.7_1.avi,Fleece_wind1_b10_m1.3_1.avi,FeltGreen_wind1_b100_m1_1.avi,5
185,Fleece_wind2_b0.01_m0.5_1.avi,Silk_wind3_b0.01_m0.7_1.avi,Silk_wind2_b0.1_m1_1.avi,4
186,Sha_wind1_b0.01_m1.3_1.avi,FeltGreen_wind3_b0.01_m0.3_1.avi,Bro_wind3_b10_m1.7_1.avi,8
187,FeltGreen_wind1_b10_m1.7_1.avi,Fleece_wind2_b10_m0.5_1.avi,Silk_wind2_b1_m1_1.avi,9
188,Bro_wind2_b0.001_m0.3_1.avi,Fleece_wind2_b0.001_m0.3_1.avi,Bro_wind3_b0.1_m0.5_1.avi,5
189,Bro_wind1_b0.1_m0.3_1.avi,Silk_wind3_b0.1_m1.7_1.avi,Sweater_wind1_b100_m0.5_1.avi,7
190,Silk_wind3_b0.001_m0.3_1.avi,FeltGreen_wind2_b0.001_m0.3_1.avi,Sweater_wind3_b1_m0.5_1.avi,5
191,Sweater_wind1_b0.001_m0.7_1.avi,Sweater_wind1_b0.001_m1.7_1.avi,Sweater_wind3_b0.01_m1.7_1.avi,0
192,Silk_wind1_b10_m0.5_1.avi,FeltGreen_wind2_b10_m1.7_1.avi,Sweater_wind1_b0.01_m1_1.avi,4
193,Bro_wind1_b10_m0.3_1.avi,Sweater_wind2_b10_m0.7_1.avi,Sweater_wind3_b0.001_m1.3_1.avi,6
194,FeltGreen_wind2_b1_m0.7_1.avi,Fleece_wind3_b1_m1.3_1.avi,Sweater_wind1_b10_m0.7_1.avi,4
