Triplet #,Anchor,Positive,Negative,Hardness Score
87,"(2, 2, 6, 5)","(2, 2, 6, 4)","(5, 1, 4, 2)",3
88,"(0, 2, 1, 5)","(0, 1, 0, 1)","(3, 2, 1, 6)",6
89,"(4, 0, 2, 5)","(4, 1, 5, 0)","(2, 0, 2, 1)",7
90,"(0, 1, 5, 3)","(0, 2, 3, 3)","(1, 1, 3, 4)",8
91,"(0, 2, 6, 0)","(0, 1, 0, 5)","(5, 2, 4, 2)",4
92,"(2, 2, 6, 3)","(2, 0, 0, 3)","(0, 2, 0, 6)",8
93,"(5, 2, 4, 0)","(5, 1, 3, 3)","(1, 2, 5, 1)",4
94,"(2, 2, 5, 3)","(2, 1, 2, 5)","(1, 1, 5, 4)",9
95,"(5, 0, 5, 1)","(5, 0, 1, 4)","(3, 2, 6, 3)",6
96,"(1, 0, 0, 4)","(1, 0, 4, 5)","(4, 2, 0, 5)",6
97,"(5, 0, 1, 5)","(5, 0, 1, 6)","(2, 1, 5, 4)",3
98,"(1, 1, 2, 2)","(1, 2, 0, 1)","(4, 0, 1, 1)",7
99,"(1, 0, 2, 3)","(1, 1, 2, 5)","(0, 1, 0, 6)",7
100,"(2, 2, 6, 6)","(2, 0, 4, 5)","(0, 1, 2, 3)",6
101,"(2, 2, 0, 4)","(2, 1, 1, 3)","(1, 0, 6, 2)",7
102,"(4, 2, 4, 1)","(4, 0, 0, 0)","(2, 2, 3, 6)",7
103,"(3, 1, 4, 5)","(3, 0, 4, 4)","(0, 2, 4, 0)",4
104,"(3, 2, 6, 3)","(3, 2, 4, 3)","(4, 2, 2, 6)",5
105,"(0, 1, 4, 3)","(0, 2, 2, 5)","(3, 0, 3, 3)",6
106,"(3, 1, 1, 3)","(3, 1, 2, 5)","(2, 0, 2, 3)",5
107,"(3, 0, 4, 6)","(3, 1, 5, 5)","(2, 0, 4, 2)",8
108,"(4, 2, 3, 2)","(4, 2, 3, 1)","(5, 1, 1, 6)",5
109,"(3, 0, 2, 6)","(3, 1, 4, 4)","(2, 0, 5, 5)",7
110,"(0, 2, 4, 3)","(0, 2, 0, 4)","(4, 1, 6, 6)",4
111,"(2, 1, 1, 2)","(2, 2, 2, 2)","(5, 0, 1, 5)",5
112,"(5, 2, 6, 2)","(5, 0, 1, 4)","(3, 0, 5, 2)",8
113,"(3, 0, 5, 5)","(3, 1, 2, 5)","(1, 0, 3, 5)",6
114,"(4, 2, 6, 2)","(4, 0, 1, 3)","(0, 1, 5, 6)",5
115,"(4, 0, 6, 1)","(4, 0, 2, 3)","(5, 0, 5, 2)",7
116,"(3, 0, 3, 3)","(3, 2, 3, 2)","(4, 0, 6, 2)",7
117,"(3, 0, 3, 2)","(3, 0, 0, 1)","(5, 0, 4, 3)",6
118,"(2, 0, 1, 3)","(2, 0, 5, 6)","(0, 1, 1, 6)",7
119,"(4, 1, 1, 2)","(4, 0, 0, 1)","(1, 1, 3, 5)",5
120,"(3, 2, 0, 0)","(3, 1, 4, 2)","(1, 2, 2, 6)",7
121,"(4, 2, 6, 4)","(4, 0, 0, 3)","(5, 1, 4, 5)",8
122,"(4, 1, 0, 0)","(4, 1, 3, 6)","(5, 2, 5, 4)",6
123,"(4, 0, 2, 6)","(4, 1, 2, 3)","(5, 0, 1, 3)",7
124,"(5, 0, 2, 6)","(5, 0, 5, 5)","(4, 2, 0, 4)",7
125,"(1, 2, 1, 0)","(1, 1, 1, 5)","(4, 2, 5, 4)",4
126,"(3, 0, 6, 5)","(3, 1, 5, 3)","(2, 1, 6, 6)",9
127,"(1, 2, 3, 0)","(1, 2, 2, 6)","(2, 1, 2, 3)",5
128,"(2, 1, 0, 6)","(2, 2, 2, 2)","(5, 0, 5, 3)",5
129,"(0, 2, 3, 5)","(0, 0, 1, 3)","(1, 2, 5, 4)",7
130,"(1, 2, 5, 2)","(1, 2, 3, 0)","(4, 2, 2, 2)",4
131,"(2, 0, 2, 6)","(2, 2, 5, 2)","(3, 1, 1, 6)",8
132,"(3, 1, 0, 3)","(3, 0, 1, 4)","(4, 1, 1, 6)",6
133,"(4, 1, 4, 0)","(4, 0, 2, 4)","(2, 2, 3, 5)",7
134,"(2, 0, 0, 2)","(2, 0, 4, 3)","(3, 1, 3, 6)",7
135,"(2, 2, 1, 5)","(2, 0, 6, 3)","(5, 1, 6, 5)",8
136,"(2, 0, 0, 4)","(2, 1, 2, 1)","(3, 0, 0, 5)",8
137,"(1, 0, 3, 5)","(1, 0, 6, 2)","(3, 2, 0, 5)",5
138,"(0, 0, 1, 0)","(0, 2, 2, 5)","(5, 0, 4, 0)",3
139,"(5, 0, 6, 5)","(5, 2, 3, 4)","(2, 1, 5, 1)",6
140,"(0, 2, 5, 0)","(0, 0, 1, 3)","(1, 0, 0, 2)",8
141,"(1, 0, 6, 3)","(1, 1, 1, 5)","(5, 0, 4, 5)",6
142,"(1, 0, 6, 3)","(1, 2, 6, 1)","(0, 1, 1, 3)",6
143,"(1, 0, 6, 1)","(1, 1, 6, 0)","(3, 2, 1, 6)",5
144,"(3, 1, 1, 6)","(3, 2, 4, 2)","(1, 0, 2, 1)",7
145,"(3, 2, 2, 0)","(3, 1, 2, 4)","(0, 1, 1, 6)",5
146,"(0, 2, 1, 4)","(0, 1, 2, 5)","(5, 2, 4, 3)",3
147,"(2, 1, 2, 5)","(2, 0, 4, 4)","(5, 0, 0, 2)",6
148,"(5, 0, 2, 5)","(5, 0, 5, 2)","(2, 2, 1, 2)",6
149,"(0, 0, 4, 5)","(0, 2, 5, 2)","(1, 0, 2, 2)",8
150,"(1, 2, 4, 3)","(1, 1, 2, 4)","(5, 2, 0, 6)",4
151,"(4, 0, 6, 3)","(4, 0, 2, 5)","(0, 0, 2, 4)",6
152,"(4, 1, 0, 1)","(4, 0, 5, 5)","(1, 1, 4, 4)",6
153,"(2, 2, 5, 1)","(2, 2, 6, 6)","(1, 0, 4, 5)",6
154,"(2, 0, 5, 2)","(2, 0, 4, 3)","(5, 0, 5, 0)",5
155,"(3, 2, 1, 3)","(3, 1, 0, 6)","(2, 2, 6, 3)",7
156,"(3, 2, 3, 4)","(3, 1, 4, 5)","(4, 1, 3, 6)",9
157,"(4, 2, 1, 0)","(4, 0, 3, 5)","(3, 2, 4, 1)",7
158,"(0, 2, 2, 3)","(0, 0, 4, 5)","(5, 0, 1, 0)",5
159,"(4, 2, 3, 6)","(4, 1, 2, 6)","(1, 0, 2, 4)",3
160,"(3, 1, 6, 4)","(3, 0, 0, 1)","(5, 1, 5, 0)",7
161,"(1, 2, 0, 3)","(1, 1, 0, 1)","(0, 2, 1, 6)",6
162,"(1, 1, 0, 3)","(1, 0, 3, 6)","(3, 1, 3, 2)",8
163,"(3, 1, 6, 2)","(3, 1, 1, 2)","(0, 0, 5, 3)",4
164,"(2, 1, 3, 5)","(2, 1, 1, 5)","(0, 0, 2, 6)",5
165,"(2, 2, 0, 3)","(2, 0, 6, 4)","(1, 0, 2, 1)",9
166,"(3, 0, 0, 5)","(3, 1, 1, 3)","(2, 0, 6, 6)",7
167,"(5, 1, 0, 6)","(5, 2, 2, 3)","(1, 1, 3, 5)",4
168,"(4, 0, 5, 1)","(4, 0, 2, 2)","(5, 0, 3, 1)",7
169,"(0, 0, 2, 4)","(0, 2, 2, 2)","(1, 1, 1, 2)",7
170,"(2, 1, 2, 1)","(2, 0, 0, 4)","(3, 2, 2, 0)",8
171,"(5, 2, 3, 0)","(5, 2, 0, 5)","(1, 0, 6, 5)",4
172,"(4, 1, 1, 6)","(4, 0, 1, 6)","(2, 1, 2, 6)",4
173,"(0, 2, 3, 6)","(0, 2, 6, 1)","(5, 2, 6, 6)",4
174,"(0, 2, 6, 6)","(0, 1, 5, 2)","(1, 2, 3, 5)",7
175,"(2, 2, 6, 3)","(2, 1, 4, 1)","(4, 1, 5, 0)",8
176,"(0, 2, 3, 6)","(0, 2, 0, 0)","(3, 0, 4, 4)",5
177,"(2, 0, 1, 2)","(2, 0, 6, 1)","(5, 0, 4, 6)",5
178,"(5, 1, 2, 6)","(5, 1, 6, 4)","(2, 2, 2, 4)",6
179,"(2, 0, 6, 5)","(2, 2, 3, 6)","(0, 2, 5, 2)",8
180,"(3, 2, 3, 2)","(3, 0, 4, 3)","(2, 1, 5, 5)",7
181,"(4, 2, 0, 5)","(4, 0, 4, 6)","(5, 0, 5, 1)",8
182,"(2, 1, 4, 1)","(2, 1, 3, 3)","(4, 2, 3, 3)",5
183,"(1, 2, 3, 0)","(1, 1, 1, 6)","(0, 2, 1, 5)",9
184,"(2, 2, 2, 4)","(2, 1, 1, 2)","(4, 2, 3, 2)",7
185,"(0, 2, 6, 0)","(0, 0, 4, 5)","(2, 1, 6, 0)",7
186,"(3, 1, 6, 0)","(3, 1, 3, 4)","(1, 0, 1, 3)",5
187,"(4, 0, 1, 4)","(4, 1, 5, 3)","(2, 0, 4, 2)",7
188,"(5, 2, 5, 5)","(5, 1, 2, 6)","(3, 1, 4, 5)",8
189,"(2, 2, 0, 2)","(2, 0, 1, 6)","(0, 0, 6, 1)",7
190,"(4, 2, 4, 1)","(4, 0, 3, 4)","(1, 2, 3, 3)",4
191,"(3, 1, 3, 3)","(3, 1, 4, 3)","(2, 2, 3, 6)",6
192,"(2, 2, 4, 2)","(2, 0, 6, 4)","(4, 0, 0, 3)",7
193,"(2, 0, 5, 3)","(2, 1, 0, 3)","(4, 2, 3, 3)",6
194,"(4, 0, 6, 2)","(4, 1, 4, 4)","(5, 0, 4, 3)",9
195,"(4, 0, 6, 2)","(4, 1, 6, 1)","(0, 2, 3, 6)",3
196,"(1, 2, 2, 5)","(1, 0, 0, 4)","(2, 2, 0, 1)",9
197,"(0, 2, 4, 0)","(0, 2, 3, 1)","(3, 2, 1, 1)",5
198,"(5, 2, 2, 6)","(5, 0, 6, 1)","(3, 1, 0, 0)",7
199,"(0, 0, 3, 0)","(0, 2, 0, 6)","(1, 2, 6, 2)",8
200,"(0, 1, 6, 0)","(0, 0, 2, 2)","(2, 1, 0, 2)",7
201,"(4, 0, 4, 2)","(4, 0, 2, 4)","(0, 1, 2, 5)",5
202,"(2, 2, 4, 2)","(2, 0, 3, 3)","(3, 0, 5, 3)",9
203,"(0, 0, 1, 2)","(0, 0, 2, 4)","(2, 1, 5, 0)",5
204,"(0, 2, 4, 5)","(0, 1, 1, 3)","(3, 1, 6, 1)",7
205,"(3, 2, 1, 1)","(3, 2, 1, 4)","(0, 2, 4, 3)",3
206,"(0, 2, 5, 3)","(0, 0, 6, 6)","(3, 2, 2, 5)",5
207,"(4, 1, 6, 3)","(4, 2, 6, 3)","(5, 2, 3, 1)",6
208,"(3, 1, 4, 1)","(3, 1, 4, 3)","(4, 0, 0, 0)",5
209,"(5, 1, 1, 4)","(5, 2, 5, 1)","(3, 1, 0, 0)",7
210,"(3, 0, 5, 2)","(3, 0, 0, 1)","(2, 1, 3, 1)",8
211,"(4, 2, 5, 0)","(4, 1, 5, 2)","(3, 2, 6, 4)",6
212,"(0, 2, 2, 2)","(0, 2, 5, 4)","(2, 1, 0, 4)",7
213,"(5, 1, 0, 1)","(5, 1, 4, 2)","(4, 0, 1, 3)",7
214,"(0, 0, 0, 2)","(0, 0, 3, 5)","(1, 0, 5, 0)",6
215,"(3, 2, 3, 5)","(3, 2, 1, 2)","(5, 1, 2, 4)",6
216,"(0, 0, 0, 1)","(0, 2, 3, 0)","(4, 1, 2, 2)",5
217,"(2, 2, 2, 3)","(2, 2, 2, 4)","(1, 2, 1, 2)",5
218,"(4, 1, 0, 5)","(4, 0, 2, 3)","(0, 0, 6, 0)",5
219,"(5, 0, 5, 0)","(5, 2, 1, 6)","(2, 1, 6, 5)",6
220,"(1, 0, 5, 0)","(1, 0, 2, 0)","(5, 0, 5, 4)",3
221,"(4, 0, 1, 0)","(4, 2, 0, 6)","(5, 1, 5, 6)",8
222,"(1, 2, 1, 2)","(1, 2, 6, 4)","(2, 1, 3, 0)",7
223,"(0, 2, 3, 3)","(0, 2, 0, 0)","(1, 2, 1, 6)",7
224,"(5, 1, 0, 2)","(5, 0, 0, 2)","(1, 0, 4, 5)",3
225,"(5, 0, 5, 5)","(5, 0, 2, 1)","(1, 0, 0, 4)",3
226,"(3, 0, 4, 1)","(3, 1, 5, 0)","(0, 2, 5, 1)",4
227,"(5, 2, 4, 4)","(5, 2, 0, 1)","(4, 0, 2, 4)",7
228,"(4, 0, 4, 6)","(4, 1, 5, 4)","(3, 1, 1, 6)",8
229,"(2, 0, 4, 4)","(2, 0, 4, 0)","(1, 2, 2, 5)",5
230,"(0, 0, 0, 4)","(0, 2, 5, 1)","(1, 0, 3, 0)",8
231,"(5, 0, 6, 0)","(5, 0, 2, 1)","(1, 1, 2, 6)",6
232,"(3, 0, 3, 5)","(3, 0, 2, 0)","(2, 2, 1, 0)",7
233,"(0, 1, 6, 4)","(0, 2, 6, 0)","(2, 0, 1, 6)",5
234,"(3, 2, 3, 5)","(3, 1, 6, 5)","(1, 2, 3, 6)",6
235,"(1, 2, 4, 5)","(1, 0, 5, 3)","(0, 0, 5, 2)",7
236,"(1, 2, 5, 4)","(1, 2, 2, 0)","(4, 0, 1, 4)",4
237,"(5, 0, 4, 6)","(5, 1, 5, 1)","(2, 0, 6, 4)",5
238,"(1, 1, 1, 6)","(1, 2, 6, 2)","(5, 1, 6, 6)",7
239,"(5, 1, 0, 0)","(5, 0, 4, 6)","(4, 1, 0, 1)",8
240,"(4, 2, 4, 5)","(4, 0, 3, 2)","(2, 0, 2, 4)",7
241,"(3, 0, 5, 0)","(3, 2, 4, 2)","(0, 0, 0, 0)",5
242,"(5, 1, 1, 5)","(5, 0, 5, 6)","(4, 0, 2, 6)",10
243,"(3, 0, 3, 3)","(3, 2, 1, 6)","(5, 2, 6, 6)",8
244,"(1, 2, 1, 6)","(1, 2, 0, 0)","(3, 1, 6, 0)",6
245,"(0, 0, 4, 6)","(0, 2, 2, 5)","(4, 2, 3, 5)",7
246,"(4, 2, 0, 0)","(4, 0, 1, 1)","(3, 1, 3, 6)",7
247,"(2, 1, 0, 0)","(2, 2, 4, 5)","(5, 1, 0, 0)",6
248,"(3, 2, 0, 1)","(3, 2, 5, 3)","(4, 1, 1, 2)",7
249,"(4, 2, 0, 3)","(4, 1, 1, 0)","(2, 2, 3, 0)",7
250,"(5, 1, 0, 6)","(5, 0, 6, 5)","(2, 1, 5, 5)",7
251,"(1, 2, 2, 4)","(1, 2, 4, 2)","(0, 1, 3, 4)",7
252,"(0, 2, 0, 6)","(0, 0, 0, 1)","(1, 1, 1, 5)",6
253,"(4, 1, 3, 0)","(4, 2, 6, 3)","(1, 0, 2, 4)",6
254,"(3, 2, 5, 5)","(3, 2, 3, 2)","(1, 0, 6, 1)",6
255,"(4, 2, 2, 6)","(4, 1, 4, 0)","(0, 1, 5, 0)",6
256,"(5, 0, 0, 3)","(5, 0, 3, 5)","(4, 2, 6, 2)",6
257,"(1, 0, 3, 3)","(1, 2, 0, 4)","(0, 2, 0, 2)",10
258,"(3, 1, 6, 1)","(3, 0, 0, 5)","(1, 2, 3, 5)",8
259,"(3, 1, 5, 2)","(3, 0, 5, 4)","(0, 0, 2, 6)",5
260,"(1, 2, 4, 0)","(1, 1, 6, 0)","(5, 1, 2, 5)",4
261,"(5, 0, 3, 5)","(5, 1, 0, 5)","(3, 0, 6, 3)",5
262,"(1, 2, 6, 4)","(1, 2, 2, 2)","(2, 0, 2, 4)",9
263,"(1, 2, 2, 5)","(1, 0, 4, 3)","(4, 0, 5, 0)",6
264,"(4, 1, 6, 1)","(4, 2, 5, 5)","(3, 0, 3, 3)",7
265,"(1, 1, 1, 5)","(1, 1, 6, 5)","(4, 1, 3, 3)",4
266,"(5, 1, 6, 0)","(5, 0, 6, 5)","(1, 1, 5, 3)",3
267,"(2, 0, 6, 6)","(2, 1, 4, 5)","(4, 0, 5, 6)",7
268,"(4, 2, 1, 4)","(4, 1, 4, 3)","(2, 1, 5, 2)",7
269,"(0, 0, 4, 6)","(0, 2, 1, 0)","(4, 2, 0, 0)",6
270,"(3, 0, 5, 6)","(3, 1, 4, 3)","(1, 0, 4, 3)",6
271,"(3, 2, 2, 6)","(3, 0, 2, 0)","(5, 1, 3, 0)",6
272,"(3, 1, 4, 6)","(3, 1, 6, 6)","(0, 1, 1, 6)",3
273,"(1, 0, 6, 2)","(1, 0, 2, 4)","(0, 1, 0, 0)",6
274,"(0, 0, 3, 0)","(0, 1, 1, 2)","(2, 1, 4, 5)",8
275,"(1, 0, 2, 4)","(1, 1, 4, 0)","(5, 2, 2, 6)",5
276,"(0, 2, 4, 0)","(0, 1, 3, 5)","(4, 2, 2, 1)",4
277,"(4, 2, 4, 0)","(4, 0, 3, 4)","(0, 1, 3, 3)",3
278,"(3, 2, 2, 0)","(3, 1, 0, 2)","(5, 0, 3, 1)",7
279,"(1, 1, 1, 1)","(1, 2, 4, 1)","(2, 1, 4, 5)",8
280,"(3, 1, 5, 2)","(3, 2, 3, 1)","(1, 0, 1, 4)",6
281,"(1, 2, 5, 2)","(1, 1, 2, 1)","(2, 0, 0, 3)",7
282,"(1, 2, 2, 0)","(1, 0, 2, 1)","(0, 2, 6, 1)",7
283,"(2, 1, 5, 4)","(2, 1, 5, 0)","(1, 0, 0, 0)",6
284,"(3, 0, 0, 1)","(3, 1, 0, 4)","(0, 0, 6, 0)",4
285,"(0, 1, 1, 1)","(0, 1, 1, 1)","(2, 0, 5, 0)",3
286,"(4, 0, 0, 1)","(4, 0, 6, 4)","(3, 2, 4, 6)",7
287,"(0, 0, 1, 6)","(0, 2, 6, 1)","(3, 2, 4, 5)",7
288,"(4, 0, 3, 1)","(4, 2, 1, 2)","(0, 0, 4, 5)",5
289,"(5, 1, 0, 3)","(5, 0, 4, 5)","(0, 2, 0, 3)",4
290,"(3, 1, 6, 5)","(3, 1, 4, 1)","(5, 1, 3, 1)",6
291,"(2, 2, 6, 0)","(2, 0, 1, 3)","(1, 2, 6, 1)",8
292,"(1, 2, 0, 4)","(1, 2, 5, 6)","(0, 1, 3, 4)",7
293,"(5, 0, 3, 5)","(5, 0, 4, 3)","(3, 2, 3, 0)",6
294,"(0, 0, 0, 0)","(0, 0, 1, 5)","(3, 0, 6, 0)",4
295,"(4, 0, 5, 0)","(4, 0, 4, 2)","(0, 1, 6, 5)",3
296,"(2, 0, 6, 3)","(2, 0, 5, 3)","(0, 1, 5, 6)",3
297,"(0, 1, 2, 2)","(0, 2, 4, 6)","(2, 1, 4, 5)",8
298,"(5, 2, 1, 5)","(5, 0, 1, 4)","(3, 0, 5, 4)",7
299,"(1, 0, 6, 0)","(1, 1, 1, 0)","(5, 0, 4, 1)",4
300,"(4, 0, 5, 4)","(4, 1, 1, 4)","(2, 2, 1, 3)",8
301,"(2, 1, 1, 5)","(2, 2, 5, 5)","(3, 2, 5, 2)",10
302,"(5, 1, 5, 1)","(5, 0, 0, 0)","(4, 0, 3, 0)",10
303,"(1, 1, 5, 3)","(1, 2, 0, 1)","(4, 0, 1, 1)",7
304,"(2, 0, 2, 1)","(2, 2, 1, 2)","(4, 0, 0, 6)",6
305,"(2, 1, 0, 0)","(2, 0, 6, 4)","(0, 1, 1, 0)",7
306,"(1, 1, 2, 4)","(1, 1, 2, 4)","(3, 1, 6, 0)",3
307,"(3, 2, 6, 2)","(3, 2, 1, 5)","(0, 1, 1, 1)",7
308,"(4, 1, 1, 3)","(4, 2, 4, 2)","(0, 2, 6, 0)",5
309,"(4, 1, 1, 4)","(4, 1, 6, 6)","(0, 2, 5, 1)",4
310,"(2, 1, 1, 0)","(2, 1, 4, 4)","(0, 1, 6, 6)",5
311,"(5, 0, 6, 4)","(5, 1, 0, 0)","(0, 1, 2, 4)",5
312,"(1, 0, 5, 1)","(1, 0, 4, 0)","(5, 1, 0, 6)",3
313,"(4, 2, 2, 4)","(4, 0, 1, 3)","(5, 1, 1, 2)",6
314,"(2, 2, 2, 2)","(2, 1, 1, 2)","(4, 0, 2, 1)",6
315,"(3, 0, 5, 3)","(3, 2, 2, 3)","(5, 1, 2, 4)",7
316,"(0, 2, 3, 3)","(0, 2, 6, 1)","(2, 2, 2, 3)",6
317,"(4, 1, 2, 0)","(4, 1, 1, 5)","(2, 0, 4, 4)",5
