Triplet_ID,Anchor,Positive,Negative,Hardness Score
21,Cotton_wind3_b0.001_m1.7_1.avi,Sweater_wind2_b0.001_m1_1.avi,Silk_wind3_b0.01_m1.7_1.avi,4
22,Fleece_wind2_b0.01_m0.3_1.avi,Sha_wind2_b0.01_m0.5_1.avi,Sweater_wind1_b100_m1_1.avi,4
23,Silk_wind3_b1_m0.1_1.avi,Sha_wind1_b1_m1.3_1.avi,FeltGreen_wind2_b0.001_m1.3_1.avi,2
24,Sha_wind3_b10_m0.7_1.avi,Fleece_wind1_b10_m0.1_1.avi,FeltGreen_wind3_b0.01_m0.7_1.avi,4
25,Cotton_wind1_b0.001_m0.7_1.avi,Bro_wind1_b0.001_m0.3_1.avi,Sweater_wind2_b10_m0.7_1.avi,5
26,Bro_wind1_b10_m1_1.avi,FeltGreen_wind2_b10_m0.7_1.avi,Fleece_wind3_b0.001_m1.7_1.avi,5
27,Sha_wind1_b10_m0.5_1.avi,Silk_wind1_b10_m1_1.avi,Sweater_wind1_b0.001_m1_1.avi,3
28,Sha_wind1_b10_m1.3_1.avi,Sha_wind3_b10_m1.7_1.avi,Bro_wind3_b0.01_m1.7_1.avi,2
29,Bro_wind1_b0.01_m0.3_1.avi,Fleece_wind2_b0.01_m0.5_1.avi,Bro_wind3_b1_m1.7_1.avi,7
30,Sha_wind1_b0.001_m0.5_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,Sweater_wind3_b100_m0.1_1.avi,3
31,FeltGreen_wind3_b0.001_m0.7_1.avi,Fleece_wind3_b0.001_m0.3_1.avi,Fleece_wind1_b0.01_m1.3_1.avi,3
32,Fleece_wind1_b10_m0.7_1.avi,Sha_wind2_b10_m0.3_1.avi,Fleece_wind1_b100_m0.7_1.avi,4
33,Sha_wind1_b0.01_m0.7_1.avi,Bro_wind1_b0.01_m1.7_1.avi,Bro_wind3_b1_m1.7_1.avi,6
34,Sha_wind1_b100_m0.5_1.avi,Sha_wind3_b100_m1.7_1.avi,FeltGreen_wind3_b1_m1.7_1.avi,5
35,Cotton_wind3_b100_m1.3_1.avi,Fleece_wind2_b100_m0.7_1.avi,Fleece_wind2_b0.1_m0.5_1.avi,5
36,Sweater_wind2_b100_m0.7_1.avi,Bro_wind2_b100_m0.1_1.avi,Silk_wind2_b0.01_m1.7_1.avi,4
37,FeltGreen_wind1_b100_m1_1.avi,Bro_wind1_b100_m1.7_1.avi,FeltGreen_wind3_b0.001_m1_1.avi,4
38,Sweater_wind2_b0.001_m0.5_1.avi,Fleece_wind1_b0.001_m0.7_1.avi,Fleece_wind3_b0.01_m0.3_1.avi,4
39,Silk_wind2_b1_m1_1.avi,Fleece_wind2_b1_m0.7_1.avi,Bro_wind2_b0.1_m0.5_1.avi,6
40,Cotton_wind1_b0.1_m0.1_1.avi,Silk_wind2_b0.1_m0.7_1.avi,Sha_wind3_b10_m0.5_1.avi,8
41,Bro_wind2_b0.01_m1.7_1.avi,Cotton_wind1_b0.01_m0.3_1.avi,FeltGreen_wind2_b1_m1.7_1.avi,8
42,Fleece_wind2_b0.001_m1.3_1.avi,FeltGreen_wind1_b0.001_m0.1_1.avi,Sweater_wind1_b0.1_m1.7_1.avi,9
43,Sweater_wind3_b0.01_m0.7_1.avi,Cotton_wind3_b0.01_m0.3_1.avi,Silk_wind2_b0.1_m0.1_1.avi,2
44,Sha_wind1_b10_m0.1_1.avi,Fleece_wind3_b10_m1.3_1.avi,Sha_wind3_b0.1_m1.7_1.avi,7
45,FeltGreen_wind1_b100_m0.1_1.avi,Cotton_wind1_b100_m0.1_1.avi,Fleece_wind2_b0.01_m0.7_1.avi,3
46,Bro_wind1_b1_m0.7_1.avi,Sha_wind1_b1_m0.7_1.avi,Cotton_wind3_b10_m0.1_1.avi,1
47,Fleece_wind1_b100_m1.7_1.avi,Cotton_wind2_b100_m1.3_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,6
48,Bro_wind2_b10_m0.5_1.avi,Sha_wind2_b10_m0.1_1.avi,Bro_wind1_b0.01_m1_1.avi,2
49,Fleece_wind2_b0.1_m0.3_1.avi,FeltGreen_wind3_b0.1_m1_1.avi,Silk_wind1_b10_m0.7_1.avi,8
50,Fleece_wind1_b0.001_m0.7_1.avi,Cotton_wind3_b0.001_m0.7_1.avi,Sha_wind2_b1_m1.3_1.avi,5
51,Cotton_wind1_b100_m1_1.avi,Fleece_wind3_b100_m1.7_1.avi,Silk_wind2_b0.001_m1.3_1.avi,5
52,FeltGreen_wind2_b10_m0.1_1.avi,Fleece_wind3_b10_m0.7_1.avi,Sha_wind1_b0.01_m0.5_1.avi,4
53,FeltGreen_wind2_b0.01_m1.3_1.avi,FeltGreen_wind2_b0.01_m1.3_1.avi,Bro_wind3_b100_m0.3_1.avi,2
54,Cotton_wind3_b1_m1.3_1.avi,FeltGreen_wind3_b1_m0.1_1.avi,Bro_wind3_b0.1_m1.3_1.avi,7
55,Fleece_wind2_b0.1_m1.3_1.avi,Cotton_wind3_b0.1_m1.3_1.avi,Silk_wind1_b10_m0.5_1.avi,6
56,FeltGreen_wind3_b1_m0.7_1.avi,Cotton_wind2_b1_m1_1.avi,Cotton_wind1_b100_m0.3_1.avi,8
57,Sha_wind2_b100_m1.3_1.avi,Sha_wind2_b100_m1_1.avi,Fleece_wind3_b1_m0.3_1.avi,4
58,Sha_wind3_b0.1_m1_1.avi,Sha_wind3_b0.1_m0.7_1.avi,Fleece_wind2_b0.001_m0.3_1.avi,4
59,Sweater_wind1_b0.001_m1_1.avi,Sweater_wind1_b0.001_m0.5_1.avi,Sweater_wind1_b100_m0.3_1.avi,2
60,Fleece_wind1_b0.001_m0.5_1.avi,Silk_wind1_b0.001_m1.3_1.avi,Fleece_wind1_b100_m0.1_1.avi,4
61,Sweater_wind3_b100_m0.3_1.avi,Fleece_wind3_b100_m0.3_1.avi,Sha_wind1_b0.01_m0.1_1.avi,3
62,FeltGreen_wind1_b10_m0.3_1.avi,Fleece_wind2_b10_m1_1.avi,FeltGreen_wind3_b0.1_m0.7_1.avi,7
63,FeltGreen_wind3_b0.01_m1.3_1.avi,Sha_wind2_b0.01_m0.1_1.avi,Fleece_wind1_b100_m1_1.avi,6
64,Fleece_wind3_b0.1_m0.7_1.avi,Bro_wind1_b0.1_m0.3_1.avi,Fleece_wind1_b0.01_m1.7_1.avi,8
65,Bro_wind2_b0.1_m0.1_1.avi,Fleece_wind1_b0.1_m0.3_1.avi,Bro_wind1_b0.001_m1.3_1.avi,7
66,Bro_wind1_b1_m1.3_1.avi,Fleece_wind2_b1_m1.3_1.avi,Sweater_wind3_b10_m1_1.avi,2
67,Silk_wind3_b0.1_m1.3_1.avi,Bro_wind1_b0.1_m1_1.avi,Cotton_wind2_b0.01_m1.3_1.avi,8
68,Bro_wind1_b0.001_m1_1.avi,FeltGreen_wind2_b0.001_m1.7_1.avi,Silk_wind2_b1_m0.5_1.avi,8
69,Silk_wind1_b1_m1_1.avi,Fleece_wind3_b1_m1.7_1.avi,FeltGreen_wind2_b0.1_m0.5_1.avi,8
70,Bro_wind2_b0.01_m0.1_1.avi,Sweater_wind3_b0.01_m0.3_1.avi,Sha_wind1_b0.001_m0.1_1.avi,8
71,FeltGreen_wind3_b0.001_m0.7_1.avi,Sha_wind2_b0.001_m0.7_1.avi,Sweater_wind1_b1_m1_1.avi,5
72,Sha_wind2_b0.001_m0.3_1.avi,Sha_wind2_b0.001_m1.3_1.avi,Sweater_wind1_b1_m1.3_1.avi,3
73,Cotton_wind1_b0.01_m0.7_1.avi,FeltGreen_wind2_b0.01_m0.3_1.avi,Sweater_wind3_b0.001_m0.7_1.avi,8
74,Sha_wind3_b10_m0.7_1.avi,Silk_wind2_b10_m0.1_1.avi,Fleece_wind3_b0.1_m1.3_1.avi,6
75,Sweater_wind2_b0.01_m1_1.avi,Sha_wind3_b0.01_m0.7_1.avi,Sha_wind1_b10_m0.7_1.avi,6
76,Bro_wind1_b10_m1_1.avi,Bro_wind3_b10_m1.3_1.avi,Sha_wind1_b0.001_m1.3_1.avi,3
77,Cotton_wind3_b0.1_m0.3_1.avi,Sha_wind2_b0.1_m1.3_1.avi,Cotton_wind2_b1_m1_1.avi,5
78,FeltGreen_wind1_b0.01_m0.7_1.avi,Cotton_wind1_b0.01_m1.7_1.avi,FeltGreen_wind2_b10_m0.3_1.avi,6
79,Bro_wind3_b0.001_m1.7_1.avi,Sha_wind2_b0.001_m0.1_1.avi,FeltGreen_wind3_b100_m0.5_1.avi,5
80,Fleece_wind2_b10_m1.7_1.avi,Sha_wind3_b10_m0.3_1.avi,FeltGreen_wind3_b0.01_m1.3_1.avi,5
81,Bro_wind3_b100_m0.3_1.avi,Bro_wind3_b100_m1_1.avi,Fleece_wind2_b10_m1.3_1.avi,5
82,FeltGreen_wind1_b100_m0.7_1.avi,Cotton_wind2_b100_m0.7_1.avi,Bro_wind2_b0.1_m1.7_1.avi,3
83,Fleece_wind3_b100_m0.1_1.avi,Fleece_wind2_b100_m1.7_1.avi,Bro_wind2_b1_m0.5_1.avi,7
84,Sha_wind1_b1_m0.1_1.avi,Cotton_wind3_b1_m1.3_1.avi,Sweater_wind3_b10_m0.3_1.avi,5
85,FeltGreen_wind2_b0.01_m1_1.avi,FeltGreen_wind2_b0.01_m0.3_1.avi,Silk_wind1_b1_m1.7_1.avi,5
86,Silk_wind1_b100_m1_1.avi,Silk_wind2_b100_m1_1.avi,Cotton_wind3_b0.01_m1.7_1.avi,3
87,Silk_wind1_b10_m1_1.avi,Fleece_wind3_b10_m1_1.avi,FeltGreen_wind3_b0.01_m0.3_1.avi,3
88,Bro_wind2_b100_m0.3_1.avi,Sha_wind2_b100_m0.1_1.avi,Sweater_wind3_b0.001_m0.3_1.avi,4
89,Sweater_wind3_b10_m0.7_1.avi,Bro_wind2_b10_m1.7_1.avi,Cotton_wind1_b0.01_m1_1.avi,4
90,Bro_wind2_b0.01_m0.5_1.avi,Sweater_wind1_b0.01_m0.3_1.avi,Fleece_wind3_b10_m0.7_1.avi,7
91,Sweater_wind1_b1_m0.5_1.avi,Silk_wind3_b1_m1.3_1.avi,Sha_wind2_b0.1_m1.7_1.avi,7
92,Bro_wind1_b0.01_m1_1.avi,Silk_wind1_b0.01_m0.7_1.avi,Bro_wind1_b0.001_m1.7_1.avi,6
93,Silk_wind1_b0.1_m1.7_1.avi,Silk_wind2_b0.1_m1.7_1.avi,Bro_wind1_b100_m0.5_1.avi,4
94,Sweater_wind2_b0.001_m0.7_1.avi,FeltGreen_wind1_b0.001_m1.7_1.avi,Sweater_wind1_b10_m1.7_1.avi,5
95,Fleece_wind2_b100_m0.1_1.avi,Sweater_wind1_b100_m1.7_1.avi,Sha_wind3_b1_m0.1_1.avi,7
96,Bro_wind2_b100_m1.7_1.avi,Fleece_wind3_b100_m0.1_1.avi,Bro_wind3_b0.001_m1.7_1.avi,6
97,Fleece_wind2_b0.1_m1_1.avi,FeltGreen_wind3_b0.1_m0.1_1.avi,Fleece_wind3_b10_m1.7_1.avi,9
98,Cotton_wind3_b100_m0.3_1.avi,Sha_wind3_b100_m0.1_1.avi,Sweater_wind3_b0.001_m1.3_1.avi,3
99,Bro_wind1_b100_m1_1.avi,Sweater_wind3_b100_m0.1_1.avi,Sha_wind1_b1_m1.3_1.avi,7
100,Sweater_wind2_b0.1_m0.1_1.avi,Cotton_wind2_b0.1_m1.3_1.avi,Silk_wind2_b0.01_m0.5_1.avi,7
101,FeltGreen_wind2_b100_m0.5_1.avi,Bro_wind1_b100_m1.7_1.avi,Fleece_wind2_b1_m1_1.avi,7
102,Cotton_wind1_b1_m1_1.avi,Bro_wind2_b1_m0.3_1.avi,Sweater_wind3_b10_m0.5_1.avi,4
103,Sha_wind1_b100_m1.7_1.avi,Sweater_wind3_b100_m1.7_1.avi,Cotton_wind2_b0.001_m0.5_1.avi,3
104,Bro_wind1_b100_m0.3_1.avi,Bro_wind3_b100_m0.7_1.avi,Bro_wind2_b0.01_m0.7_1.avi,3
105,FeltGreen_wind1_b0.1_m0.1_1.avi,Sha_wind1_b0.1_m0.5_1.avi,Sweater_wind1_b10_m0.3_1.avi,7
106,Sha_wind3_b0.1_m1_1.avi,FeltGreen_wind2_b0.1_m1.3_1.avi,Sha_wind2_b10_m0.5_1.avi,8
107,FeltGreen_wind2_b0.01_m1.7_1.avi,Cotton_wind1_b0.01_m0.7_1.avi,FeltGreen_wind1_b10_m0.3_1.avi,7
108,Fleece_wind1_b10_m0.3_1.avi,Sha_wind1_b10_m1_1.avi,Sweater_wind2_b0.01_m0.3_1.avi,3
109,Bro_wind2_b100_m1_1.avi,Fleece_wind1_b100_m1.7_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,6
110,Sweater_wind1_b10_m0.7_1.avi,Bro_wind2_b10_m0.7_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,2
111,Fleece_wind3_b100_m1.3_1.avi,Sweater_wind2_b100_m1_1.avi,Bro_wind1_b0.01_m1_1.avi,4
112,Fleece_wind2_b100_m0.1_1.avi,Silk_wind2_b100_m0.7_1.avi,Sweater_wind2_b0.1_m0.3_1.avi,3
113,Fleece_wind1_b0.1_m0.5_1.avi,Bro_wind3_b0.1_m0.7_1.avi,Cotton_wind2_b100_m1.7_1.avi,6
114,Silk_wind2_b10_m1_1.avi,Sha_wind1_b10_m0.1_1.avi,Silk_wind2_b100_m1.3_1.avi,4
115,Cotton_wind2_b10_m0.3_1.avi,Sha_wind3_b10_m1.7_1.avi,Fleece_wind2_b0.001_m0.7_1.avi,6
116,Bro_wind3_b10_m1.3_1.avi,FeltGreen_wind2_b10_m0.5_1.avi,FeltGreen_wind1_b0.1_m0.5_1.avi,6
117,Sweater_wind3_b0.1_m1.7_1.avi,Sweater_wind2_b0.1_m0.7_1.avi,Silk_wind1_b0.001_m0.3_1.avi,5
118,Sha_wind1_b0.001_m1_1.avi,Sha_wind2_b0.001_m1_1.avi,Sha_wind2_b0.1_m1.3_1.avi,6
119,FeltGreen_wind2_b0.001_m0.1_1.avi,FeltGreen_wind3_b0.001_m1.3_1.avi,Fleece_wind3_b0.1_m1_1.avi,8
120,Silk_wind2_b0.001_m0.7_1.avi,Sweater_wind3_b0.001_m1_1.avi,Cotton_wind1_b1_m0.1_1.avi,6
121,Silk_wind2_b0.1_m0.5_1.avi,Sweater_wind1_b0.1_m0.5_1.avi,Fleece_wind2_b100_m0.5_1.avi,5
122,Sha_wind2_b0.001_m0.5_1.avi,Bro_wind1_b0.001_m0.1_1.avi,Cotton_wind1_b0.01_m0.5_1.avi,5
123,Sweater_wind3_b1_m0.3_1.avi,Fleece_wind2_b1_m0.7_1.avi,Sweater_wind3_b0.001_m1.3_1.avi,3
124,Fleece_wind3_b0.01_m0.5_1.avi,Silk_wind1_b0.01_m1.7_1.avi,Fleece_wind3_b10_m1_1.avi,7
125,Bro_wind3_b1_m0.5_1.avi,Sha_wind1_b1_m0.1_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,3
126,Silk_wind3_b1_m1.7_1.avi,Sweater_wind1_b1_m1_1.avi,FeltGreen_wind3_b0.1_m0.7_1.avi,7
127,Fleece_wind1_b100_m0.7_1.avi,FeltGreen_wind1_b100_m1_1.avi,Fleece_wind3_b0.01_m0.3_1.avi,4
128,Sweater_wind2_b1_m1.3_1.avi,FeltGreen_wind2_b1_m1.3_1.avi,Sweater_wind3_b100_m0.3_1.avi,5
129,Sha_wind3_b1_m0.7_1.avi,Bro_wind3_b1_m1.7_1.avi,Silk_wind1_b0.1_m1.7_1.avi,5
130,FeltGreen_wind1_b0.1_m0.7_1.avi,Bro_wind2_b0.1_m0.5_1.avi,Fleece_wind2_b10_m0.3_1.avi,8
131,Fleece_wind3_b1_m0.1_1.avi,Fleece_wind2_b1_m1.3_1.avi,Silk_wind2_b0.001_m1_1.avi,4
132,Sweater_wind2_b0.01_m1.7_1.avi,Cotton_wind2_b0.01_m1.3_1.avi,Bro_wind3_b1_m0.7_1.avi,6
133,Fleece_wind1_b0.001_m1_1.avi,Fleece_wind3_b0.001_m0.3_1.avi,Sweater_wind2_b0.1_m1.3_1.avi,7
134,Sweater_wind3_b100_m0.5_1.avi,Silk_wind1_b100_m0.3_1.avi,Sha_wind1_b1_m0.7_1.avi,8
135,Silk_wind3_b100_m1.3_1.avi,Cotton_wind2_b100_m0.1_1.avi,Fleece_wind2_b0.01_m1_1.avi,7
136,Bro_wind1_b0.01_m1_1.avi,Silk_wind3_b0.01_m0.3_1.avi,Bro_wind3_b10_m1.3_1.avi,8
137,Cotton_wind3_b0.01_m1.3_1.avi,Bro_wind1_b0.01_m1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,3
138,Silk_wind1_b1_m1.3_1.avi,Sha_wind3_b1_m0.7_1.avi,Cotton_wind1_b100_m0.5_1.avi,7
139,Bro_wind2_b1_m0.7_1.avi,Sha_wind1_b1_m0.3_1.avi,Sweater_wind3_b0.1_m0.5_1.avi,8
140,Bro_wind2_b0.001_m0.1_1.avi,Sweater_wind2_b0.001_m1.3_1.avi,Fleece_wind1_b10_m0.7_1.avi,5
141,Silk_wind3_b0.1_m0.5_1.avi,Fleece_wind3_b0.1_m1_1.avi,Cotton_wind2_b1_m0.7_1.avi,3
142,Fleece_wind1_b100_m1.7_1.avi,Silk_wind2_b100_m0.1_1.avi,Silk_wind1_b1_m1_1.avi,8
143,Sha_wind1_b0.1_m0.5_1.avi,Silk_wind1_b0.1_m1.3_1.avi,Silk_wind2_b0.001_m1.3_1.avi,5
144,Sweater_wind1_b10_m1.3_1.avi,FeltGreen_wind3_b10_m0.5_1.avi,Sha_wind1_b0.001_m0.3_1.avi,5
145,Sweater_wind3_b100_m1_1.avi,Silk_wind2_b100_m0.7_1.avi,Bro_wind1_b10_m1_1.avi,8
146,Fleece_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b0.01_m1.3_1.avi,Sweater_wind3_b10_m1.7_1.avi,7
147,Sha_wind1_b100_m0.5_1.avi,Sweater_wind1_b100_m1.7_1.avi,Silk_wind1_b0.01_m0.7_1.avi,5
148,Sweater_wind2_b10_m1.3_1.avi,Silk_wind2_b10_m1_1.avi,Sha_wind3_b0.1_m0.5_1.avi,5
149,FeltGreen_wind3_b1_m1.7_1.avi,Silk_wind1_b1_m0.3_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,4
150,Cotton_wind3_b1_m0.5_1.avi,Sweater_wind2_b1_m0.7_1.avi,Sweater_wind3_b0.1_m0.7_1.avi,7
151,Sweater_wind1_b1_m0.3_1.avi,Silk_wind1_b1_m0.5_1.avi,Silk_wind3_b10_m0.5_1.avi,2
152,Silk_wind1_b0.01_m0.3_1.avi,Sha_wind1_b0.01_m0.3_1.avi,Silk_wind1_b100_m1.3_1.avi,3
153,Sweater_wind2_b0.001_m0.5_1.avi,FeltGreen_wind3_b0.001_m1.7_1.avi,Sha_wind1_b100_m0.3_1.avi,5
154,Bro_wind1_b0.01_m0.3_1.avi,Sha_wind3_b0.01_m0.7_1.avi,Fleece_wind2_b100_m1.3_1.avi,5
155,FeltGreen_wind3_b10_m0.1_1.avi,Silk_wind1_b10_m0.7_1.avi,Sha_wind3_b0.001_m1_1.avi,5
156,Fleece_wind1_b0.01_m1_1.avi,FeltGreen_wind3_b0.01_m0.5_1.avi,Bro_wind3_b0.1_m0.3_1.avi,4
157,Fleece_wind2_b1_m1_1.avi,Cotton_wind2_b1_m1.7_1.avi,Cotton_wind2_b0.001_m1.7_1.avi,2
158,Silk_wind2_b1_m1_1.avi,Cotton_wind3_b1_m0.5_1.avi,Bro_wind1_b100_m0.3_1.avi,7
159,Sha_wind2_b0.001_m0.1_1.avi,Sha_wind2_b0.001_m1.7_1.avi,Cotton_wind2_b10_m0.7_1.avi,4
160,Silk_wind2_b0.001_m0.1_1.avi,FeltGreen_wind3_b0.001_m0.1_1.avi,Cotton_wind2_b0.01_m1_1.avi,2
161,Sha_wind1_b1_m0.7_1.avi,FeltGreen_wind3_b1_m0.3_1.avi,Silk_wind3_b0.001_m0.5_1.avi,5
162,Cotton_wind2_b100_m0.1_1.avi,Sha_wind3_b100_m1.3_1.avi,Bro_wind1_b0.1_m0.1_1.avi,4
163,FeltGreen_wind1_b100_m0.7_1.avi,Cotton_wind2_b100_m0.5_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,6
164,Silk_wind2_b0.01_m0.7_1.avi,Fleece_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b10_m0.7_1.avi,5
165,Sweater_wind1_b10_m1_1.avi,Sweater_wind3_b10_m1.3_1.avi,Silk_wind2_b1_m0.1_1.avi,6
166,Fleece_wind1_b0.1_m0.3_1.avi,Sha_wind1_b0.1_m0.3_1.avi,Bro_wind3_b100_m1.7_1.avi,4
167,Cotton_wind2_b0.01_m0.3_1.avi,Cotton_wind3_b0.01_m1_1.avi,FeltGreen_wind1_b10_m1.7_1.avi,5
168,Silk_wind3_b0.001_m0.3_1.avi,Sweater_wind1_b0.001_m1.7_1.avi,Silk_wind1_b1_m1.7_1.avi,6
169,Cotton_wind3_b0.1_m0.5_1.avi,FeltGreen_wind2_b0.1_m0.7_1.avi,Sha_wind2_b0.001_m0.7_1.avi,6
170,FeltGreen_wind1_b0.01_m1_1.avi,Sweater_wind2_b0.01_m0.5_1.avi,FeltGreen_wind1_b10_m1.3_1.avi,7
171,Sweater_wind1_b1_m1.3_1.avi,Cotton_wind2_b1_m0.7_1.avi,Silk_wind1_b0.1_m1.7_1.avi,8
172,Cotton_wind3_b0.001_m1_1.avi,FeltGreen_wind1_b0.001_m0.1_1.avi,FeltGreen_wind2_b0.1_m1.3_1.avi,9
173,FeltGreen_wind2_b0.01_m0.5_1.avi,Fleece_wind3_b0.01_m1.7_1.avi,FeltGreen_wind2_b0.1_m1.3_1.avi,4
174,Sha_wind3_b10_m1.3_1.avi,Sweater_wind3_b10_m0.3_1.avi,Sha_wind1_b0.1_m1.3_1.avi,6
175,Bro_wind1_b10_m0.7_1.avi,Sweater_wind1_b10_m0.7_1.avi,Sweater_wind3_b0.1_m1.3_1.avi,5
176,Fleece_wind1_b1_m1_1.avi,Sha_wind3_b1_m1.7_1.avi,FeltGreen_wind1_b0.1_m0.7_1.avi,8
177,Sweater_wind3_b0.1_m1.7_1.avi,Fleece_wind3_b0.1_m0.7_1.avi,Cotton_wind2_b1_m1.7_1.avi,3
178,Sha_wind1_b0.1_m0.3_1.avi,Bro_wind3_b0.1_m0.1_1.avi,Cotton_wind1_b0.01_m1.7_1.avi,7
179,Fleece_wind1_b0.001_m1_1.avi,Fleece_wind2_b0.001_m1.7_1.avi,Silk_wind3_b10_m1.3_1.avi,5
180,Fleece_wind3_b10_m0.7_1.avi,Silk_wind1_b10_m0.3_1.avi,Sha_wind2_b100_m0.1_1.avi,3
181,Bro_wind1_b0.01_m0.5_1.avi,Sweater_wind2_b0.01_m1.7_1.avi,Sha_wind2_b10_m0.3_1.avi,8
182,FeltGreen_wind1_b0.001_m0.7_1.avi,Fleece_wind2_b0.001_m1_1.avi,Sweater_wind1_b10_m0.7_1.avi,6
183,Fleece_wind1_b10_m0.3_1.avi,Cotton_wind3_b10_m0.3_1.avi,Cotton_wind3_b0.1_m1.3_1.avi,7
184,FeltGreen_wind2_b0.001_m0.7_1.avi,Cotton_wind2_b0.001_m0.7_1.avi,Fleece_wind3_b0.1_m1.3_1.avi,5
185,Cotton_wind3_b1_m1_1.avi,Fleece_wind2_b1_m0.7_1.avi,Sha_wind3_b0.01_m0.5_1.avi,6
186,Bro_wind3_b100_m1.7_1.avi,Silk_wind3_b100_m1.7_1.avi,Silk_wind3_b0.001_m1_1.avi,3
187,Silk_wind1_b1_m0.3_1.avi,FeltGreen_wind1_b1_m1_1.avi,Cotton_wind2_b100_m1.7_1.avi,6
188,Fleece_wind2_b10_m0.7_1.avi,Sha_wind2_b10_m0.7_1.avi,Sha_wind2_b100_m0.5_1.avi,2
189,Cotton_wind3_b0.1_m0.1_1.avi,Bro_wind1_b0.1_m0.1_1.avi,FeltGreen_wind3_b0.001_m0.3_1.avi,5
190,Fleece_wind3_b0.1_m0.1_1.avi,Sha_wind3_b0.1_m0.3_1.avi,Silk_wind2_b0.01_m1.7_1.avi,6
191,Silk_wind1_b0.1_m0.7_1.avi,Sweater_wind1_b0.1_m0.7_1.avi,Silk_wind2_b100_m1.7_1.avi,4
192,Silk_wind2_b0.01_m0.7_1.avi,Bro_wind1_b0.01_m0.1_1.avi,Cotton_wind1_b1_m1.7_1.avi,8
193,FeltGreen_wind3_b1_m0.7_1.avi,Bro_wind3_b1_m1.3_1.avi,Fleece_wind1_b0.01_m0.7_1.avi,6
194,Sha_wind1_b0.001_m1.7_1.avi,Cotton_wind1_b0.001_m0.7_1.avi,Silk_wind1_b0.01_m1.3_1.avi,3
