Triplet_ID,Anchor,Positive,Negative,Hardness Score
40,Cotton_wind3_b100_m1.7_1.avi,Sweater_wind3_b100_m0.1_1.avi,Fleece_wind1_b0.01_m0.7_1.avi,5
41,Cotton_wind2_b10_m1_1.avi,Sweater_wind3_b10_m1_1.avi,Cotton_wind1_b0.001_m0.5_1.avi,4
42,Bro_wind1_b1_m0.5_1.avi,FeltGreen_wind1_b1_m1.3_1.avi,Bro_wind2_b100_m0.7_1.avi,7
43,Silk_wind3_b0.1_m0.5_1.avi,Bro_wind3_b0.1_m0.1_1.avi,Bro_wind3_b0.001_m0.5_1.avi,7
44,FeltGreen_wind2_b0.1_m1.3_1.avi,Bro_wind1_b0.1_m1.3_1.avi,Silk_wind3_b0.01_m0.3_1.avi,6
45,Sweater_wind3_b100_m1_1.avi,Bro_wind2_b100_m0.7_1.avi,Cotton_wind1_b10_m0.3_1.avi,7
46,FeltGreen_wind1_b0.1_m0.7_1.avi,Silk_wind3_b0.1_m0.3_1.avi,FeltGreen_wind2_b0.01_m0.1_1.avi,7
47,Cotton_wind1_b0.1_m0.5_1.avi,Bro_wind3_b0.1_m0.3_1.avi,Silk_wind1_b0.01_m0.1_1.avi,7
48,Fleece_wind2_b0.001_m0.3_1.avi,Cotton_wind2_b0.001_m0.3_1.avi,Sha_wind1_b100_m1.3_1.avi,2
49,Sha_wind3_b10_m0.1_1.avi,Sha_wind1_b10_m0.7_1.avi,Fleece_wind1_b0.1_m0.5_1.avi,7
50,Sweater_wind2_b0.01_m1.3_1.avi,Cotton_wind2_b0.01_m0.3_1.avi,Sha_wind1_b10_m1.3_1.avi,6
51,Sha_wind2_b10_m1.7_1.avi,Cotton_wind3_b10_m1.7_1.avi,Bro_wind3_b1_m1.3_1.avi,7
52,Bro_wind2_b0.01_m1_1.avi,Sweater_wind1_b0.01_m1.7_1.avi,Silk_wind3_b0.1_m0.3_1.avi,3
53,Sweater_wind2_b10_m0.3_1.avi,Cotton_wind2_b10_m0.5_1.avi,Fleece_wind2_b0.01_m1_1.avi,2
54,Sha_wind3_b0.01_m0.3_1.avi,Bro_wind1_b0.01_m0.1_1.avi,FeltGreen_wind2_b1_m1.7_1.avi,7
55,Cotton_wind1_b100_m1.3_1.avi,Cotton_wind1_b100_m0.5_1.avi,Sha_wind3_b10_m1_1.avi,6
56,Cotton_wind1_b1_m1.3_1.avi,FeltGreen_wind2_b1_m0.7_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,8
57,Cotton_wind3_b100_m0.7_1.avi,Silk_wind3_b100_m0.7_1.avi,Fleece_wind2_b0.001_m1.7_1.avi,2
58,Bro_wind2_b100_m0.1_1.avi,Bro_wind1_b100_m1.7_1.avi,Fleece_wind1_b0.001_m0.1_1.avi,5
59,Cotton_wind3_b100_m0.7_1.avi,Sha_wind3_b100_m1.3_1.avi,Fleece_wind3_b10_m0.5_1.avi,7
60,Cotton_wind1_b100_m0.3_1.avi,Fleece_wind1_b100_m0.5_1.avi,Sha_wind3_b0.01_m0.7_1.avi,4
61,Cotton_wind3_b0.01_m0.3_1.avi,Bro_wind1_b0.01_m0.3_1.avi,Fleece_wind2_b100_m1.7_1.avi,4
62,Bro_wind3_b1_m0.5_1.avi,Bro_wind2_b1_m0.5_1.avi,Fleece_wind2_b0.1_m1.3_1.avi,6
63,Sweater_wind1_b1_m1.7_1.avi,FeltGreen_wind1_b1_m1.7_1.avi,Fleece_wind3_b10_m1.7_1.avi,1
64,Silk_wind1_b0.01_m1.7_1.avi,FeltGreen_wind3_b0.01_m0.7_1.avi,Cotton_wind3_b10_m0.5_1.avi,7
65,Silk_wind1_b10_m1.3_1.avi,Sweater_wind1_b10_m1.7_1.avi,Sweater_wind3_b0.001_m0.3_1.avi,5
66,Cotton_wind2_b0.01_m0.1_1.avi,FeltGreen_wind1_b0.01_m1_1.avi,Cotton_wind3_b1_m0.7_1.avi,8
67,Silk_wind2_b100_m1_1.avi,Cotton_wind3_b100_m1.3_1.avi,Cotton_wind3_b1_m1.3_1.avi,7
68,FeltGreen_wind3_b0.1_m1_1.avi,Fleece_wind1_b0.1_m0.5_1.avi,Sweater_wind2_b10_m1.7_1.avi,7
69,Sweater_wind3_b0.01_m1.3_1.avi,Sha_wind3_b0.01_m0.7_1.avi,Cotton_wind1_b0.1_m0.5_1.avi,2
70,Sweater_wind3_b0.01_m0.3_1.avi,Bro_wind1_b0.01_m0.3_1.avi,Fleece_wind1_b10_m0.7_1.avi,6
71,Bro_wind1_b0.01_m0.7_1.avi,Silk_wind2_b0.01_m0.7_1.avi,Bro_wind3_b0.001_m1.3_1.avi,6
72,Sweater_wind3_b100_m1_1.avi,Cotton_wind1_b100_m1.7_1.avi,FeltGreen_wind2_b0.01_m1.7_1.avi,4
73,Cotton_wind2_b0.001_m0.5_1.avi,Cotton_wind1_b0.001_m1_1.avi,Cotton_wind1_b1_m1_1.avi,5
74,FeltGreen_wind2_b0.1_m1_1.avi,Sweater_wind2_b0.1_m0.5_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,6
75,Bro_wind2_b1_m1.7_1.avi,Silk_wind1_b1_m0.5_1.avi,Silk_wind1_b10_m1.3_1.avi,6
76,Sweater_wind3_b0.001_m0.7_1.avi,Sweater_wind1_b0.001_m1.3_1.avi,Cotton_wind1_b0.01_m1_1.avi,4
77,Cotton_wind2_b0.1_m0.1_1.avi,Sha_wind1_b0.1_m1_1.avi,Fleece_wind2_b0.01_m1.3_1.avi,7
78,Bro_wind3_b0.01_m1.7_1.avi,Bro_wind2_b0.01_m0.1_1.avi,Silk_wind1_b0.1_m0.5_1.avi,3
79,Sha_wind2_b0.1_m0.5_1.avi,Bro_wind3_b0.1_m0.5_1.avi,Fleece_wind2_b0.01_m0.5_1.avi,6
80,Sweater_wind1_b0.001_m0.3_1.avi,Bro_wind3_b0.001_m0.1_1.avi,Sha_wind2_b10_m1_1.avi,5
81,Sha_wind3_b0.001_m1.7_1.avi,Silk_wind2_b0.001_m0.1_1.avi,Sweater_wind2_b10_m1.7_1.avi,7
82,Fleece_wind3_b0.1_m0.1_1.avi,FeltGreen_wind2_b0.1_m1.3_1.avi,Bro_wind2_b0.01_m0.3_1.avi,9
83,FeltGreen_wind1_b0.001_m0.5_1.avi,Silk_wind2_b0.001_m1.3_1.avi,Silk_wind2_b1_m1.7_1.avi,8
84,Sweater_wind2_b0.1_m0.3_1.avi,Silk_wind1_b0.1_m1_1.avi,Sha_wind2_b1_m0.1_1.avi,4
85,Sweater_wind2_b10_m0.7_1.avi,Silk_wind2_b10_m1_1.avi,Sweater_wind3_b1_m1.7_1.avi,6
86,Sweater_wind1_b0.01_m0.3_1.avi,Cotton_wind1_b0.01_m0.1_1.avi,Sweater_wind2_b1_m1_1.avi,6
87,Silk_wind2_b1_m1.3_1.avi,Silk_wind3_b1_m1.7_1.avi,Cotton_wind2_b100_m0.1_1.avi,6
88,Fleece_wind1_b10_m1_1.avi,Sweater_wind3_b10_m0.7_1.avi,Sha_wind2_b0.1_m1.7_1.avi,6
89,Cotton_wind3_b100_m0.3_1.avi,Cotton_wind1_b100_m1_1.avi,Sweater_wind2_b0.01_m1_1.avi,3
90,Sha_wind2_b1_m0.7_1.avi,Cotton_wind3_b1_m0.1_1.avi,Bro_wind1_b0.01_m0.7_1.avi,7
91,Sweater_wind3_b1_m0.3_1.avi,Sweater_wind2_b1_m0.3_1.avi,Silk_wind2_b0.1_m0.7_1.avi,6
92,Bro_wind1_b0.01_m0.3_1.avi,Cotton_wind2_b0.01_m1.3_1.avi,Silk_wind3_b0.1_m1_1.avi,4
93,Sweater_wind2_b0.01_m0.7_1.avi,Sha_wind2_b0.01_m1.3_1.avi,FeltGreen_wind3_b100_m0.7_1.avi,5
94,Cotton_wind3_b0.1_m0.1_1.avi,Silk_wind1_b0.1_m0.1_1.avi,Silk_wind2_b0.01_m0.1_1.avi,7
95,Fleece_wind3_b0.001_m1_1.avi,Bro_wind2_b0.001_m1_1.avi,FeltGreen_wind3_b10_m0.3_1.avi,4
96,FeltGreen_wind3_b100_m1_1.avi,FeltGreen_wind1_b100_m0.3_1.avi,Sweater_wind2_b1_m1.3_1.avi,6
97,Sweater_wind2_b0.1_m0.1_1.avi,Sweater_wind1_b0.1_m1.7_1.avi,FeltGreen_wind3_b0.01_m0.5_1.avi,7
98,Sweater_wind1_b1_m0.1_1.avi,Silk_wind1_b1_m1.7_1.avi,Fleece_wind3_b0.001_m0.5_1.avi,3
99,Sweater_wind1_b1_m0.5_1.avi,Sha_wind2_b1_m1.7_1.avi,Cotton_wind2_b100_m0.5_1.avi,9
100,Fleece_wind2_b0.01_m0.5_1.avi,Silk_wind3_b0.01_m1.7_1.avi,Cotton_wind2_b10_m1_1.avi,7
101,Bro_wind1_b10_m1.3_1.avi,Sha_wind3_b10_m0.1_1.avi,Fleece_wind3_b0.1_m0.7_1.avi,8
102,Bro_wind2_b0.1_m1.3_1.avi,Fleece_wind2_b0.1_m0.5_1.avi,Cotton_wind2_b0.001_m1.3_1.avi,6
103,FeltGreen_wind2_b100_m0.7_1.avi,Sha_wind1_b100_m1.7_1.avi,Sha_wind2_b0.01_m0.1_1.avi,7
104,Bro_wind1_b10_m0.1_1.avi,FeltGreen_wind1_b10_m0.1_1.avi,Cotton_wind3_b100_m1.7_1.avi,1
105,Sha_wind1_b0.001_m0.1_1.avi,Sha_wind3_b0.001_m0.1_1.avi,FeltGreen_wind2_b10_m1.7_1.avi,3
106,FeltGreen_wind2_b0.01_m1.7_1.avi,Cotton_wind1_b0.01_m0.5_1.avi,Sha_wind2_b100_m1_1.avi,6
107,Bro_wind3_b1_m1.7_1.avi,Sweater_wind2_b1_m1.7_1.avi,Fleece_wind1_b100_m1.7_1.avi,6
108,Sweater_wind3_b0.001_m1_1.avi,Silk_wind1_b0.001_m0.5_1.avi,Silk_wind2_b10_m0.3_1.avi,6
109,Silk_wind2_b100_m0.3_1.avi,Sweater_wind2_b100_m1.7_1.avi,Fleece_wind1_b10_m0.3_1.avi,7
110,Bro_wind1_b100_m0.1_1.avi,FeltGreen_wind1_b100_m1.3_1.avi,Cotton_wind2_b0.001_m0.1_1.avi,4
111,Fleece_wind1_b0.01_m0.3_1.avi,FeltGreen_wind3_b0.01_m0.1_1.avi,Cotton_wind2_b1_m1.7_1.avi,7
112,Bro_wind3_b10_m1.7_1.avi,Fleece_wind2_b10_m0.1_1.avi,Cotton_wind2_b100_m0.1_1.avi,3
113,Fleece_wind2_b100_m0.3_1.avi,Silk_wind3_b100_m0.1_1.avi,Fleece_wind2_b0.1_m0.7_1.avi,3
114,Sweater_wind2_b1_m0.5_1.avi,Fleece_wind3_b1_m0.3_1.avi,Sha_wind1_b100_m1.7_1.avi,7
115,Sweater_wind3_b10_m1_1.avi,Sweater_wind1_b10_m1_1.avi,FeltGreen_wind3_b100_m1.7_1.avi,1
116,Cotton_wind3_b10_m0.5_1.avi,Bro_wind2_b10_m0.1_1.avi,FeltGreen_wind3_b0.1_m0.5_1.avi,7
117,Sweater_wind2_b0.1_m0.7_1.avi,Bro_wind2_b0.1_m1.3_1.avi,Fleece_wind1_b10_m1_1.avi,7
118,Sha_wind1_b0.001_m0.3_1.avi,Sweater_wind3_b0.001_m1_1.avi,Sweater_wind1_b0.1_m1_1.avi,7
119,Sweater_wind3_b10_m0.1_1.avi,Sweater_wind2_b10_m0.7_1.avi,Sweater_wind2_b0.001_m0.5_1.avi,6
120,Fleece_wind2_b0.1_m1.7_1.avi,FeltGreen_wind3_b0.1_m0.3_1.avi,Fleece_wind3_b0.001_m1.3_1.avi,8
121,Silk_wind2_b0.1_m1_1.avi,Sha_wind1_b0.1_m1.7_1.avi,Bro_wind3_b0.01_m1.3_1.avi,8
122,Sweater_wind3_b1_m1.7_1.avi,Silk_wind3_b1_m0.7_1.avi,Cotton_wind3_b0.01_m1.7_1.avi,6
123,Cotton_wind1_b10_m1_1.avi,Bro_wind3_b10_m0.7_1.avi,Fleece_wind3_b100_m1.7_1.avi,4
124,Bro_wind1_b0.001_m1_1.avi,Bro_wind1_b0.001_m1.7_1.avi,Sha_wind2_b0.01_m0.3_1.avi,1
125,Fleece_wind3_b0.1_m0.3_1.avi,Silk_wind3_b0.1_m0.1_1.avi,Sweater_wind2_b0.01_m0.7_1.avi,6
126,Cotton_wind1_b100_m0.5_1.avi,Sweater_wind1_b100_m0.7_1.avi,Fleece_wind1_b0.01_m0.3_1.avi,4
127,Fleece_wind1_b100_m1.7_1.avi,Fleece_wind3_b100_m0.3_1.avi,Sweater_wind3_b0.001_m0.3_1.avi,3
128,Cotton_wind1_b100_m1_1.avi,FeltGreen_wind2_b100_m0.7_1.avi,FeltGreen_wind1_b0.01_m1.3_1.avi,6
129,Cotton_wind2_b100_m0.3_1.avi,Bro_wind1_b100_m1_1.avi,Bro_wind2_b10_m0.3_1.avi,9
130,Bro_wind1_b0.01_m1_1.avi,Fleece_wind1_b0.01_m0.3_1.avi,Sweater_wind1_b1_m1.7_1.avi,6
131,Sweater_wind2_b0.01_m1.3_1.avi,Sweater_wind2_b0.01_m0.5_1.avi,FeltGreen_wind3_b100_m0.7_1.avi,4
132,FeltGreen_wind2_b100_m1.3_1.avi,Bro_wind3_b100_m1_1.avi,Sweater_wind1_b0.1_m1.7_1.avi,3
133,Sweater_wind1_b100_m0.5_1.avi,Fleece_wind2_b100_m1_1.avi,Sha_wind2_b0.01_m1.7_1.avi,6
134,Silk_wind3_b10_m1.3_1.avi,Cotton_wind3_b10_m1.3_1.avi,Sha_wind2_b0.001_m0.5_1.avi,3
135,Fleece_wind1_b100_m1_1.avi,Fleece_wind3_b100_m1_1.avi,Sha_wind3_b0.001_m1_1.avi,3
136,Cotton_wind1_b1_m0.7_1.avi,Silk_wind1_b1_m1.7_1.avi,Fleece_wind1_b0.01_m1.3_1.avi,6
137,FeltGreen_wind3_b1_m1.3_1.avi,Sha_wind1_b1_m0.7_1.avi,Sha_wind1_b10_m1_1.avi,6
138,Sweater_wind1_b100_m0.5_1.avi,Cotton_wind2_b100_m0.1_1.avi,Fleece_wind1_b10_m0.7_1.avi,8
139,Silk_wind3_b0.01_m0.7_1.avi,FeltGreen_wind3_b0.01_m0.3_1.avi,FeltGreen_wind1_b100_m0.3_1.avi,4
140,Cotton_wind3_b0.001_m0.3_1.avi,Silk_wind1_b0.001_m0.7_1.avi,Bro_wind1_b1_m1_1.avi,7
141,Silk_wind3_b100_m0.7_1.avi,Sha_wind1_b100_m1.3_1.avi,Bro_wind3_b0.1_m1.3_1.avi,2
142,Fleece_wind2_b0.01_m0.3_1.avi,Bro_wind3_b0.01_m1.3_1.avi,Silk_wind2_b0.1_m0.1_1.avi,4
143,Cotton_wind3_b10_m0.3_1.avi,FeltGreen_wind2_b10_m1_1.avi,FeltGreen_wind1_b0.001_m1.7_1.avi,6
144,FeltGreen_wind1_b100_m1.7_1.avi,Fleece_wind2_b100_m0.7_1.avi,Silk_wind2_b10_m0.3_1.avi,8
145,Sweater_wind2_b10_m0.7_1.avi,Bro_wind3_b10_m0.5_1.avi,Silk_wind1_b100_m1_1.avi,3
146,Bro_wind1_b0.01_m0.5_1.avi,Sha_wind1_b0.01_m0.7_1.avi,Fleece_wind1_b1_m0.3_1.avi,6
147,Sha_wind3_b1_m0.1_1.avi,Fleece_wind2_b1_m1_1.avi,Fleece_wind1_b10_m0.7_1.avi,5
148,Sha_wind2_b0.001_m0.7_1.avi,Fleece_wind2_b0.001_m0.7_1.avi,Cotton_wind2_b10_m0.5_1.avi,3
149,Sha_wind2_b0.001_m1.7_1.avi,FeltGreen_wind2_b0.001_m1_1.avi,FeltGreen_wind3_b0.01_m0.7_1.avi,3
150,Sha_wind2_b0.001_m0.7_1.avi,Sha_wind1_b0.001_m1.3_1.avi,Bro_wind2_b1_m0.7_1.avi,6
151,Fleece_wind1_b1_m0.5_1.avi,Sweater_wind2_b1_m1_1.avi,Sweater_wind3_b10_m0.7_1.avi,5
152,Sweater_wind2_b0.01_m0.3_1.avi,Fleece_wind2_b0.01_m0.1_1.avi,Cotton_wind3_b0.1_m1.7_1.avi,2
153,Sha_wind1_b0.1_m0.7_1.avi,Sha_wind2_b0.1_m0.3_1.avi,FeltGreen_wind3_b100_m0.7_1.avi,6
154,Sha_wind1_b100_m0.1_1.avi,Fleece_wind1_b100_m1.3_1.avi,Sweater_wind2_b10_m1_1.avi,7
155,Bro_wind3_b10_m0.1_1.avi,Cotton_wind1_b10_m0.1_1.avi,Sweater_wind1_b0.001_m1.7_1.avi,5
156,Cotton_wind2_b0.001_m0.1_1.avi,Sha_wind3_b0.001_m0.1_1.avi,Sweater_wind1_b0.1_m1_1.avi,6
157,Silk_wind1_b0.001_m0.3_1.avi,Sha_wind2_b0.001_m1.7_1.avi,Fleece_wind1_b0.1_m1.3_1.avi,8
158,Fleece_wind3_b10_m1.7_1.avi,Bro_wind3_b10_m1_1.avi,Fleece_wind3_b0.1_m0.3_1.avi,5
159,Bro_wind3_b100_m0.1_1.avi,Sha_wind2_b100_m0.1_1.avi,Cotton_wind1_b0.1_m1.7_1.avi,2
160,Sha_wind1_b0.01_m0.3_1.avi,Silk_wind3_b0.01_m0.3_1.avi,Sha_wind3_b1_m1.3_1.avi,7
161,FeltGreen_wind1_b0.001_m0.3_1.avi,Silk_wind1_b0.001_m1.3_1.avi,Fleece_wind3_b0.01_m0.5_1.avi,3
162,Cotton_wind2_b1_m1.3_1.avi,Bro_wind2_b1_m0.3_1.avi,Fleece_wind2_b0.01_m0.5_1.avi,6
163,Fleece_wind2_b100_m1_1.avi,Cotton_wind3_b100_m0.5_1.avi,Sweater_wind1_b0.1_m1_1.avi,4
164,Cotton_wind2_b10_m0.1_1.avi,Sha_wind3_b10_m0.5_1.avi,Bro_wind1_b1_m0.3_1.avi,8
165,Bro_wind2_b0.001_m1_1.avi,Fleece_wind3_b0.001_m0.5_1.avi,Cotton_wind3_b10_m0.5_1.avi,5
166,Silk_wind3_b0.001_m0.5_1.avi,Sweater_wind3_b0.001_m0.5_1.avi,Silk_wind1_b100_m0.5_1.avi,2
167,FeltGreen_wind1_b100_m0.5_1.avi,Fleece_wind1_b100_m0.7_1.avi,Silk_wind3_b1_m1.7_1.avi,5
168,Fleece_wind3_b0.01_m0.3_1.avi,Fleece_wind3_b0.01_m1.3_1.avi,Sweater_wind3_b100_m0.5_1.avi,4
169,Sweater_wind1_b100_m0.7_1.avi,Fleece_wind2_b100_m1.3_1.avi,Silk_wind2_b1_m1_1.avi,8
170,FeltGreen_wind1_b100_m0.3_1.avi,Silk_wind3_b100_m0.7_1.avi,Fleece_wind3_b10_m0.7_1.avi,7
171,FeltGreen_wind2_b0.01_m0.3_1.avi,Sweater_wind2_b0.01_m0.1_1.avi,Fleece_wind3_b0.1_m0.1_1.avi,1
172,Sweater_wind3_b10_m1.7_1.avi,Cotton_wind2_b10_m1_1.avi,Sha_wind2_b0.1_m1.7_1.avi,8
173,Sha_wind3_b0.01_m0.7_1.avi,Sweater_wind2_b0.01_m1.3_1.avi,Bro_wind2_b10_m0.1_1.avi,8
174,Bro_wind1_b0.01_m1.7_1.avi,Bro_wind3_b0.01_m0.7_1.avi,Sweater_wind2_b10_m0.5_1.avi,5
175,FeltGreen_wind2_b0.01_m0.3_1.avi,Bro_wind3_b0.01_m0.3_1.avi,Silk_wind1_b100_m0.7_1.avi,4
176,Bro_wind1_b10_m1_1.avi,FeltGreen_wind1_b10_m0.7_1.avi,Silk_wind1_b1_m1.7_1.avi,6
177,Silk_wind2_b10_m1_1.avi,Bro_wind1_b10_m0.3_1.avi,Silk_wind1_b0.001_m1.3_1.avi,7
178,Bro_wind3_b0.01_m1.7_1.avi,Sweater_wind2_b0.01_m1.3_1.avi,FeltGreen_wind3_b100_m1.7_1.avi,6
179,Sweater_wind1_b0.1_m1.7_1.avi,Fleece_wind2_b0.1_m1_1.avi,Bro_wind2_b100_m0.3_1.avi,7
180,Sweater_wind3_b1_m1.3_1.avi,FeltGreen_wind2_b1_m0.1_1.avi,FeltGreen_wind3_b0.01_m1.3_1.avi,8
181,Fleece_wind3_b10_m0.5_1.avi,Cotton_wind1_b10_m0.5_1.avi,Fleece_wind2_b100_m0.3_1.avi,2
182,FeltGreen_wind1_b10_m1.3_1.avi,Fleece_wind3_b10_m0.7_1.avi,FeltGreen_wind1_b0.001_m1.3_1.avi,6
183,Sha_wind1_b0.001_m1_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,Fleece_wind1_b100_m0.7_1.avi,4
184,Silk_wind1_b1_m1_1.avi,Sha_wind1_b1_m0.7_1.avi,Fleece_wind3_b0.1_m1.7_1.avi,6
185,Sha_wind1_b0.001_m0.3_1.avi,Sha_wind3_b0.001_m0.1_1.avi,Cotton_wind1_b10_m0.3_1.avi,5
186,Cotton_wind3_b100_m0.5_1.avi,Bro_wind1_b100_m1_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,6
187,Silk_wind2_b10_m0.1_1.avi,Sha_wind3_b10_m1.3_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,6
188,Bro_wind1_b10_m0.7_1.avi,FeltGreen_wind1_b10_m1.3_1.avi,Silk_wind2_b0.001_m0.3_1.avi,5
189,Bro_wind2_b100_m0.5_1.avi,Silk_wind1_b100_m0.1_1.avi,Cotton_wind1_b10_m0.3_1.avi,9
190,Cotton_wind1_b0.01_m0.3_1.avi,Bro_wind2_b0.01_m0.3_1.avi,Fleece_wind1_b1_m1.3_1.avi,6
191,Sha_wind1_b0.001_m0.5_1.avi,Sweater_wind1_b0.001_m0.3_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,1
192,Bro_wind3_b1_m1.7_1.avi,Silk_wind3_b1_m0.1_1.avi,Silk_wind2_b0.01_m0.5_1.avi,7
193,Bro_wind1_b0.001_m0.3_1.avi,FeltGreen_wind3_b0.001_m0.3_1.avi,Bro_wind1_b0.01_m1.7_1.avi,2
194,Cotton_wind2_b0.001_m0.1_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,Silk_wind1_b1_m0.5_1.avi,5
