Triplet_ID,Anchor,Positive,Negative,Hardness Score
57,FeltGreen_wind1_b0.001_m0.5_1.avi,Sweater_wind3_b0.001_m1.7_1.avi,Silk_wind3_b10_m1.3_1.avi,7
58,Sha_wind3_b1_m1.3_1.avi,FeltGreen_wind1_b1_m0.7_1.avi,Bro_wind2_b0.1_m0.1_1.avi,7
59,FeltGreen_wind3_b0.1_m0.7_1.avi,Sha_wind3_b0.1_m0.5_1.avi,Silk_wind3_b100_m1.7_1.avi,5
60,Sha_wind1_b0.1_m0.7_1.avi,Sweater_wind3_b0.1_m1.3_1.avi,Cotton_wind2_b1_m0.7_1.avi,4
61,Bro_wind3_b100_m0.5_1.avi,Sha_wind2_b100_m0.3_1.avi,FeltGreen_wind3_b0.01_m1_1.avi,5
62,FeltGreen_wind3_b0.001_m1_1.avi,Cotton_wind2_b0.001_m1.7_1.avi,Silk_wind2_b1_m1.3_1.avi,8
63,Bro_wind1_b1_m0.7_1.avi,Fleece_wind1_b1_m0.7_1.avi,Fleece_wind1_b0.01_m0.1_1.avi,5
64,Sweater_wind1_b0.001_m0.5_1.avi,Silk_wind1_b0.001_m0.5_1.avi,Sha_wind1_b1_m1.7_1.avi,4
65,Bro_wind1_b10_m0.5_1.avi,Cotton_wind1_b10_m0.5_1.avi,Cotton_wind1_b0.1_m1.7_1.avi,5
66,Bro_wind3_b1_m1.3_1.avi,Silk_wind2_b1_m1_1.avi,Sha_wind2_b10_m0.5_1.avi,4
67,Sha_wind2_b0.01_m0.7_1.avi,FeltGreen_wind1_b0.01_m0.7_1.avi,Sweater_wind2_b0.001_m0.1_1.avi,6
68,Sha_wind2_b0.1_m0.7_1.avi,Bro_wind1_b0.1_m1.3_1.avi,Cotton_wind3_b10_m0.5_1.avi,8
69,Sha_wind2_b100_m0.3_1.avi,Sha_wind2_b100_m0.5_1.avi,Cotton_wind2_b1_m0.5_1.avi,3
70,FeltGreen_wind2_b0.1_m1_1.avi,Cotton_wind2_b0.1_m1.3_1.avi,FeltGreen_wind2_b0.001_m0.7_1.avi,5
71,FeltGreen_wind3_b0.001_m1.7_1.avi,Sweater_wind1_b0.001_m0.5_1.avi,Silk_wind1_b1_m1.7_1.avi,8
72,Bro_wind1_b0.01_m0.5_1.avi,Sha_wind3_b0.01_m0.7_1.avi,Sweater_wind3_b0.1_m0.7_1.avi,3
73,Cotton_wind1_b1_m0.7_1.avi,Cotton_wind2_b1_m0.7_1.avi,Sweater_wind3_b0.01_m0.3_1.avi,4
74,Silk_wind2_b10_m1.7_1.avi,Cotton_wind2_b10_m0.1_1.avi,Sweater_wind3_b100_m1_1.avi,3
75,Cotton_wind2_b10_m1.7_1.avi,Sweater_wind1_b10_m0.7_1.avi,Silk_wind2_b0.001_m0.3_1.avi,5
76,Fleece_wind2_b0.001_m0.5_1.avi,Silk_wind3_b0.001_m0.1_1.avi,FeltGreen_wind1_b0.1_m1.7_1.avi,7
77,Fleece_wind2_b10_m0.7_1.avi,Fleece_wind2_b10_m0.7_1.avi,Sha_wind1_b100_m0.1_1.avi,0
78,Bro_wind3_b10_m0.1_1.avi,Sweater_wind1_b10_m1_1.avi,FeltGreen_wind3_b1_m1.3_1.avi,7
79,Silk_wind3_b0.1_m0.1_1.avi,FeltGreen_wind3_b0.1_m1_1.avi,FeltGreen_wind2_b1_m0.3_1.avi,4
80,Cotton_wind3_b0.1_m0.7_1.avi,Fleece_wind1_b0.1_m1.7_1.avi,Silk_wind3_b10_m0.3_1.avi,8
81,Silk_wind2_b0.001_m1.7_1.avi,Cotton_wind2_b0.001_m0.3_1.avi,Fleece_wind3_b0.1_m1_1.avi,7
82,Fleece_wind2_b0.001_m0.7_1.avi,Fleece_wind3_b0.001_m0.7_1.avi,Sweater_wind2_b0.01_m0.1_1.avi,1
83,Sweater_wind2_b1_m1.7_1.avi,Silk_wind2_b1_m1_1.avi,Silk_wind3_b100_m1_1.avi,6
84,Sweater_wind2_b1_m0.7_1.avi,Sweater_wind1_b1_m0.3_1.avi,Cotton_wind1_b10_m0.5_1.avi,4
85,Fleece_wind2_b10_m0.7_1.avi,Bro_wind3_b10_m0.7_1.avi,FeltGreen_wind3_b0.001_m0.5_1.avi,5
86,Sweater_wind3_b100_m0.1_1.avi,Bro_wind1_b100_m0.7_1.avi,Bro_wind3_b1_m0.3_1.avi,8
87,Bro_wind1_b0.001_m1.3_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,Sweater_wind2_b100_m0.3_1.avi,3
88,FeltGreen_wind3_b1_m1_1.avi,Silk_wind1_b1_m0.3_1.avi,Fleece_wind2_b10_m1.3_1.avi,4
89,Cotton_wind2_b0.001_m1.3_1.avi,Bro_wind3_b0.001_m1.3_1.avi,Silk_wind1_b100_m0.5_1.avi,3
90,Fleece_wind3_b10_m0.3_1.avi,Bro_wind3_b10_m1.7_1.avi,FeltGreen_wind2_b1_m0.1_1.avi,7
91,Sweater_wind3_b0.001_m0.3_1.avi,Sha_wind2_b0.001_m0.3_1.avi,Cotton_wind2_b0.01_m0.5_1.avi,3
92,Bro_wind3_b1_m1.3_1.avi,FeltGreen_wind1_b1_m1.7_1.avi,Fleece_wind2_b100_m0.3_1.avi,7
93,FeltGreen_wind3_b10_m0.1_1.avi,FeltGreen_wind2_b10_m1_1.avi,Bro_wind3_b1_m0.5_1.avi,7
94,Bro_wind1_b100_m1.7_1.avi,Sweater_wind1_b100_m1_1.avi,Fleece_wind3_b0.01_m0.3_1.avi,4
95,Bro_wind2_b1_m0.7_1.avi,FeltGreen_wind3_b1_m1.3_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,5
96,Bro_wind1_b1_m0.5_1.avi,Sweater_wind2_b1_m1.3_1.avi,Sha_wind3_b10_m1.3_1.avi,2
97,Fleece_wind1_b1_m0.1_1.avi,Fleece_wind2_b1_m1.7_1.avi,FeltGreen_wind2_b0.01_m1.3_1.avi,7
98,FeltGreen_wind1_b0.1_m1.3_1.avi,FeltGreen_wind2_b0.1_m0.1_1.avi,Fleece_wind3_b1_m0.1_1.avi,1
99,Silk_wind2_b0.1_m0.3_1.avi,Sha_wind2_b0.1_m0.1_1.avi,Cotton_wind3_b0.01_m1_1.avi,6
100,Sha_wind2_b0.01_m1_1.avi,Sweater_wind3_b0.01_m0.1_1.avi,Sweater_wind1_b100_m0.7_1.avi,7
101,Sha_wind1_b1_m1.7_1.avi,Cotton_wind2_b1_m0.3_1.avi,Bro_wind1_b0.01_m1.3_1.avi,7
102,Cotton_wind3_b0.01_m0.3_1.avi,Fleece_wind2_b0.01_m1.3_1.avi,Fleece_wind1_b10_m0.5_1.avi,8
103,FeltGreen_wind1_b0.001_m1.3_1.avi,Sweater_wind1_b0.001_m0.3_1.avi,Sha_wind1_b100_m1_1.avi,4
104,Sha_wind2_b0.1_m1.7_1.avi,FeltGreen_wind3_b0.1_m1_1.avi,Bro_wind2_b0.01_m1.7_1.avi,8
105,Cotton_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b0.01_m1.3_1.avi,Bro_wind3_b0.001_m1.7_1.avi,7
106,FeltGreen_wind2_b10_m0.3_1.avi,Sha_wind3_b10_m0.5_1.avi,Silk_wind3_b1_m1_1.avi,8
107,Sweater_wind3_b10_m1_1.avi,Fleece_wind3_b10_m0.7_1.avi,Cotton_wind3_b0.01_m0.7_1.avi,1
108,Fleece_wind2_b1_m1.7_1.avi,Cotton_wind1_b1_m0.5_1.avi,Sha_wind1_b0.001_m1.3_1.avi,5
109,Sweater_wind2_b1_m1.7_1.avi,Sweater_wind1_b1_m1.3_1.avi,Bro_wind2_b0.01_m0.5_1.avi,5
110,FeltGreen_wind2_b0.01_m1.7_1.avi,Sha_wind3_b0.01_m1.3_1.avi,Cotton_wind2_b100_m0.3_1.avi,5
111,Fleece_wind1_b10_m1.3_1.avi,Sweater_wind2_b10_m0.5_1.avi,Sweater_wind2_b0.001_m1.3_1.avi,8
112,Sha_wind1_b0.01_m0.1_1.avi,Silk_wind3_b0.01_m0.7_1.avi,Bro_wind1_b0.1_m1_1.avi,3
113,FeltGreen_wind2_b100_m1.3_1.avi,Cotton_wind2_b100_m0.3_1.avi,Bro_wind2_b0.1_m1.3_1.avi,3
114,Silk_wind3_b1_m0.7_1.avi,Sweater_wind1_b1_m1.3_1.avi,Sha_wind3_b10_m0.3_1.avi,4
115,FeltGreen_wind2_b10_m0.3_1.avi,Sha_wind3_b10_m0.1_1.avi,Sweater_wind1_b0.01_m0.1_1.avi,2
116,Sha_wind3_b10_m0.1_1.avi,Silk_wind3_b10_m1.3_1.avi,Fleece_wind1_b0.01_m1.3_1.avi,1
117,Sha_wind2_b0.1_m0.3_1.avi,FeltGreen_wind3_b0.1_m1.3_1.avi,Sha_wind3_b10_m1.7_1.avi,8
118,Silk_wind1_b100_m0.1_1.avi,Cotton_wind3_b100_m1.7_1.avi,Silk_wind1_b0.1_m1.3_1.avi,4
119,Bro_wind1_b0.1_m0.7_1.avi,Sweater_wind3_b0.1_m1.7_1.avi,Cotton_wind3_b10_m0.7_1.avi,9
120,Cotton_wind3_b100_m1_1.avi,FeltGreen_wind2_b100_m1_1.avi,Cotton_wind3_b10_m1.7_1.avi,6
121,Fleece_wind3_b100_m0.1_1.avi,Fleece_wind1_b100_m1.7_1.avi,Sweater_wind2_b0.1_m1_1.avi,3
122,Silk_wind1_b0.001_m0.7_1.avi,Sweater_wind2_b0.001_m0.5_1.avi,Sha_wind1_b0.1_m0.3_1.avi,7
123,Sha_wind3_b10_m0.3_1.avi,Silk_wind2_b10_m0.1_1.avi,Sha_wind3_b0.001_m0.7_1.avi,5
124,Sha_wind3_b0.1_m1.3_1.avi,FeltGreen_wind3_b0.1_m1_1.avi,Fleece_wind1_b0.01_m0.3_1.avi,6
125,Sha_wind1_b0.1_m0.7_1.avi,Sha_wind3_b0.1_m1.7_1.avi,Sweater_wind3_b1_m0.5_1.avi,4
126,Bro_wind3_b10_m1.3_1.avi,Sweater_wind2_b10_m1.7_1.avi,Sha_wind3_b0.01_m1_1.avi,4
127,FeltGreen_wind3_b10_m0.5_1.avi,Bro_wind2_b10_m1_1.avi,Cotton_wind2_b0.01_m0.5_1.avi,5
128,Silk_wind3_b100_m0.3_1.avi,Cotton_wind3_b100_m0.5_1.avi,Cotton_wind2_b0.001_m0.5_1.avi,3
129,Silk_wind2_b1_m1_1.avi,Fleece_wind2_b1_m1.7_1.avi,Silk_wind1_b0.001_m0.3_1.avi,2
130,Fleece_wind3_b100_m0.5_1.avi,Bro_wind2_b100_m1_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,6
131,Silk_wind1_b0.1_m0.5_1.avi,Cotton_wind3_b0.1_m0.3_1.avi,Cotton_wind1_b100_m1.3_1.avi,7
132,Bro_wind3_b0.01_m0.7_1.avi,Cotton_wind2_b0.01_m1_1.avi,Sha_wind1_b10_m0.5_1.avi,7
133,Bro_wind1_b0.1_m1_1.avi,Fleece_wind1_b0.1_m1_1.avi,FeltGreen_wind1_b100_m1.7_1.avi,4
134,Bro_wind3_b0.001_m0.5_1.avi,Sweater_wind1_b0.001_m1.7_1.avi,Silk_wind3_b1_m1.3_1.avi,7
135,Silk_wind2_b0.1_m1.7_1.avi,Fleece_wind3_b0.1_m0.5_1.avi,Sha_wind3_b0.001_m1_1.avi,8
136,Bro_wind3_b1_m1.7_1.avi,Fleece_wind1_b1_m0.7_1.avi,Fleece_wind1_b0.1_m1.3_1.avi,10
137,Cotton_wind3_b100_m0.7_1.avi,Silk_wind1_b100_m0.1_1.avi,Cotton_wind2_b10_m0.5_1.avi,8
138,Bro_wind2_b100_m0.3_1.avi,Sweater_wind1_b100_m0.1_1.avi,Fleece_wind3_b0.001_m1.7_1.avi,4
139,Sha_wind1_b0.1_m1_1.avi,Cotton_wind3_b0.1_m1.7_1.avi,FeltGreen_wind3_b1_m1.3_1.avi,5
140,Cotton_wind1_b1_m1_1.avi,FeltGreen_wind3_b1_m0.5_1.avi,Fleece_wind3_b0.01_m1.7_1.avi,7
141,Silk_wind3_b100_m0.1_1.avi,Silk_wind2_b100_m0.5_1.avi,Bro_wind3_b0.01_m0.5_1.avi,3
142,Silk_wind2_b10_m0.7_1.avi,Bro_wind1_b10_m0.1_1.avi,Sha_wind1_b0.1_m1_1.avi,8
143,Sweater_wind1_b0.1_m0.1_1.avi,Sweater_wind1_b0.1_m0.5_1.avi,Cotton_wind3_b10_m1_1.avi,5
144,Sweater_wind1_b1_m0.1_1.avi,Sweater_wind1_b1_m0.1_1.avi,Fleece_wind3_b0.001_m1.7_1.avi,0
145,Bro_wind1_b0.001_m0.5_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,FeltGreen_wind2_b0.1_m1.3_1.avi,7
146,Sha_wind2_b1_m0.5_1.avi,Cotton_wind3_b1_m0.7_1.avi,FeltGreen_wind3_b0.1_m1.7_1.avi,8
147,Bro_wind1_b0.1_m1.3_1.avi,Cotton_wind1_b0.1_m1.3_1.avi,Sweater_wind3_b10_m0.7_1.avi,5
148,Sweater_wind2_b0.01_m1.7_1.avi,Silk_wind3_b0.01_m0.1_1.avi,Sha_wind2_b10_m1.7_1.avi,7
149,FeltGreen_wind3_b0.001_m0.7_1.avi,Silk_wind2_b0.001_m1.7_1.avi,FeltGreen_wind1_b0.1_m1.7_1.avi,6
150,Silk_wind1_b0.1_m1.3_1.avi,Sha_wind2_b0.1_m0.1_1.avi,Silk_wind1_b1_m1.3_1.avi,4
151,Bro_wind3_b0.001_m0.1_1.avi,Cotton_wind3_b0.001_m0.1_1.avi,FeltGreen_wind1_b1_m0.5_1.avi,4
152,Bro_wind3_b10_m0.5_1.avi,Bro_wind1_b10_m0.7_1.avi,Cotton_wind2_b0.01_m1.7_1.avi,2
153,Cotton_wind2_b100_m0.5_1.avi,Cotton_wind3_b100_m0.3_1.avi,Bro_wind2_b0.001_m1.7_1.avi,3
154,Bro_wind3_b0.001_m0.1_1.avi,Fleece_wind1_b0.001_m0.1_1.avi,Sha_wind3_b10_m0.1_1.avi,4
155,Silk_wind1_b100_m0.3_1.avi,Silk_wind2_b100_m0.1_1.avi,Bro_wind3_b10_m1.7_1.avi,6
156,Sweater_wind3_b0.1_m0.1_1.avi,Silk_wind2_b0.1_m0.5_1.avi,Silk_wind2_b0.001_m1.7_1.avi,8
157,FeltGreen_wind1_b0.001_m0.7_1.avi,Sha_wind1_b0.001_m0.7_1.avi,Sweater_wind1_b1_m1.7_1.avi,4
158,Bro_wind1_b10_m0.5_1.avi,Silk_wind3_b10_m0.5_1.avi,Sha_wind1_b0.01_m1_1.avi,2
159,Cotton_wind1_b10_m0.3_1.avi,Fleece_wind2_b10_m1_1.avi,Silk_wind1_b0.1_m0.5_1.avi,7
160,Sweater_wind1_b0.01_m1_1.avi,Cotton_wind2_b0.01_m1_1.avi,Bro_wind1_b1_m0.5_1.avi,6
161,Fleece_wind2_b1_m0.7_1.avi,Fleece_wind3_b1_m0.3_1.avi,Cotton_wind2_b10_m0.3_1.avi,1
162,Fleece_wind2_b10_m0.3_1.avi,Fleece_wind2_b10_m0.5_1.avi,Silk_wind1_b0.01_m1.3_1.avi,1
163,Sweater_wind3_b100_m1.7_1.avi,Silk_wind1_b100_m0.5_1.avi,Fleece_wind2_b10_m0.3_1.avi,7
164,Cotton_wind3_b0.01_m0.3_1.avi,Fleece_wind1_b0.01_m0.7_1.avi,Sha_wind2_b10_m0.7_1.avi,5
165,Silk_wind3_b1_m0.3_1.avi,Fleece_wind2_b1_m1.7_1.avi,Bro_wind1_b0.1_m1_1.avi,8
166,Sha_wind1_b10_m0.3_1.avi,Cotton_wind3_b10_m1_1.avi,Silk_wind1_b0.01_m1_1.avi,2
167,FeltGreen_wind1_b10_m0.1_1.avi,Cotton_wind1_b10_m0.3_1.avi,Cotton_wind3_b100_m1.7_1.avi,3
168,Cotton_wind2_b0.01_m0.7_1.avi,Sha_wind2_b0.01_m1.3_1.avi,Cotton_wind3_b1_m1.3_1.avi,5
169,Cotton_wind1_b10_m1.3_1.avi,Sha_wind3_b10_m0.5_1.avi,FeltGreen_wind1_b0.001_m0.5_1.avi,4
170,Fleece_wind2_b100_m0.7_1.avi,Sweater_wind1_b100_m0.7_1.avi,FeltGreen_wind1_b0.001_m0.7_1.avi,4
171,Sha_wind2_b0.001_m0.7_1.avi,Sweater_wind3_b0.001_m0.1_1.avi,Fleece_wind1_b100_m0.7_1.avi,5
172,Sweater_wind2_b10_m0.3_1.avi,Sweater_wind3_b10_m1_1.avi,Bro_wind3_b0.01_m1.7_1.avi,3
173,Fleece_wind2_b0.001_m1_1.avi,Sha_wind1_b0.001_m0.7_1.avi,Bro_wind3_b10_m0.5_1.avi,5
174,FeltGreen_wind3_b0.01_m1.3_1.avi,FeltGreen_wind2_b0.01_m1.3_1.avi,Sweater_wind1_b10_m0.3_1.avi,4
175,Silk_wind2_b0.1_m1.3_1.avi,Fleece_wind3_b0.1_m1_1.avi,Silk_wind3_b10_m0.5_1.avi,8
176,Sha_wind2_b0.01_m0.3_1.avi,Fleece_wind1_b0.01_m0.3_1.avi,FeltGreen_wind3_b0.001_m0.1_1.avi,6
177,Silk_wind3_b0.1_m1.3_1.avi,Bro_wind2_b0.1_m1_1.avi,Sweater_wind2_b0.01_m0.7_1.avi,8
178,Cotton_wind1_b0.01_m0.5_1.avi,Bro_wind1_b0.01_m0.7_1.avi,Fleece_wind1_b0.001_m0.1_1.avi,6
179,Sha_wind3_b10_m1.7_1.avi,Cotton_wind1_b10_m0.7_1.avi,Cotton_wind1_b0.1_m1.3_1.avi,9
180,Cotton_wind2_b0.001_m1.3_1.avi,FeltGreen_wind1_b0.001_m0.3_1.avi,Silk_wind2_b0.1_m1.7_1.avi,8
181,Fleece_wind3_b0.001_m0.7_1.avi,Silk_wind3_b0.001_m0.3_1.avi,FeltGreen_wind2_b1_m0.1_1.avi,5
182,FeltGreen_wind2_b1_m1.7_1.avi,Sweater_wind2_b1_m0.7_1.avi,FeltGreen_wind1_b0.1_m0.7_1.avi,5
183,Fleece_wind1_b0.001_m0.1_1.avi,Cotton_wind3_b0.001_m1_1.avi,Sweater_wind2_b10_m0.7_1.avi,6
184,Sha_wind1_b10_m0.5_1.avi,FeltGreen_wind1_b10_m1.7_1.avi,Sweater_wind1_b0.01_m1.3_1.avi,3
185,Fleece_wind1_b1_m0.5_1.avi,Sha_wind1_b1_m0.7_1.avi,Cotton_wind3_b0.01_m0.3_1.avi,5
186,Silk_wind1_b0.1_m1_1.avi,Sha_wind2_b0.1_m0.7_1.avi,Cotton_wind2_b1_m0.5_1.avi,4
187,Cotton_wind1_b100_m0.5_1.avi,Silk_wind1_b100_m1.3_1.avi,Sweater_wind3_b10_m1_1.avi,7
188,Silk_wind2_b0.1_m1.7_1.avi,FeltGreen_wind1_b0.1_m0.3_1.avi,Cotton_wind1_b100_m0.7_1.avi,8
189,Sweater_wind3_b1_m0.5_1.avi,Bro_wind2_b1_m1.3_1.avi,Silk_wind2_b0.01_m0.1_1.avi,8
190,Bro_wind2_b0.01_m0.7_1.avi,Sweater_wind1_b0.01_m0.1_1.avi,FeltGreen_wind2_b0.001_m1.7_1.avi,7
191,Silk_wind2_b100_m0.7_1.avi,Silk_wind1_b100_m1.7_1.avi,Silk_wind1_b0.1_m0.5_1.avi,4
192,Bro_wind3_b1_m1_1.avi,Sweater_wind2_b1_m0.3_1.avi,Fleece_wind2_b10_m0.3_1.avi,3
193,Sweater_wind1_b0.1_m1.3_1.avi,Silk_wind2_b0.1_m1_1.avi,Sweater_wind1_b1_m1_1.avi,2
194,Cotton_wind2_b10_m0.7_1.avi,Silk_wind2_b10_m1_1.avi,Bro_wind1_b1_m0.3_1.avi,6
195,Sweater_wind1_b100_m1_1.avi,Silk_wind1_b100_m0.7_1.avi,Cotton_wind3_b0.001_m0.3_1.avi,3
