Triplet_ID,Anchor,Positive,Negative,Hardness Score
30,Sweater_wind2_b1_m0.5_1.avi,Silk_wind2_b1_m0.7_1.avi,Bro_wind1_b0.1_m1.3_1.avi,6
31,Fleece_wind1_b0.001_m1.3_1.avi,FeltGreen_wind3_b0.001_m0.1_1.avi,Fleece_wind3_b0.1_m1_1.avi,9
32,Sha_wind3_b1_m1.7_1.avi,Silk_wind2_b1_m0.3_1.avi,Fleece_wind1_b0.001_m1.3_1.avi,4
33,Silk_wind2_b0.1_m0.5_1.avi,Sha_wind1_b0.1_m0.5_1.avi,Silk_wind3_b0.01_m1.3_1.avi,6
34,Cotton_wind1_b0.01_m0.3_1.avi,Fleece_wind1_b0.01_m1.3_1.avi,FeltGreen_wind3_b0.1_m1.3_1.avi,1
35,Sha_wind2_b0.001_m1.3_1.avi,Sha_wind1_b0.001_m0.7_1.avi,Fleece_wind2_b1_m0.7_1.avi,4
36,Sha_wind2_b0.1_m0.5_1.avi,Fleece_wind2_b0.1_m0.1_1.avi,FeltGreen_wind1_b0.01_m0.7_1.avi,7
37,Fleece_wind2_b0.1_m0.5_1.avi,Bro_wind2_b0.1_m0.1_1.avi,Bro_wind3_b0.01_m0.5_1.avi,8
38,Sweater_wind2_b10_m1.7_1.avi,FeltGreen_wind1_b10_m0.7_1.avi,Silk_wind2_b100_m0.5_1.avi,3
39,Bro_wind2_b100_m0.5_1.avi,FeltGreen_wind2_b100_m0.1_1.avi,Bro_wind3_b1_m0.1_1.avi,4
40,FeltGreen_wind1_b1_m0.5_1.avi,Sha_wind1_b1_m0.7_1.avi,Bro_wind1_b0.1_m1.7_1.avi,6
41,Silk_wind3_b100_m1.7_1.avi,Cotton_wind1_b100_m1.7_1.avi,Sweater_wind3_b0.1_m1_1.avi,2
42,Sweater_wind1_b0.001_m1.3_1.avi,FeltGreen_wind3_b0.001_m0.3_1.avi,Silk_wind1_b1_m0.3_1.avi,5
43,Cotton_wind1_b0.01_m1.3_1.avi,FeltGreen_wind2_b0.01_m1.3_1.avi,Sha_wind3_b100_m1.7_1.avi,4
44,Bro_wind3_b1_m0.7_1.avi,Cotton_wind3_b1_m1.3_1.avi,FeltGreen_wind1_b100_m0.7_1.avi,7
45,Sha_wind1_b0.1_m0.5_1.avi,Fleece_wind3_b0.1_m0.3_1.avi,Cotton_wind3_b1_m0.1_1.avi,4
46,Bro_wind2_b0.1_m0.1_1.avi,Silk_wind1_b0.1_m0.3_1.avi,Fleece_wind1_b1_m1_1.avi,4
47,Sweater_wind3_b0.001_m1_1.avi,Silk_wind1_b0.001_m0.1_1.avi,Sweater_wind2_b100_m1.3_1.avi,5
48,FeltGreen_wind3_b0.1_m1.7_1.avi,Fleece_wind2_b0.1_m1.7_1.avi,Cotton_wind2_b0.001_m0.1_1.avi,6
49,Silk_wind3_b10_m1.7_1.avi,FeltGreen_wind3_b10_m1.3_1.avi,Sweater_wind2_b100_m0.3_1.avi,2
50,FeltGreen_wind3_b0.001_m1.3_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,Cotton_wind2_b1_m0.1_1.avi,5
51,Sha_wind2_b0.01_m0.1_1.avi,Fleece_wind2_b0.01_m1.7_1.avi,Sweater_wind3_b100_m1_1.avi,5
52,Fleece_wind3_b1_m0.5_1.avi,Sha_wind3_b1_m0.1_1.avi,Bro_wind3_b0.01_m1.7_1.avi,5
53,Cotton_wind3_b0.01_m1.3_1.avi,FeltGreen_wind3_b0.01_m0.7_1.avi,Bro_wind3_b1_m1.3_1.avi,7
54,Fleece_wind1_b1_m0.5_1.avi,Sha_wind3_b1_m1_1.avi,Cotton_wind3_b10_m0.5_1.avi,5
55,FeltGreen_wind3_b0.01_m0.3_1.avi,Silk_wind2_b0.01_m0.1_1.avi,FeltGreen_wind2_b100_m1.3_1.avi,6
56,FeltGreen_wind3_b10_m1_1.avi,Sweater_wind3_b10_m0.7_1.avi,Fleece_wind1_b0.1_m1_1.avi,6
57,Fleece_wind2_b100_m1_1.avi,Cotton_wind2_b100_m0.1_1.avi,Sha_wind2_b0.1_m0.3_1.avi,3
58,Fleece_wind2_b1_m1.3_1.avi,Cotton_wind3_b1_m0.5_1.avi,Sweater_wind3_b0.1_m0.3_1.avi,8
59,FeltGreen_wind3_b100_m1.3_1.avi,Fleece_wind2_b100_m0.7_1.avi,Silk_wind2_b0.001_m0.3_1.avi,5
60,Sha_wind2_b1_m1.3_1.avi,Sweater_wind2_b1_m0.5_1.avi,Bro_wind2_b0.01_m0.1_1.avi,5
61,Bro_wind1_b0.001_m1.7_1.avi,Sha_wind1_b0.001_m1.7_1.avi,Silk_wind1_b100_m1.3_1.avi,2
62,Bro_wind3_b0.001_m1.7_1.avi,Silk_wind1_b0.001_m0.5_1.avi,Cotton_wind1_b0.01_m0.3_1.avi,4
63,Sha_wind1_b100_m0.5_1.avi,FeltGreen_wind1_b100_m1.7_1.avi,Silk_wind3_b0.001_m0.1_1.avi,4
64,Silk_wind1_b0.1_m1_1.avi,Silk_wind2_b0.1_m0.1_1.avi,Cotton_wind1_b100_m0.1_1.avi,4
65,Fleece_wind3_b100_m1_1.avi,Cotton_wind3_b100_m0.5_1.avi,Bro_wind3_b1_m0.1_1.avi,5
66,FeltGreen_wind3_b0.1_m0.7_1.avi,Sweater_wind2_b0.1_m0.1_1.avi,Cotton_wind2_b10_m1_1.avi,9
67,Fleece_wind3_b0.1_m1_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,Fleece_wind3_b0.001_m1.3_1.avi,7
68,Sweater_wind2_b100_m1.3_1.avi,Bro_wind1_b100_m1.7_1.avi,Sha_wind3_b0.01_m0.1_1.avi,5
69,Fleece_wind2_b100_m0.3_1.avi,FeltGreen_wind2_b100_m1_1.avi,Fleece_wind2_b0.1_m0.7_1.avi,3
70,Sha_wind3_b100_m1_1.avi,Silk_wind2_b100_m1.7_1.avi,Bro_wind2_b0.01_m0.3_1.avi,6
71,Sha_wind2_b100_m0.5_1.avi,Fleece_wind2_b100_m0.7_1.avi,Fleece_wind3_b0.1_m1.7_1.avi,3
72,FeltGreen_wind1_b0.01_m0.1_1.avi,Silk_wind2_b0.01_m1_1.avi,Cotton_wind1_b0.001_m0.5_1.avi,8
73,Silk_wind2_b1_m0.3_1.avi,Silk_wind2_b1_m0.1_1.avi,Sha_wind3_b100_m0.7_1.avi,5
74,Silk_wind3_b0.01_m0.1_1.avi,Fleece_wind2_b0.01_m0.1_1.avi,Cotton_wind3_b1_m1.3_1.avi,6
75,Sha_wind1_b0.1_m0.7_1.avi,Silk_wind1_b0.1_m1.3_1.avi,Cotton_wind3_b0.01_m1.3_1.avi,5
76,Silk_wind1_b1_m0.5_1.avi,Bro_wind2_b1_m1_1.avi,Sha_wind2_b0.001_m1.3_1.avi,4
77,Silk_wind3_b10_m1.7_1.avi,FeltGreen_wind2_b10_m0.5_1.avi,Silk_wind1_b0.01_m1.7_1.avi,4
78,Silk_wind3_b100_m0.3_1.avi,Silk_wind2_b100_m1_1.avi,Sha_wind3_b0.1_m1.7_1.avi,2
79,Sweater_wind3_b100_m1.3_1.avi,FeltGreen_wind3_b100_m1.3_1.avi,Bro_wind1_b0.01_m0.7_1.avi,3
80,Cotton_wind3_b10_m1.3_1.avi,Fleece_wind2_b10_m0.7_1.avi,Sweater_wind1_b1_m1.3_1.avi,8
81,Sha_wind2_b1_m0.1_1.avi,Sha_wind3_b1_m0.7_1.avi,Cotton_wind3_b0.01_m0.3_1.avi,7
82,Bro_wind3_b0.01_m0.7_1.avi,Bro_wind2_b0.01_m0.7_1.avi,Bro_wind3_b0.001_m0.7_1.avi,5
83,Cotton_wind2_b10_m0.5_1.avi,Cotton_wind3_b10_m0.3_1.avi,Sha_wind1_b100_m0.3_1.avi,1
84,Sha_wind3_b10_m1_1.avi,Fleece_wind3_b10_m0.3_1.avi,Cotton_wind2_b100_m0.3_1.avi,1
85,Bro_wind1_b0.01_m1_1.avi,Fleece_wind3_b0.01_m1_1.avi,Cotton_wind3_b100_m1.7_1.avi,5
86,FeltGreen_wind3_b0.1_m1_1.avi,Cotton_wind2_b0.1_m1.3_1.avi,Cotton_wind1_b1_m1_1.avi,5
87,Bro_wind3_b100_m1.7_1.avi,Silk_wind3_b100_m1.7_1.avi,FeltGreen_wind3_b1_m0.7_1.avi,4
88,FeltGreen_wind2_b0.001_m1.7_1.avi,FeltGreen_wind3_b0.001_m0.5_1.avi,Bro_wind2_b0.01_m1.7_1.avi,3
89,Sweater_wind3_b1_m0.1_1.avi,Sha_wind3_b1_m1_1.avi,Bro_wind2_b10_m1.7_1.avi,2
90,Sha_wind2_b0.001_m0.3_1.avi,FeltGreen_wind1_b0.001_m1.7_1.avi,Sweater_wind2_b0.1_m1.3_1.avi,8
91,FeltGreen_wind2_b0.001_m1.3_1.avi,Cotton_wind3_b0.001_m1.3_1.avi,Silk_wind2_b0.1_m1.7_1.avi,6
92,Cotton_wind1_b0.001_m0.1_1.avi,Sha_wind2_b0.001_m0.5_1.avi,Cotton_wind1_b1_m1_1.avi,6
93,Bro_wind1_b100_m0.3_1.avi,Sweater_wind1_b100_m0.7_1.avi,Sha_wind2_b0.01_m1.3_1.avi,4
94,Fleece_wind1_b1_m1.3_1.avi,Bro_wind2_b1_m1.7_1.avi,Silk_wind3_b10_m0.3_1.avi,3
95,Silk_wind3_b0.001_m0.5_1.avi,Fleece_wind1_b0.001_m0.3_1.avi,Silk_wind1_b1_m1.7_1.avi,7
96,Cotton_wind1_b1_m0.7_1.avi,Fleece_wind2_b1_m0.3_1.avi,Bro_wind1_b0.01_m1.7_1.avi,6
97,Cotton_wind2_b1_m1_1.avi,Sweater_wind2_b1_m0.5_1.avi,Bro_wind1_b0.1_m1_1.avi,7
98,Fleece_wind2_b0.1_m0.1_1.avi,Sweater_wind2_b0.1_m1_1.avi,FeltGreen_wind1_b10_m1.7_1.avi,6
99,Cotton_wind1_b0.001_m0.1_1.avi,FeltGreen_wind2_b0.001_m1_1.avi,Fleece_wind3_b10_m1.7_1.avi,5
100,Sha_wind1_b10_m1.7_1.avi,Sweater_wind3_b10_m1.3_1.avi,Fleece_wind3_b1_m1_1.avi,8
101,Sha_wind3_b0.001_m1.7_1.avi,Sweater_wind3_b0.001_m0.5_1.avi,Sweater_wind3_b1_m0.3_1.avi,6
102,Silk_wind1_b1_m0.1_1.avi,Cotton_wind1_b1_m1_1.avi,Sweater_wind1_b10_m0.3_1.avi,3
103,Silk_wind2_b0.1_m0.1_1.avi,Bro_wind3_b0.1_m0.3_1.avi,Cotton_wind3_b100_m0.3_1.avi,6
104,Cotton_wind1_b10_m0.5_1.avi,Cotton_wind3_b10_m1.3_1.avi,Fleece_wind3_b100_m1.3_1.avi,2
105,Cotton_wind2_b1_m1.7_1.avi,Sha_wind1_b1_m0.7_1.avi,Fleece_wind1_b0.1_m0.5_1.avi,8
106,Bro_wind1_b0.1_m0.3_1.avi,Bro_wind2_b0.1_m0.5_1.avi,FeltGreen_wind3_b10_m0.5_1.avi,5
107,Sha_wind2_b0.01_m1.7_1.avi,Silk_wind1_b0.01_m0.7_1.avi,FeltGreen_wind2_b100_m0.3_1.avi,5
108,Sha_wind2_b10_m0.3_1.avi,Silk_wind3_b10_m0.3_1.avi,Sweater_wind1_b1_m0.7_1.avi,6
109,Sweater_wind1_b0.01_m1_1.avi,Fleece_wind2_b0.01_m0.3_1.avi,Sha_wind3_b1_m0.1_1.avi,7
110,Silk_wind2_b1_m1.7_1.avi,Cotton_wind1_b1_m1.3_1.avi,Sha_wind1_b0.1_m1_1.avi,8
111,Bro_wind3_b0.01_m0.1_1.avi,Bro_wind2_b0.01_m0.7_1.avi,Fleece_wind3_b10_m1.7_1.avi,5
112,Sha_wind3_b0.1_m0.7_1.avi,Bro_wind1_b0.1_m1.3_1.avi,Sweater_wind1_b1_m0.5_1.avi,5
113,Sweater_wind2_b100_m0.5_1.avi,Fleece_wind1_b100_m0.7_1.avi,FeltGreen_wind1_b0.1_m0.1_1.avi,4
114,Cotton_wind3_b100_m0.5_1.avi,Cotton_wind1_b100_m0.5_1.avi,Sha_wind2_b1_m1.7_1.avi,4
115,Bro_wind2_b10_m0.1_1.avi,Sweater_wind2_b10_m1.3_1.avi,FeltGreen_wind2_b100_m0.7_1.avi,3
116,FeltGreen_wind1_b0.01_m1_1.avi,Bro_wind3_b0.01_m0.7_1.avi,FeltGreen_wind1_b100_m1.7_1.avi,5
117,Sha_wind3_b100_m0.7_1.avi,Sweater_wind2_b100_m0.3_1.avi,Bro_wind2_b0.001_m1.7_1.avi,5
118,Bro_wind3_b100_m0.7_1.avi,FeltGreen_wind2_b100_m0.1_1.avi,Cotton_wind2_b10_m1.7_1.avi,8
119,Fleece_wind3_b0.001_m0.3_1.avi,Sha_wind3_b0.001_m0.1_1.avi,Sha_wind3_b10_m1_1.avi,5
120,Sweater_wind2_b10_m1_1.avi,Cotton_wind3_b10_m1.7_1.avi,Silk_wind1_b1_m0.5_1.avi,8
121,FeltGreen_wind3_b0.001_m1.7_1.avi,Sha_wind3_b0.001_m0.3_1.avi,Cotton_wind3_b1_m0.1_1.avi,5
122,Sha_wind3_b1_m0.7_1.avi,Silk_wind3_b1_m0.7_1.avi,Bro_wind1_b100_m0.3_1.avi,5
123,Cotton_wind3_b100_m0.1_1.avi,Bro_wind3_b100_m1.3_1.avi,Sha_wind3_b1_m1.7_1.avi,5
124,Sha_wind3_b0.01_m0.5_1.avi,FeltGreen_wind1_b0.01_m0.5_1.avi,Fleece_wind3_b0.001_m0.5_1.avi,6
125,Fleece_wind2_b0.01_m0.7_1.avi,Sweater_wind3_b0.01_m0.5_1.avi,Sha_wind2_b0.001_m1.7_1.avi,7
126,FeltGreen_wind2_b0.1_m0.3_1.avi,Sha_wind1_b0.1_m0.5_1.avi,Bro_wind3_b100_m0.3_1.avi,7
127,FeltGreen_wind2_b0.1_m0.7_1.avi,Sweater_wind2_b0.1_m0.5_1.avi,Sha_wind2_b10_m1.7_1.avi,6
128,Fleece_wind3_b0.01_m1_1.avi,Fleece_wind2_b0.01_m1.7_1.avi,Sweater_wind1_b100_m0.1_1.avi,4
129,Sha_wind3_b10_m0.3_1.avi,Fleece_wind2_b10_m1.3_1.avi,Silk_wind2_b0.01_m1_1.avi,5
130,FeltGreen_wind3_b10_m1.3_1.avi,Fleece_wind3_b10_m1.7_1.avi,Sha_wind2_b100_m0.3_1.avi,2
131,Silk_wind3_b100_m0.3_1.avi,Sweater_wind2_b100_m0.1_1.avi,Cotton_wind2_b0.001_m1.7_1.avi,5
132,Sha_wind1_b10_m1_1.avi,Sha_wind2_b10_m0.5_1.avi,Bro_wind1_b0.1_m1.3_1.avi,6
133,Cotton_wind1_b10_m1.3_1.avi,Sha_wind2_b10_m0.1_1.avi,Sha_wind2_b0.1_m1.3_1.avi,9
134,Bro_wind3_b0.01_m1.3_1.avi,Silk_wind3_b0.01_m1_1.avi,Cotton_wind1_b1_m1.3_1.avi,7
135,Fleece_wind2_b0.001_m0.3_1.avi,Cotton_wind1_b0.001_m0.1_1.avi,Fleece_wind2_b0.1_m1.3_1.avi,7
136,Fleece_wind3_b0.01_m0.7_1.avi,FeltGreen_wind3_b0.01_m0.3_1.avi,Sweater_wind3_b0.001_m1_1.avi,7
137,Cotton_wind2_b0.001_m0.1_1.avi,Sha_wind1_b0.001_m0.7_1.avi,Fleece_wind2_b100_m1.3_1.avi,4
138,FeltGreen_wind3_b1_m0.5_1.avi,FeltGreen_wind2_b1_m0.5_1.avi,Cotton_wind2_b0.1_m0.3_1.avi,6
139,Sweater_wind1_b0.001_m0.5_1.avi,Sweater_wind2_b0.001_m1.3_1.avi,Sha_wind3_b0.1_m0.5_1.avi,7
140,Bro_wind1_b10_m0.3_1.avi,Silk_wind2_b10_m0.3_1.avi,Bro_wind3_b0.1_m1.7_1.avi,5
141,Fleece_wind3_b0.01_m0.5_1.avi,FeltGreen_wind2_b0.01_m1.3_1.avi,Silk_wind3_b10_m1.7_1.avi,6
142,Sha_wind1_b0.01_m1.3_1.avi,Fleece_wind1_b0.01_m1.7_1.avi,Bro_wind1_b0.1_m1.3_1.avi,3
143,Sweater_wind3_b0.01_m0.7_1.avi,Bro_wind3_b0.01_m0.3_1.avi,FeltGreen_wind3_b0.001_m1_1.avi,7
144,Sha_wind2_b1_m1.3_1.avi,Bro_wind1_b1_m1.7_1.avi,Silk_wind1_b100_m0.3_1.avi,8
145,Sha_wind1_b100_m1_1.avi,Bro_wind2_b100_m0.7_1.avi,Sweater_wind2_b10_m0.7_1.avi,7
146,Fleece_wind2_b0.001_m0.5_1.avi,Sha_wind1_b0.001_m0.1_1.avi,Fleece_wind3_b0.1_m1_1.avi,7
147,Cotton_wind3_b0.001_m1.3_1.avi,Bro_wind3_b0.001_m1.7_1.avi,Fleece_wind1_b0.01_m1.3_1.avi,3
148,Sweater_wind1_b100_m0.5_1.avi,Sha_wind1_b100_m1_1.avi,Bro_wind1_b0.01_m0.5_1.avi,5
149,FeltGreen_wind3_b100_m1_1.avi,Silk_wind3_b100_m1_1.avi,Bro_wind2_b0.001_m0.5_1.avi,2
150,Cotton_wind1_b0.01_m0.5_1.avi,Fleece_wind1_b0.01_m0.7_1.avi,Sha_wind1_b10_m1.7_1.avi,5
151,Sha_wind1_b10_m0.1_1.avi,Sha_wind1_b10_m1.3_1.avi,Sweater_wind3_b0.1_m1.3_1.avi,3
152,FeltGreen_wind3_b1_m1_1.avi,Sweater_wind3_b1_m1_1.avi,Sha_wind3_b0.1_m1_1.avi,5
153,Fleece_wind3_b0.1_m0.3_1.avi,Sha_wind3_b0.1_m1_1.avi,Bro_wind3_b0.01_m1.7_1.avi,6
154,Sha_wind1_b1_m1_1.avi,Sha_wind1_b1_m1.3_1.avi,Cotton_wind3_b100_m0.5_1.avi,5
155,Fleece_wind1_b100_m0.3_1.avi,Sweater_wind2_b100_m0.1_1.avi,Cotton_wind2_b0.01_m1_1.avi,6
156,Fleece_wind3_b100_m0.3_1.avi,Sha_wind1_b100_m0.5_1.avi,Sha_wind2_b0.001_m0.5_1.avi,4
157,Cotton_wind3_b0.01_m1_1.avi,Bro_wind3_b0.01_m0.7_1.avi,Sweater_wind1_b0.001_m0.5_1.avi,6
158,Fleece_wind2_b0.01_m0.7_1.avi,Sha_wind2_b0.01_m1.7_1.avi,Sweater_wind3_b0.001_m0.1_1.avi,7
159,Sweater_wind1_b0.1_m1.3_1.avi,Silk_wind1_b0.1_m0.5_1.avi,Sweater_wind1_b0.001_m1.3_1.avi,6
160,Fleece_wind3_b0.1_m0.5_1.avi,Fleece_wind3_b0.1_m0.1_1.avi,Silk_wind3_b0.01_m1_1.avi,5
161,Sha_wind3_b1_m0.3_1.avi,Sha_wind2_b1_m1_1.avi,Sha_wind2_b0.01_m0.3_1.avi,7
162,FeltGreen_wind1_b0.001_m1.3_1.avi,Bro_wind1_b0.001_m0.1_1.avi,FeltGreen_wind2_b0.1_m0.1_1.avi,5
163,Fleece_wind2_b0.01_m0.1_1.avi,FeltGreen_wind1_b0.01_m1.7_1.avi,Cotton_wind2_b0.001_m0.7_1.avi,8
164,Sha_wind3_b1_m0.7_1.avi,FeltGreen_wind3_b1_m0.5_1.avi,Sweater_wind3_b0.001_m0.5_1.avi,1
165,Cotton_wind2_b1_m1.7_1.avi,FeltGreen_wind2_b1_m0.3_1.avi,Sha_wind3_b10_m1_1.avi,3
166,Sha_wind2_b100_m0.1_1.avi,FeltGreen_wind1_b100_m0.5_1.avi,Cotton_wind1_b0.1_m0.5_1.avi,3
167,Bro_wind2_b100_m0.1_1.avi,Fleece_wind1_b100_m0.5_1.avi,Sweater_wind3_b0.001_m0.3_1.avi,5
168,Cotton_wind3_b10_m0.1_1.avi,Silk_wind3_b10_m0.1_1.avi,Silk_wind1_b1_m1_1.avi,6
169,FeltGreen_wind1_b0.001_m0.3_1.avi,Silk_wind3_b0.001_m0.3_1.avi,Cotton_wind1_b100_m0.5_1.avi,3
170,Fleece_wind3_b1_m0.3_1.avi,FeltGreen_wind3_b1_m0.5_1.avi,Sweater_wind2_b10_m1.7_1.avi,2
171,Cotton_wind2_b0.01_m1_1.avi,Cotton_wind3_b0.01_m1.3_1.avi,Fleece_wind2_b10_m0.1_1.avi,5
172,Bro_wind3_b0.01_m1_1.avi,Sha_wind3_b0.01_m0.1_1.avi,FeltGreen_wind2_b0.001_m0.7_1.avi,7
173,Sweater_wind2_b0.1_m1_1.avi,Sweater_wind3_b0.1_m0.5_1.avi,Cotton_wind3_b1_m1.3_1.avi,4
174,Cotton_wind2_b100_m0.3_1.avi,Bro_wind1_b100_m1.3_1.avi,Fleece_wind1_b0.001_m1.7_1.avi,5
175,Silk_wind1_b0.01_m0.1_1.avi,Sha_wind3_b0.01_m1.7_1.avi,Fleece_wind1_b1_m1_1.avi,8
176,Sweater_wind2_b0.001_m0.1_1.avi,Bro_wind2_b0.001_m1_1.avi,FeltGreen_wind2_b0.01_m0.5_1.avi,3
177,Sweater_wind1_b0.001_m0.1_1.avi,Sweater_wind3_b0.001_m0.5_1.avi,Sha_wind3_b1_m0.3_1.avi,7
178,Cotton_wind1_b100_m1_1.avi,Sha_wind2_b100_m0.1_1.avi,Cotton_wind3_b1_m1.7_1.avi,7
179,Fleece_wind1_b100_m0.5_1.avi,Silk_wind1_b100_m1_1.avi,Bro_wind1_b0.01_m1.7_1.avi,4
180,Cotton_wind2_b1_m1.3_1.avi,Bro_wind3_b1_m0.3_1.avi,Sha_wind3_b10_m1_1.avi,5
181,Bro_wind2_b0.1_m0.3_1.avi,Bro_wind2_b0.1_m0.3_1.avi,FeltGreen_wind3_b0.01_m0.5_1.avi,4
182,Silk_wind2_b0.001_m1.3_1.avi,Bro_wind2_b0.001_m1_1.avi,FeltGreen_wind2_b10_m0.7_1.avi,4
183,Sha_wind3_b0.01_m1.7_1.avi,Fleece_wind3_b0.01_m1.7_1.avi,Sha_wind2_b100_m0.1_1.avi,3
184,Cotton_wind3_b0.1_m0.1_1.avi,Cotton_wind1_b0.1_m0.3_1.avi,Fleece_wind2_b0.01_m1.7_1.avi,6
185,FeltGreen_wind1_b100_m1.7_1.avi,Fleece_wind3_b100_m1.7_1.avi,Cotton_wind2_b0.001_m0.5_1.avi,3
186,Sweater_wind3_b0.001_m0.1_1.avi,Sha_wind3_b0.001_m1_1.avi,Cotton_wind1_b0.01_m0.7_1.avi,3
187,Cotton_wind1_b0.001_m0.1_1.avi,Fleece_wind3_b0.001_m1.3_1.avi,Silk_wind3_b100_m1_1.avi,6
188,Silk_wind3_b1_m0.1_1.avi,Fleece_wind1_b1_m0.7_1.avi,Silk_wind2_b0.01_m0.1_1.avi,7
189,Bro_wind2_b1_m0.3_1.avi,Silk_wind2_b1_m0.3_1.avi,FeltGreen_wind2_b10_m1.7_1.avi,1
190,Sha_wind1_b10_m0.7_1.avi,Fleece_wind1_b10_m0.1_1.avi,Fleece_wind3_b0.01_m0.1_1.avi,2
191,Fleece_wind3_b1_m0.3_1.avi,FeltGreen_wind2_b1_m0.3_1.avi,Silk_wind1_b0.1_m1_1.avi,6
192,Sweater_wind2_b0.001_m1_1.avi,Silk_wind1_b0.001_m1.7_1.avi,Bro_wind1_b100_m0.3_1.avi,5
193,Sweater_wind2_b10_m1_1.avi,Sha_wind1_b10_m0.7_1.avi,FeltGreen_wind1_b100_m0.5_1.avi,4
194,Sweater_wind2_b100_m0.5_1.avi,Fleece_wind3_b100_m1_1.avi,Silk_wind3_b1_m0.7_1.avi,8
