Triplet_ID,Anchor,Positive,Negative,Hardness Score
60,Silk_wind1_b1_m0.3_1.mp4,Silk_wind1_b1_m1.7_1.mp4,FeltGreen_wind3_b0.001_m1.3_1.mp4,2
61,Sweater_wind1_b0.1_m0.1_1.mp4,Silk_wind2_b0.1_m0.7_1.mp4,Sweater_wind3_b10_m0.7_1.mp4,6
62,Silk_wind2_b1_m0.1_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,Silk_wind3_b0.01_m1.7_1.mp4,5
63,FeltGreen_wind2_b0.01_m0.5_1.mp4,Fleece_wind2_b0.01_m1.7_1.mp4,Fleece_wind1_b0.1_m1.7_1.mp4,2
64,Silk_wind2_b0.01_m0.5_1.mp4,Fleece_wind1_b0.01_m0.5_1.mp4,Silk_wind1_b0.001_m0.1_1.mp4,7
65,Silk_wind1_b10_m1_1.mp4,Sha_wind2_b10_m1.7_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,5
66,Bro_wind2_b0.001_m0.7_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,Cotton_wind1_b100_m1.7_1.mp4,1
67,Bro_wind1_b10_m0.7_1.mp4,Sha_wind3_b10_m0.3_1.mp4,Cotton_wind1_b0.001_m0.1_1.mp4,5
68,Cotton_wind3_b0.001_m1.7_1.mp4,Bro_wind2_b0.001_m1_1.mp4,Fleece_wind1_b100_m0.5_1.mp4,4
69,FeltGreen_wind2_b10_m1.7_1.mp4,Fleece_wind1_b10_m0.7_1.mp4,Sha_wind1_b1_m1.7_1.mp4,9
70,Silk_wind1_b0.001_m0.3_1.mp4,Fleece_wind1_b0.001_m0.5_1.mp4,Silk_wind3_b0.1_m0.1_1.mp4,7
71,Sha_wind1_b10_m0.5_1.mp4,Cotton_wind1_b10_m1_1.mp4,Fleece_wind3_b1_m0.5_1.mp4,7
72,Fleece_wind2_b10_m0.3_1.mp4,Sweater_wind3_b10_m1_1.mp4,Bro_wind2_b1_m1.3_1.mp4,7
73,Sweater_wind3_b0.1_m0.7_1.mp4,Cotton_wind3_b0.1_m1_1.mp4,Sweater_wind2_b0.01_m1.3_1.mp4,6
74,Sha_wind1_b0.01_m0.1_1.mp4,Sha_wind3_b0.01_m0.7_1.mp4,Fleece_wind3_b10_m0.3_1.mp4,7
75,Sha_wind3_b10_m0.7_1.mp4,Sha_wind3_b10_m0.1_1.mp4,Silk_wind3_b0.01_m0.1_1.mp4,0
76,Sweater_wind2_b1_m0.1_1.mp4,Sweater_wind3_b1_m1_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,3
77,Sweater_wind1_b0.01_m1.3_1.mp4,Fleece_wind2_b0.01_m1.7_1.mp4,Sweater_wind3_b1_m0.3_1.mp4,7
78,Silk_wind1_b0.1_m0.3_1.mp4,Fleece_wind2_b0.1_m0.1_1.mp4,FeltGreen_wind2_b0.01_m1.3_1.mp4,8
79,Cotton_wind1_b0.001_m0.7_1.mp4,Bro_wind2_b0.001_m1_1.mp4,Cotton_wind1_b10_m1_1.mp4,4
80,Cotton_wind1_b0.1_m0.3_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,Sweater_wind1_b10_m1.3_1.mp4,6
81,Fleece_wind3_b10_m0.3_1.mp4,Bro_wind3_b10_m1.3_1.mp4,Bro_wind2_b100_m0.1_1.mp4,4
82,Sweater_wind2_b0.001_m1.7_1.mp4,Silk_wind2_b0.001_m1_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,5
83,Silk_wind3_b100_m1_1.mp4,Fleece_wind2_b100_m1.3_1.mp4,Silk_wind2_b0.1_m0.1_1.mp4,4
84,Bro_wind2_b0.001_m1.3_1.mp4,Sweater_wind1_b0.001_m0.5_1.mp4,Fleece_wind3_b100_m0.3_1.mp4,4
85,Cotton_wind2_b10_m0.5_1.mp4,Cotton_wind2_b10_m0.5_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,2
86,Bro_wind2_b1_m1.7_1.mp4,Silk_wind3_b1_m1.7_1.mp4,Sha_wind2_b100_m1_1.mp4,6
87,Fleece_wind1_b0.001_m1.3_1.mp4,Bro_wind3_b0.001_m0.1_1.mp4,FeltGreen_wind1_b0.1_m1.7_1.mp4,8
88,Sweater_wind1_b10_m0.5_1.mp4,Bro_wind3_b10_m1_1.mp4,Sha_wind3_b0.001_m1.7_1.mp4,6
89,Silk_wind2_b100_m0.1_1.mp4,FeltGreen_wind1_b100_m1.3_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,5
90,Bro_wind3_b0.001_m1.7_1.mp4,Bro_wind2_b0.001_m1.3_1.mp4,FeltGreen_wind2_b1_m1_1.mp4,6
91,Bro_wind3_b1_m0.1_1.mp4,Silk_wind1_b1_m0.7_1.mp4,Bro_wind1_b10_m0.5_1.mp4,5
92,Fleece_wind1_b1_m1.7_1.mp4,Fleece_wind3_b1_m1.7_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,4
93,Sha_wind3_b10_m1_1.mp4,FeltGreen_wind2_b10_m0.1_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,6
94,FeltGreen_wind1_b100_m0.3_1.mp4,FeltGreen_wind3_b100_m1.3_1.mp4,Sweater_wind1_b0.01_m0.5_1.mp4,5
95,Cotton_wind3_b0.01_m1.3_1.mp4,Sweater_wind2_b0.01_m1_1.mp4,Bro_wind2_b0.001_m1.7_1.mp4,8
96,FeltGreen_wind3_b10_m0.3_1.mp4,Sha_wind1_b10_m0.1_1.mp4,Sweater_wind3_b100_m1.7_1.mp4,3
97,FeltGreen_wind3_b0.001_m0.7_1.mp4,Bro_wind2_b0.001_m0.5_1.mp4,Cotton_wind2_b100_m0.7_1.mp4,6
98,Silk_wind2_b0.001_m0.5_1.mp4,Silk_wind2_b0.001_m1.7_1.mp4,Silk_wind2_b0.01_m1.3_1.mp4,2
99,FeltGreen_wind1_b10_m1_1.mp4,Sweater_wind2_b10_m0.5_1.mp4,Silk_wind2_b1_m1.3_1.mp4,9
100,FeltGreen_wind2_b1_m0.1_1.mp4,Bro_wind3_b1_m0.5_1.mp4,Sweater_wind3_b0.01_m0.1_1.mp4,8
101,Sweater_wind2_b1_m0.3_1.mp4,Sha_wind2_b1_m1.3_1.mp4,FeltGreen_wind3_b10_m1_1.mp4,3
102,Sweater_wind1_b10_m1_1.mp4,Cotton_wind1_b10_m1.3_1.mp4,Sha_wind2_b1_m0.5_1.mp4,6
103,Cotton_wind1_b10_m0.3_1.mp4,Bro_wind2_b10_m1.7_1.mp4,Sha_wind3_b0.01_m1.7_1.mp4,2
104,Sweater_wind2_b0.01_m1.7_1.mp4,Bro_wind2_b0.01_m1.3_1.mp4,Silk_wind3_b10_m1_1.mp4,5
105,Silk_wind3_b0.1_m0.5_1.mp4,Sweater_wind3_b0.1_m1_1.mp4,Cotton_wind2_b0.001_m0.7_1.mp4,6
106,FeltGreen_wind3_b0.01_m0.1_1.mp4,Fleece_wind1_b0.01_m0.7_1.mp4,FeltGreen_wind3_b0.001_m0.5_1.mp4,8
107,Cotton_wind3_b0.01_m1_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,Sweater_wind3_b0.001_m1.3_1.mp4,7
108,Bro_wind2_b100_m0.7_1.mp4,Fleece_wind1_b100_m1_1.mp4,Cotton_wind1_b1_m0.5_1.mp4,8
109,FeltGreen_wind1_b0.1_m0.3_1.mp4,Bro_wind1_b0.1_m0.7_1.mp4,Bro_wind2_b1_m1.3_1.mp4,3
110,FeltGreen_wind1_b0.01_m0.7_1.mp4,Silk_wind2_b0.01_m0.5_1.mp4,Bro_wind1_b0.001_m1.3_1.mp4,7
111,Bro_wind3_b10_m0.7_1.mp4,Bro_wind2_b10_m0.7_1.mp4,Sweater_wind3_b1_m1.3_1.mp4,5
112,Bro_wind1_b0.1_m0.1_1.mp4,Cotton_wind3_b0.1_m1.7_1.mp4,Sha_wind2_b100_m0.3_1.mp4,7
113,Silk_wind2_b0.001_m0.3_1.mp4,Sweater_wind1_b0.001_m0.3_1.mp4,Sweater_wind1_b0.01_m0.7_1.mp4,4
114,Silk_wind2_b0.001_m1.3_1.mp4,Fleece_wind3_b0.001_m1.7_1.mp4,Bro_wind1_b10_m0.5_1.mp4,5
115,FeltGreen_wind3_b10_m0.5_1.mp4,Bro_wind3_b10_m0.5_1.mp4,Fleece_wind3_b0.001_m0.3_1.mp4,3
116,Silk_wind3_b100_m0.5_1.mp4,Fleece_wind3_b100_m1_1.mp4,FeltGreen_wind1_b1_m0.5_1.mp4,6
117,FeltGreen_wind2_b0.001_m0.5_1.mp4,FeltGreen_wind3_b0.001_m1_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,8
118,Fleece_wind1_b0.01_m1.7_1.mp4,Fleece_wind1_b0.01_m1.3_1.mp4,Fleece_wind3_b100_m1_1.mp4,3
119,Sweater_wind1_b1_m0.1_1.mp4,Bro_wind3_b1_m1.3_1.mp4,Sweater_wind3_b0.1_m0.7_1.mp4,9
120,Fleece_wind1_b1_m1_1.mp4,Cotton_wind1_b1_m0.1_1.mp4,FeltGreen_wind1_b0.001_m1.7_1.mp4,3
121,Fleece_wind1_b100_m0.1_1.mp4,Silk_wind3_b100_m1_1.mp4,Silk_wind1_b1_m0.1_1.mp4,8
122,Cotton_wind3_b0.001_m0.7_1.mp4,Sweater_wind1_b0.001_m0.3_1.mp4,Silk_wind1_b100_m0.7_1.mp4,6
123,Sha_wind1_b0.001_m0.1_1.mp4,Silk_wind3_b0.001_m1.3_1.mp4,Bro_wind2_b0.01_m0.5_1.mp4,4
124,Bro_wind3_b0.1_m1.3_1.mp4,Bro_wind2_b0.1_m0.1_1.mp4,Fleece_wind2_b1_m0.1_1.mp4,2
125,Sweater_wind2_b0.001_m0.5_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,Cotton_wind1_b10_m1.7_1.mp4,5
126,Sweater_wind1_b10_m1.3_1.mp4,Sweater_wind1_b10_m1_1.mp4,Sha_wind3_b1_m0.7_1.mp4,5
127,Bro_wind1_b1_m0.3_1.mp4,Bro_wind3_b1_m1.3_1.mp4,Sweater_wind3_b10_m1.3_1.mp4,2
128,FeltGreen_wind2_b0.01_m1.3_1.mp4,Fleece_wind1_b0.01_m0.3_1.mp4,Silk_wind2_b100_m1.3_1.mp4,6
129,Sweater_wind3_b1_m0.1_1.mp4,Fleece_wind1_b1_m1_1.mp4,Fleece_wind1_b100_m0.7_1.mp4,10
130,Sha_wind3_b1_m1_1.mp4,Fleece_wind2_b1_m1.3_1.mp4,FeltGreen_wind3_b100_m0.5_1.mp4,7
131,Sweater_wind1_b100_m0.7_1.mp4,FeltGreen_wind2_b100_m0.5_1.mp4,FeltGreen_wind2_b10_m0.1_1.mp4,9
132,Sha_wind3_b0.001_m0.5_1.mp4,FeltGreen_wind3_b0.001_m0.1_1.mp4,Sha_wind2_b10_m0.1_1.mp4,3
133,FeltGreen_wind1_b1_m0.7_1.mp4,FeltGreen_wind1_b1_m1.3_1.mp4,Sweater_wind2_b0.1_m1_1.mp4,6
134,Silk_wind1_b0.1_m0.1_1.mp4,Sha_wind2_b0.1_m1_1.mp4,Sweater_wind1_b0.01_m0.3_1.mp4,8
135,FeltGreen_wind1_b100_m1.3_1.mp4,Silk_wind2_b100_m0.7_1.mp4,Sweater_wind2_b1_m0.3_1.mp4,7
136,Silk_wind3_b100_m0.3_1.mp4,FeltGreen_wind2_b100_m0.1_1.mp4,Sha_wind1_b0.001_m0.3_1.mp4,5
137,Fleece_wind1_b1_m0.1_1.mp4,Bro_wind2_b1_m0.1_1.mp4,Silk_wind3_b100_m1_1.mp4,6
138,Silk_wind2_b0.01_m1.7_1.mp4,Bro_wind1_b0.01_m1.7_1.mp4,Sha_wind2_b0.001_m1_1.mp4,6
139,Fleece_wind2_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m1.3_1.mp4,Silk_wind3_b10_m0.7_1.mp4,6
140,Fleece_wind1_b0.001_m1_1.mp4,Sha_wind2_b0.001_m1_1.mp4,Cotton_wind1_b0.1_m0.7_1.mp4,6
141,Cotton_wind1_b0.1_m1_1.mp4,Sweater_wind1_b0.1_m1.3_1.mp4,FeltGreen_wind3_b100_m0.7_1.mp4,5
142,FeltGreen_wind3_b10_m0.1_1.mp4,Bro_wind2_b10_m0.1_1.mp4,Fleece_wind2_b1_m1.7_1.mp4,7
143,Sha_wind2_b10_m0.3_1.mp4,Bro_wind2_b10_m0.3_1.mp4,Silk_wind2_b100_m0.5_1.mp4,1
144,Sweater_wind2_b0.01_m0.5_1.mp4,Sweater_wind1_b0.01_m1.3_1.mp4,Fleece_wind2_b0.001_m1_1.mp4,7
145,Cotton_wind2_b0.001_m0.1_1.mp4,Fleece_wind1_b0.001_m1.7_1.mp4,Fleece_wind3_b100_m1_1.mp4,6
146,FeltGreen_wind3_b0.001_m1.7_1.mp4,Sha_wind1_b0.001_m0.1_1.mp4,Fleece_wind2_b0.1_m0.3_1.mp4,8
147,Sha_wind3_b1_m0.1_1.mp4,Fleece_wind3_b1_m0.3_1.mp4,FeltGreen_wind1_b10_m0.7_1.mp4,2
148,Silk_wind3_b0.1_m1_1.mp4,Sweater_wind2_b0.1_m1_1.mp4,Sweater_wind3_b0.01_m1.3_1.mp4,7
149,FeltGreen_wind3_b100_m1.3_1.mp4,Bro_wind1_b100_m1_1.mp4,FeltGreen_wind1_b1_m1_1.mp4,6
150,Bro_wind1_b1_m0.7_1.mp4,Bro_wind3_b1_m1.3_1.mp4,Cotton_wind3_b0.1_m0.5_1.mp4,8
151,FeltGreen_wind2_b0.001_m0.3_1.mp4,Sweater_wind1_b0.001_m1.7_1.mp4,Cotton_wind1_b1_m1.3_1.mp4,8
152,Cotton_wind1_b100_m0.3_1.mp4,Cotton_wind1_b100_m1.7_1.mp4,Fleece_wind1_b1_m0.7_1.mp4,5
153,Sha_wind3_b0.01_m1.7_1.mp4,Cotton_wind1_b0.01_m0.7_1.mp4,Sha_wind1_b0.001_m1.7_1.mp4,9
154,Sweater_wind1_b0.001_m0.7_1.mp4,Silk_wind2_b0.001_m1.7_1.mp4,Cotton_wind3_b0.1_m0.3_1.mp4,8
155,Bro_wind1_b0.1_m0.3_1.mp4,Bro_wind1_b0.1_m1.3_1.mp4,Sha_wind3_b1_m1.7_1.mp4,1
156,Sweater_wind2_b10_m1.7_1.mp4,Sha_wind1_b10_m0.5_1.mp4,Cotton_wind1_b0.01_m1.3_1.mp4,5
157,FeltGreen_wind3_b100_m1_1.mp4,Bro_wind1_b100_m0.7_1.mp4,Cotton_wind2_b0.001_m1_1.mp4,5
158,Sha_wind3_b100_m0.5_1.mp4,Cotton_wind3_b100_m1_1.mp4,Sweater_wind1_b0.1_m1.7_1.mp4,2
159,Sweater_wind3_b1_m1.3_1.mp4,Bro_wind3_b1_m1.7_1.mp4,Bro_wind3_b0.01_m1.3_1.mp4,7
160,Sweater_wind3_b0.01_m0.3_1.mp4,Fleece_wind2_b0.01_m0.5_1.mp4,Sha_wind1_b10_m1_1.mp4,6
161,Bro_wind2_b100_m0.3_1.mp4,Cotton_wind1_b100_m0.1_1.mp4,Bro_wind2_b0.1_m1_1.mp4,3
162,Sha_wind1_b0.1_m0.3_1.mp4,Bro_wind3_b0.1_m0.3_1.mp4,Sha_wind3_b0.01_m1.7_1.mp4,7
163,Cotton_wind1_b10_m1.3_1.mp4,Cotton_wind1_b10_m0.1_1.mp4,FeltGreen_wind1_b0.001_m1.3_1.mp4,4
164,FeltGreen_wind2_b100_m0.5_1.mp4,FeltGreen_wind3_b100_m0.7_1.mp4,Bro_wind2_b10_m0.7_1.mp4,5
165,Fleece_wind1_b100_m1.7_1.mp4,FeltGreen_wind2_b100_m0.3_1.mp4,Bro_wind1_b0.001_m0.7_1.mp4,5
166,Sweater_wind2_b1_m1.3_1.mp4,Silk_wind1_b1_m1.7_1.mp4,Fleece_wind1_b100_m1.7_1.mp4,7
167,Bro_wind3_b10_m0.3_1.mp4,Cotton_wind3_b10_m1.3_1.mp4,Sha_wind2_b1_m1.7_1.mp4,6
168,Cotton_wind2_b1_m0.1_1.mp4,Sha_wind3_b1_m0.7_1.mp4,Silk_wind3_b100_m1.7_1.mp4,8
169,Bro_wind2_b0.01_m0.3_1.mp4,Sha_wind2_b0.01_m1.7_1.mp4,Fleece_wind3_b0.001_m1_1.mp4,7
170,Bro_wind3_b0.01_m0.5_1.mp4,Cotton_wind1_b0.01_m0.3_1.mp4,Cotton_wind1_b10_m1.7_1.mp4,8
171,Fleece_wind3_b1_m1.3_1.mp4,Cotton_wind3_b1_m1_1.mp4,Cotton_wind2_b0.1_m0.3_1.mp4,7
172,FeltGreen_wind1_b0.1_m0.7_1.mp4,Sweater_wind1_b0.1_m1.7_1.mp4,FeltGreen_wind1_b0.001_m1_1.mp4,6
173,Sha_wind2_b1_m0.3_1.mp4,Bro_wind3_b1_m0.3_1.mp4,Cotton_wind2_b0.001_m1.7_1.mp4,2
174,Sha_wind1_b1_m1_1.mp4,Fleece_wind3_b1_m0.3_1.mp4,Bro_wind3_b0.001_m1_1.mp4,5
175,Silk_wind3_b1_m0.7_1.mp4,Silk_wind3_b1_m1.3_1.mp4,Cotton_wind3_b0.01_m0.7_1.mp4,5
176,Cotton_wind2_b100_m1.7_1.mp4,Silk_wind3_b100_m0.3_1.mp4,Cotton_wind2_b0.001_m0.3_1.mp4,3
177,Silk_wind3_b100_m1.7_1.mp4,Cotton_wind1_b100_m0.3_1.mp4,Sweater_wind2_b0.01_m0.1_1.mp4,5
178,FeltGreen_wind1_b0.001_m0.5_1.mp4,Silk_wind1_b0.001_m0.5_1.mp4,Sha_wind1_b1_m0.5_1.mp4,4
179,Bro_wind3_b0.01_m1.7_1.mp4,Fleece_wind1_b0.01_m0.5_1.mp4,Fleece_wind3_b1_m1.3_1.mp4,9
180,Sweater_wind2_b100_m1_1.mp4,Sweater_wind1_b100_m0.3_1.mp4,Bro_wind3_b0.001_m0.7_1.mp4,4
181,Fleece_wind1_b100_m0.3_1.mp4,Silk_wind1_b100_m1_1.mp4,Fleece_wind2_b10_m1_1.mp4,5
182,Cotton_wind2_b0.01_m1_1.mp4,Sha_wind2_b0.01_m0.3_1.mp4,Sweater_wind3_b0.001_m0.3_1.mp4,5
183,Fleece_wind2_b0.01_m1.3_1.mp4,Silk_wind3_b0.01_m0.3_1.mp4,Sha_wind1_b0.1_m1.3_1.mp4,4
184,Sha_wind2_b100_m1.3_1.mp4,Silk_wind3_b100_m1_1.mp4,Cotton_wind3_b10_m0.3_1.mp4,8
185,Bro_wind1_b100_m1.7_1.mp4,Fleece_wind1_b100_m0.5_1.mp4,Fleece_wind1_b1_m0.1_1.mp4,6
186,Sweater_wind2_b100_m0.7_1.mp4,Fleece_wind3_b100_m0.5_1.mp4,FeltGreen_wind1_b0.1_m0.7_1.mp4,4
